Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
DEGAQU024FS0002S,03/01/2020,Producteur,La ferme de Puygauthier ,,,,La ferme de puygauthier ,24660,SANILHAC,24312,+33 5 53 08 87 07,,puygauthier24@orange.fr,http://www.fermepuygauthier.com,0.79509343,45.0869485,Oui,"
Foie gras",,,,Bienvenue à la Ferme,01/01/2020|31/12/2020|||||,,,,,
DEGAQU047FS00001,13/01/2020,Producteur,La Ferme des Tuileries,,,,Tuileries,47260,FONGRAVE,47099,,+33 6 28 51 66 70,contact@ferme-tuileries.com,http://www.ferme-tuileries.com,0.52927493,44.3884701,Oui,"
Confitures # Fruits / légumes # Pruneaux",,,,Bienvenue à la Ferme # Sourire du Lot-et-Garonne,16/03/2020|03/10/2020|09:00|12:00|14:00|18:00|Dimanche,,Visite guidée uniquement sur rendez-vous,,,
DEGAQU024V50ASWW,03/01/2020,Producteur,La Ferme du BOS,,,,,24570,LE LARDIN-SAINT-LAZARE,24229,+33 5 53 51 35 73,+33 6 21 87 05 23,foiegrassourbe@gmail.com,http://www.sourbe.fr,1.23791862,45.1249975,Oui,"
Foie gras",,,,,,,,,,
DEGAQU047FS0003E,03/01/2020,Producteur,La Ferme du Lacaÿ,,,,Rigoulieres,47140,PENNE-D'AGENAIS,47203,+33 5 53 41 24 23,+33 6 84 64 03 99 # +33 6 52 97 87 41,lafermedulacay@orange.fr,http://www.fermedulacay.com # http://www.decouvrir-lavalleedulot.com,0.82356691,44.3979765,Oui,"
Confiserie / chocolat # Confitures # Conserverie # Eau-de-vie de prune # Jus de fruits # Produit apicole # Pruneaux # Spécialités à base de pruneaux # Spiritueux # Vins",,,,Bienvenue à la Ferme,01/04/2020|30/10/2020|10:00|12:00|14:00|19:00|,"Gratuit|0,00|0,00|Dégustation",Visite guidée uniquement sur rendez-vous # Visite libre,Français,,
DEGAQU047FS0002U,03/01/2020,Producteur,La Ferme du Plessis,,,,Plessis,47150,SAINT-AUBIN,47230,,+33 6 73 21 68 89 # +33 6 71 66 35 23,ferme.plessis@orange.fr,,0.8551550,44.4748940,Non,"
Confiserie / chocolat # Confitures # Eau-de-vie de prune # Glaces # Pruneaux # Spécialités à base de pruneaux",,,,Bienvenue à la Ferme,01/07/2020|30/09/2020|10:00|12:00|15:00|18:00|Dimanche,Gratuit|||,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU047FS0000J,13/01/2020,Producteur,La Ferme du Prats-de-Roux,,,,Prats de roux,47320,LAFITTE-SUR-LOT,47127,+33 5 53 84 00 74,,lafermedepratsderoux@orange.fr,,0.4496130,44.3589450,,"
Confitures # Fraise # Fruits / légumes # Pruneaux # Volailles",,,,,01/01/2020|31/12/2020|||||Dimanche - Lundi - Samedi après midi,,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU024FS0006E,08/01/2020,Producteur,La Ferme Galtier,,,,Le Bourg ,24550,MAZEYROLLES,24263,+33 5 53 29 14 56,,richard.galtier@wanadoo.fr,http://www.foiegrasgaltier.fr/,1.01459383,44.6688741,Oui,"
Foie gras # Produits de canards gras",,,,,01/01/2020|31/12/2020|||||,,Visite guidée,Français,,
DEGAQU024V5055IZ,03/02/2020,Maison de pays,La Maison du Foie Gras,,,8 place Foch,,24800,THIVIERS,24551,+33 5 53 55 12 50,,bit.thiviers@perigord-limousin.fr,http://www.perigord-limousin-tourisme.com,0.9204301,45.4144266,,"
Foie gras",,,,Flow Vélo,,,Visite guidée # Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU033V50OPXG,17/01/2020,Caveau de dégustation # Négociant,La Maison Girondine - Famille Sabourin,,,49 Le Bourg,,33390,CARS,33100,+33 5 57 64 43 87,+33 6 63 24 04 36,contact@lamaisongirondine.fr,http://www.lamaisongirondine.fr, -0.6202408,45.1285871,Oui,"
Asperges # Confiserie / chocolat # Confitures # Eau # Escargots # Foie gras # Produits de canards gras # Produits d'oies grasses # Spiritueux # Viandes # Vins # Volailles",,,,,06/01/2020|24/12/2020|||||,"Visite-dégustation|5,00|5,00| # Tarif de groupe|2,00|2,00|",Visite guidée,Anglais # Français,,
DEGAQU040FS000BN,27/01/2020,Producteur,L'Armoire à conserves,,,2466 route de Chanchon,,40260,CASTETS,40075,+33 5 58 55 31 49,+33 6 80 63 97 39,contact@larmoireaconserves.com,http://www.larmoireaconserves.com, -1.1768536,43.8419852,Oui,"
Asperges # Conserverie # Foie gras # Fruits / légumes # Poisson # Produit apicole",,,,,01/01/2020|31/12/2020|09:00|12:00|14:00|18:00|Dimanche,,Visite guidée uniquement sur rendez-vous,,,
DEGAQU040V506AFZ,31/01/2020,Coopérative,Le Canard chez Degert,,,650 chemin de Mondenx,,40180,CLERMONT,40084,+33 5 58 55 33 04,,canard.degert@orange.fr,, -0.9475720,43.6614689,,"
Foie gras",,,,,||09:00|12:00|14:00|18:00|Dimanche - Samedi,,,,,
DEGAQU047FS0002J,22/01/2020,Caveau de dégustation # Coopérative # Groupement de producteurs # Producteur,Le Cellier du Brulhois,,,RN 21,La Sablère,47390,LAYRAC,47145,+33 5 53 87 01 65,,info@vigneronsdubrulhois.com # ssentex@vigneronsdubrulhois.com,http://www.vigneronsdubrulhois.com,0.65935134,44.1196344,Oui,"
Confiserie / chocolat # Confitures # Conserverie # Eau-de-vie de prune # Floc de Gascogne # Foie gras # Huile # Jus de fruits # Noisettes # Produit apicole # Produits de canards gras # Pruneaux # Spécialités à base de noisettes # Spécialités à base de pruneaux # Spiritueux # Vins",,,,Sourire du Lot-et-Garonne,01/01/2020|31/03/2020|||||Dimanche - Lundi matin # 01/04/2020|30/06/2020|09:30|12:00|14:00|18:30|Dimanche # 01/07/2020|31/08/2020|09:30|12:00|14:00|19:00|Dimanche # 01/09/2020|31/10/2020|09:30|12:00|14:00|18:30|Dimanche # 01/11/2020|31/12/2020|09:30|12:00|14:00|18:00|Dimanche - Lundi matin,"Gratuit|||dégustation au cellier de vente # Visite-dégustation|15,00|15,00|Dégustation dans le Noir, individuel",,Français,,
DEGAQU024V50B1CQ,03/01/2020,Groupement de producteurs,Le Coin des Saveurs Buguoises,4 place de l'hôtel de ville,,,,24260,LE BUGUE,24067,,+33 6 48 45 77 27,aucoindessaveursbuguoises@yahoo.com,,0.92711658,44.9183420,Oui,"
Bières # Biscottes # Caviar # Châtaigne # Cidre # Confiserie / chocolat # Confitures # Conserverie # Eau # Eau-de-vie de prune # Épice # Escargots # Foie gras # Fromage # Glaces # Huile # Huître # Jus de fruits # Noisettes # Noix # Piment # Produit apicole # Produits céréaliers # Produits laitiers # Pruneaux # Spécialités à base de noisettes # Spécialités à base de pruneaux # Spiritueux # Truffe # Vins",,,,,,,Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU064V508A6B,03/01/2020,Producteur,Le Confit d'Ascain,,,677 route de Saint-Jean-de-Luz,,64310,ASCAIN,64065,+33 5 59 54 08 67,,leconfitdascain@gmail.com,http://www.leconfitdascain.fr, -1.6313357,43.3549586,Oui,"
Conserverie # Foie gras # Poisson # Produits de canards gras # Salaisons # Viandes # Volailles",,,,,01/01/2020|02/02/2020||||| # 24/02/2020|10/05/2020||||| # 18/05/2020|20/09/2020||||| # 28/09/2020|31/12/2020|||||,"Visite-dégustation|1,10|8,90| # Gratuit|||Sans dégustation",Visite guidée uniquement sur rendez-vous,Allemand # Anglais # Espagnol # Français,,Boutique
DEGAQU040V508RFH,10/01/2019,Producteur,Le foie gras de Bertrine,,,874 route des Abeilles,,40180,SORT-EN-CHALOSSE,40308,+33 5 58 89 53 52,,foiegrasdebertrine@orange.fr,https://foiegrasdebertrine.com, -0.9100018,43.7003384,Oui,"
Foie gras # Produits de canards gras",,,,Bienvenue à la Ferme,,,,,,
DEGAQU064V50E33T,03/01/2020,Producteur,Le sel de Salies-de-Béarn,,,Avenue du Docteur Jacques Dufourcq,,64270,SALIES-DE-BEARN,64499,+33 5 59 38 96 90,,boutique@selsaliesdebearn.com,http://www.sel-salies-de-bearn.com, -0.9321869,43.4726191,Oui,"
Épice",,,,,02/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|Accès au belvédère # Tarif de base|4,00|4,00|Visite du Pôle muséographique # Tarif enfant|2,00|2,00|Visite du Pôle muséographique # Tarif réduit|3,00|3,00|Tarif curiste",Visite libre,,,Borne interactive # Boutique
DEGAQU047FS0001D,03/01/2020,Producteur,Les Délices de Gasque,,,,Gasque,47410,SERIGNAC-PEBOUDOU,47299,+33 5 53 36 90 82,+33 6 08 99 86 71,contact@pruneauxdamour.fr,http://pruneauxdamour.com,0.5299420,44.6056920,,"
Eau-de-vie de prune # Floc de Gascogne # Pruneaux # Spécialités à base de pruneaux",,,,,,,,,,
DEGAQU047FS0004A,03/01/2020,Producteur,Les folies de Sophie,,,,Lamérique,47260,COULX,47071,+33 5 53 88 85 94,+33 6 08 91 50 05,contact@lesfoliesdesophie.com,https://www.lesfoliesdesophie.com,0.49266815,44.4499577,Oui,"
Confitures # Glaces # Pruneaux # Spécialités à base de pruneaux",,,,Bienvenue à la Ferme,01/06/2020|30/09/2020|||||Dimanche,Gratuit|||,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU047V50DSNW,03/01/2020,Producteur,Les vergers de Peyrette,,,,Estelet,47340,MONBALEN,47171,,+33 6 60 66 36 50,lesvergersdepeyrette@orange.fr,,0.740275,44.313585,Oui,"
Confitures # Pruneaux",,,,,01/01/2020|31/12/2020|||||,,,,,
DEGAQU047FS0001P,03/01/2020,Producteur,Les Vergers d'Escoute,,,Route de Tournon,Stort,47140,PENNE-D'AGENAIS,47203,+33 5 53 41 41 24,,contact@laboutiquedesvergersescoute.com,http://www.laboutiquedesvergersescoute.com,0.80498456,44.3867834,Oui,"
Confiserie / chocolat # Confitures # Conserverie # Eau-de-vie de prune # Produits de canards gras # Pruneaux # Spécialités à base de pruneaux # Spiritueux",,,,,01/01/2020|31/12/2020|09:30|12:00|14:00|18:30|Dimanche - Samedi après midi,Gratuit|||vidéo et dégustation à la boutique,,,,
DEGAQU024V503MGE,14/01/2020,Coopérative,Les Vignerons de Sigoulès,,,,Foncaussade,24240,MESCOULES,24267,+33 5 53 61 55 00,,contact@vigneronsdesigoules.fr # magasin@vigneronsdesigoules.fr,http://www.vigneronsdesigoules.com/,0.41652873,44.7545186,Oui,"
Jus de fruits # Vins",,,,Vignobles et découvertes,02/01/2020|16/05/2020|09:00|12:30|14:00|17:30|Dimanche # 18/05/2020|12/09/2020|09:00|12:30|14:00|18:30|Dimanche # 14/09/2020|31/12/2020|09:00|12:30|14:00|17:30|,,Visite guidée uniquement sur rendez-vous,Anglais # Français,,Boutique
DEGAQU040V50AYK4,03/01/2020,Producteur,Maison Bignalet,,,192 rue centrale,,40290,HABAS,40118,+33 5 58 98 00 05,,contacts@bignalet.com,http://www.bignalet.com, -0.9300438,43.5715225,Oui,"
Conserverie # Foie gras # Produits de canards gras # Salaisons",,,,,,,,,,
DEGAQU047FS00079,03/01/2020,Négociant,Maison Guinguet,,,163 rue des Cavales,,47120,DURAS,47086,+33 5 53 83 72 47,,contact@maisonguinguet.com,http://www.maisonguinguet.com,0.17480492,44.6693013,Oui,"
Confiserie / chocolat # Confitures # Noisettes # Pruneaux # Spécialités à base de noisettes # Spécialités à base de pruneaux",,,,,01/01/2020|31/12/2020|09:00|12:30|14:00|18:30|Dimanche # 01/12/2020|25/12/2020|09:00|12:30|14:00|18:30|,"Gratuit|||Dégustation en boutique # Visite-dégustation|3,00|5,00|5€/adulte (contre bon de réduction)/ 3€/6-12 ans/ gratuit moins de 6 ans # Tarif de groupe|3,00|5,00|5€/adulte avec 10% de remise en boutique / 3€/moins de 12 ans",Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Français,,Boutique
DEGAQU064FS000A6,16/01/2020,Producteur,Maison Laguilhon - Musée du Foie Gras,,,177 rue des Pyrénées,Rond Point Monplaisir,64800,BENEJACQ,64109,+33 5 59 61 90 90,,pierre.laguilhon@laguilhon.fr,http://www.foiegras-laguilhon.fr, -0.2395795,43.1856311,Oui,"
Conserverie # Foie gras # Viandes # Volailles",,,,,01/01/2020|31/12/2020|||||,"Tarif de base|2,50|2,50|si visite guidée # Gratuit|0,00|0,00|gratuit si visite libre # Tarif enfant|0,00|0,00|gratuit - 12 ans",Visite guidée # Visite guidée uniquement sur rendez-vous,Espagnol # Français,,
DEGAQU0240003601,27/01/2020,Producteur,Maison Lembert,,,,Le Capeyrou,24220,BEYNAC-ET-CAZENAC,24040,+33 5 53 29 50 45,,contact@lembertfoiesgras.com,http://www.lembertfoiesgras.com,1.14880084,44.8380692,Oui,"
Conserverie # Foie gras # Produits de canards gras # Produits d'oies grasses",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous,Français,,Boutique
DEGAQU024FS000A8,26/04/2016,Producteur,Maison Pelegris,Les communaux,,,,24290,LES FARGES,24175,+33 5 53 51 79 00,,,,1.1882870,45.1013880,,"
Foie gras",,,,,,,,,,
DEGAQU064FS0001R,22/01/2020,Producteur,Maison Pierre Oteiza - Salaisons artisanales - Elevage porcs basques,,,Route d'Urepel,,64430,ALDUDES,64016,+33 5 59 37 56 11,,infos@pierreoteiza.com,https://www.pierreoteiza.com, -1.4244139,43.0894271,Oui,"
Conserverie # Salaisons",,,,,,Gratuit|||Gratuit pour les individuels - visite libre # Tarif de groupe|||Visite guidée avec dégustation pédagogique - A partir de 10 pers,Visite libre,Anglais # Basque # Espagnol # Français,Salle(s) de réunion,Boutique
DEGAQU024V500JKQ,20/04/2017,Producteur,Maison Valette,,,24 rue Saint James,,24100,BERGERAC,24037,+33 5 53 57 17 15,,valette@valette.com,http://www.valette.com,0.48351709,44.8513334,Oui,"
Produits de canards gras",,,,,,,,,,
DEGAQU024FS000A1,03/01/2020,Producteur,Maison Vilatte Plassard  Pompougnac,,,,La Pradelie,24580,ROUFFIGNAC-SAINT-CERNIN-DE-REILHAC,24356,,,,,0.9779918,45.0472581,,"
Foie gras",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU047V507K2B,03/01/2020,Coopérative,Maître Prunille,,,50 boulevard de la République,,47000,AGEN,47001,+33 5 53 66 00 42,,magasinagen@free.fr,http://boutique.maitreprunille.com,0.61626869,44.2045738,Oui,"
Confiserie / chocolat # Confitures # Eau-de-vie de prune # Floc de Gascogne # Foie gras # Produit apicole # Pruneaux # Spiritueux # Vins",,,,,01/01/2020|30/11/2020|09:40|12:00|14:00|19:00|Dimanche - Lundi # 01/12/2020|31/12/2020|09:00|||19:00|Dimanche,,,,,
DEGAQU047FS00030,03/01/2020,Coopérative,Maître Prunille Boutiques,,,,Sauvaud,47440,CASSENEUIL,47049,+33 5 53 36 19 11 # +33 5 53 70 30 86,,magasincasseneuil@maitreprunille.com # magasinvilleneuve@free.fr,http://www.maitreprunille.com,0.62960243,44.4396179,Oui,"
Confiserie / chocolat # Eau-de-vie de prune # Pruneaux # Spécialités à base de pruneaux # Spiritueux # Vins",,,,,01/01/2020|31/12/2020|09:00|12:00|14:00|18:30|Dimanche - Samedi,,,,,
DEGAQU024FS0002O,03/01/2020,Producteur,Monsieur Sylvain JAVOY ,,,,Le moulin de Mioudre,24370,SAINTE-MONDANE,24470,+33 5 53 28 92 42,+33 6 85 64 72 57,javoy@dordogne-foiegras.com,http://www.dordogne-foiegras.com,1.34084701,44.8513661,Oui,"
Foie gras",,,,,,,,,,
DEGAQU033FS000CT,03/01/2020,Producteur,Moulin de la Molle,,,64 avenue du Château,,33650,LA BREDE,33213,+33 5 56 20 20 79,,,http://www.moulin-de-la-molle.fr, -0.5448337,44.6739570,,"
Foie gras",,,,,01/01/2020|31/12/2020|||||,,,Anglais # Français,,
DEGAQU047V50AAEM,03/01/2020,Producteur,Moulin de repassat,,,1901 route de Pérignac,Répassat,47360,MONTPEZAT,47190,+33 5 53 47 83 15,+33 6 46 70 96 11,vinlabat@orange.fr,,0.5532990,44.3422440,Non,"
Jus de fruits # Vins",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous,Français,Parc,Boutique
DEGAQU040FS0002H,03/01/2020,Producteur,Pomiès Foie Gras,,,Cap de la Coste,,40800,AIRE-SUR-L'ADOUR,40001,+33 5 58 71 76 72,+33 6 08 56 17 87,pomiesfoiegras@orange.fr,, -0.2618490,43.7256510,Oui,"
Conserverie # Foie gras # Produits de canards gras",,,,,01/01/2020|31/12/2020|08:00|||19:00|,,Visite guidée uniquement sur rendez-vous,Anglais # Espagnol # Français,,
DEGAQU024V506ZFR,02/01/2018,Producteur,Production artisanale du Cap del Rat,,,,Cap del Rat,24560,BOISSE,24045,+33 5 53 61 78 43,,foiegras-cap.del.rat@wanadoo.fr,,0.6540450,44.7159170,,"
Foie gras # Produits de canards gras",,,,,,,,,,
DEGAQU047FS0002W,03/01/2020,Producteur,"Roucadil, la boutique des pruneaux",,,,Z.A. du Haut Agenais,47500,MONTAYRAL,47185,+33 5 53 71 22 15,,info@tourisme-fumel.com # secretariat.roucadil@orange.fr # geraldine.roucadil@orange.fr,http://www.laboutiquedespruneaux.fr,0.96776247,44.4821622,Oui,"
Confiserie / chocolat # Confitures # Eau-de-vie de prune # Jus de fruits # Noisettes # Noix # Produits de canards gras # Pruneaux # Spécialités à base de pruneaux # Spiritueux # Vins",,,,,01/01/2020|31/12/2020|09:00|12:30|14:00|19:00|Dimanche,"Tarif de base|4,00|4,00|Plus de 12 ans # Tarif enfant|2,00|2,00|moins de 12 ans",Visite guidée uniquement sur rendez-vous,Anglais # Français,,
DEGAQU024V506XBE,21/01/2020,Producteur,Sarl Arvouet ,,,26 avenue des Sycomores ,,24480,LE BUISSON-DE-CADOUIN,24068,+33 5 53 22 00 37,,contact@arvouet.com,,0.91779289,44.8452011,Oui,"
Foie gras",,,,,01/01/2020|30/06/2020|08:30|12:30|14:00|19:00|Dimanche # 01/07/2020|31/08/2020|08:30|12:00|14:00|19:00|Dimanche après midi # 01/09/2020|30/12/2020|08:30|12:30|14:00|19:00|Dimanche,,,,,
DEGAQU047V502QL2,03/01/2020,Producteur,SARL de Ferrussac,,,,Ferrussac,47270,SAINT-MAURIN,47260,,+33 6 95 02 47 48,domaineferrussac@yahoo.fr,http://www.domainedeferrussac.fr,0.87417000,44.19386,Oui,"
Confiserie / chocolat # Conserverie # Eau-de-vie de prune # Fraise # Jus de fruits # Noisettes # Pommes # Pruneaux # Spécialités à base de pruneaux # Spiritueux # Tomates",,,,,01/01/2020|31/12/2020|||||,"Tarif de groupe|3,00|3,00|",Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU047V504Y3Q,03/01/2020,Producteur,Sarl Maison Cotolot,,,Rue Denis Papin,ZI du Rooy,47300,VILLENEUVE-SUR-LOT,47323,+33 5 53 41 25 96,,celine@cotolot.com,http://cotolot.com,0.72368717,44.3930470,Oui,"
Noix # Pruneaux # Spécialités à base de pruneaux",,,,,01/01/2020|31/12/2020|09:00|12:30|13:30|17:30|Dimanche - Samedi,,,,,
DEGAQU064FS00099,29/01/2020,Producteur,Sarl Mayté Sauveur et Fils,,,Rue principale,Bourg,64220,SAINT-JEAN-LE-VIEUX,64484,+33 5 59 37 10 02,,contact@charcuterie-mayte.com,http://www.charcuterie-mayte.com, -1.1954176,43.1651695,Oui,"
Conserverie # Salaisons # Viandes",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite guidée,Français,,
DEGAQU047FS0002A,17/01/2020,Coopérative,SAS Berticot Graman,,,Route de Sainte Foy La Grande,,47120,DURAS,47086,+33 5 53 83 75 47,,contact@berticot.com,http://www.berticot.com,0.20095109,44.6832399,Oui,"
Vins",,,,Sourire du Lot-et-Garonne # Vignobles et découvertes,01/01/2020|30/06/2020|09:00|12:30|14:00|17:30|Dimanche # 01/07/2020|31/08/2020|09:00|||17:30|Dimanche # 01/09/2020|31/12/2020|09:00|12:30|14:00|17:30|Dimanche,"Gratuit|||Dégustation # Tarif de base|6,00|6,00|Mercredis fin juillet/mi-août - Balade adulte # Tarif enfant|3,00|3,00|Mercredis fin juillet/mi-août - Balade enfant (6/11ans) # Tarif de base|16,00|16,00|Mercredis de fin juillet/mi-août - Balade et Assiette de Pays Adulte # Tarif enfant|8,00|2,00|Mercredis fin juillet/mi août-Balade et Assiette de Pays : enfant - de 11 ans",Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,Français,,
DEGAQU040V50KE2M,31/01/2020,Producteur,SAS Dupérier et Fils,,,Place Robert Lassalle,,40140,SOUSTONS,40310,+33 5 58 41 15 12,,contact@duperier.fr,, -1.327302,43.753625,Oui,"
Asperges # Conserverie # Floc de Gascogne # Foie gras # Produits de canards gras # Produits d'oies grasses",,,,,01/01/2020|31/12/2020|||||,,,,,Boutique
DEGAQU024FS00018,23/01/2020,Négociant,SAS L'Authentique Beyne,,,,"23, avenue du Pont de Juillet",24500,EYMET,24167,+33 5 53 73 12 18,,contact@l-authentique-beyne.fr,http://www.l-authentique-beyne.fr,0.39956738,44.6709218,Oui,"
Conserverie # Foie gras # Vins",,,,,01/01/2020|31/12/2020|08:30|12:30|13:30|17:30|Samedi,,,,,Boutique
DEGAQU040FS000AJ,02/03/2017,Coopérative,SCAAP Kiwis Fruits de France,,,2398 boulevard de l'Océan,,40300,LABATUT,40132,+33 5 58 98 18 79,,contact@oscar.eu,http://www.oscar.eu, -1.0135736,43.5494632,,"
Fruits / légumes",,,,,,,,,,
DEGAQU040V5032WS,03/01/2020,Producteur # Récoltant éleveur,SCEA Château Tour Blanc,RN 37,Château Tour Blanc,,Tour Blanc,40310,PARLEBOSCQ,40218,+33 5 58 44 37 11,+33 6 73 91 27 24,tourblanc@gmail.com,,0.03780000,43.9481,Oui,"
Viandes # Vins",,,,,,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,Anglais # Français,,
DEGAQU047FS000A2,03/01/2020,Producteur,Thomas GARY,,,,Le Bouyssou,47370,SAINT-GEORGES,47328,+33 5 53 40 81 38,+33 6 71 06 94 25,boncanard-gary@orange.fr,http://www.boncanard.fr,0.9333210,44.4474740,,"
Foie gras # Produits de canards gras # Pruneaux",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|visite gratuite",Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU064FS0000N,03/01/2020,Groupement de producteurs,Ttipia à la Croisée des Chemins de la Gourmandise,,,Place du Marché - (à côté chocolaterie),,64250,ESPELETTE,64213,+33 5 59 93 97 82,,ttipia@etxe.fr,http://www.ttipia.fr , -1.4470034,43.3391234,Oui,"
Bières # Cidre # Confitures # Conserverie # Foie gras # Fromage # Piment # Poisson # Salaisons # Spiritueux # Vins",,,,,,,Visite libre,Anglais # Espagnol # Français,,
DEGAQU04001MJQCN,25/01/2020,Caveau de dégustation # Producteur,Tursan Dulucq,,Château de Perchade,Au bourg,,40320,PAYROS-CAZAUTETS,40219,+33 5 58 44 50 68,,tursan-dulucq@wanadoo.fr,http://vignoble-dulucq.fr, -0.3761979,43.5752356,Non,"
Vins",,,,,,,Visite libre,Français,,
DEGAQU047V50C6EO,25/01/2020,Producteur,Vergers de Briteste,,Château de Briteste,,,47130,BRUCH,47041,+33 5 53 95 22 66,,vergers.de.briteste@sfr.fr,https://vergers-de-briteste.com,0.398053,44.197517,Oui,"
Confitures # Fraise # Fruits / légumes # Melons # Pruneaux # Spécialités à base de pruneaux",,,,,01/01/2020|31/12/2020|08:00|18:00|||Lundi,,,,,
DEGAQU047FS0000V,03/01/2020,Producteur,Vergers des 2 Côteaux,,,,Petite Laubie,47350,PUYMICLAN,47216,+33 5 53 83 61 38,,vergersdes2coteaux@orange.fr,,0.3155520,44.5126090,,"
Fruits / légumes # Jus de fruits # Pommes # Pruneaux # Spécialités à base de pruneaux",,,,Bienvenue à la Ferme,01/01/2020|31/12/2020|08:00|12:00|14:00|18:00|Dimanche - Samedi,,Visite libre,Français,,
DEGAQU024V503GUK,03/01/2020,Producteur # Récoltant éleveur,Vignes des Angélys,,,30 route des Angélys,Les Angélys,24500,EYMET,24167,+33 6 09 46 46 95,,gola.david@orange.fr,http://www.vignes-des-angelys.com,0.38328599,44.6740939,Oui,"
Vins",,,,,01/01/2020|31/12/2020|10:00|12:00|15:00|19:00|,,Visite guidée,Anglais # Français,,
DEGAQU047FS0002M,03/01/2020,Caveau de dégustation # Coopérative # Producteur,Vin du Tsar,,,,Plaisance,47370,THEZAC,47307,+33 5 53 40 72 76,,info@vin-du-tsar.fr,http://www.vin-du-tsar.fr,1.02327346,44.4291217,Oui,"
Vins",,,,,01/01/2020|30/06/2020|||||Dimanche - Lundi matin # 01/07/2020|15/07/2020|||||Dimanche - Lundi matin # 15/07/2020|31/08/2020|09:15|12:15|14:00|19:00|Dimanche matin - Lundi matin # 01/09/2020|31/12/2020|||||Dimanche - Lundi matin,"Gratuit|0,00|0,00|",Visite guidée # Visite libre,Anglais # Français,,
