Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
LOIAQU047FS0007A,03/01/2020,Lac/Site de pêche,Lac de Lauzun,,,,,47410,LAUZUN,47142,+33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.45765995,44.6281377,Oui,"
",,,,,,Tarif de base|||Carte annuelle interfederale personne majeure # Tarif de base|||Carte annuelle personne majeur  # Tarif de base|||Carte annuelle découverte femme # Tarif réduit|||Carte annuelle personne mineure  # Tarif réduit|||Carte annuelle découverte enfant # Tarif de base|||Carte hebdomadaire 7 jours consécutifs # Tarif de base|||Carte journalière,,,Aire de pique-nique # Bar # Restauration,Espace jeux # Wifi
LOIAQU047FS0004C,03/01/2020,Lac/Site de pêche,Lac de Lescouroux,,,,,47800,LA SAUVETAT-DU-DROPT,47290,+33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.34971713,44.6708197,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Tarif de base|77,00|77,00|Carte “Personne Majeure” annuelle # Tarif de base|100,00|100,00|Carte Interfédérale “Personne majeure” annuelle  # Tarif de base|21,00|21,00|Carte “Personne Mineure” annuelle # Tarif de base|6,00|6,00|Carte “Découverte Enfant” annuelle  # Tarif de base|35,00|35,00|Carte “Découverte Femme” annuelle  # Tarif de base|33,00|33,00|Carte “Hebdomadaire” 7 jours consécutifs # Tarif de base|13,00|13,00|Carte “Journalière”",,,,
LOIAQU047FS0003W,21/01/2020,Aire de pique-nique # Base de loisirs # Jeux pour enfants # Lac/Site de pêche # Parcours de santé # Plage surveillée,Lac de Lougratte,,,Route du Lac,,47290,LOUGRATTE,47152,+33 5 53 01 70 05 # +33 5 53 01 64 95,,mairie.lougratte@wanadoo.fr,http://www.lougratte.com,0.61950444,44.5797236,Oui,"
",,,,Pavillon bleu,01/01/2020|31/12/2020|||||,"Tarif de base|2,70|2,70|Entrée adulte # Tarif réduit|1,70|1,70|Entrée enfant # Tarif de base|22,00|22,00|Carte 10 entrées adultes # Tarif réduit|12,00|12,00|Carte 10 entrées enfant",,,Accessible en poussette # Aire de pique-nique # Bar # Restauration,Espace jeux # Wifi
LOIAQU040V506OEQ,13/03/2018,Base de loisirs # Lac/Site de pêche,Lac de Luc,,,route du Lac,,40350,POUILLON,40233,,,,, -1.0179110,43.5937590,,"
",,,,,,,Visite libre,,Aire de pique-nique # Restauration,Espace jeux
LOIAQU047FS0007I,03/01/2020,Lac/Site de pêche,Lac de Magre,,,,,47380,MONCLAR,47173,+33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.federationpeche.fr/47 # http://www.cartedepeche.fr,0.53502559,44.4363462,Oui,"
",,,,,,,,,,
LOIAQU047FS0007F,03/01/2020,Lac/Site de pêche,Lac de Marcachaud,,,,,47180,SAINTE-BAZEILLE,47233,+33 5 53 66 16 68,+33 6 85 68 69 44,federation.peche.47@wanadoo.fr,http://www.federationpeche.com/47/ # http://www.cartedepeche.fr,0.09348034,44.5306345,Oui,"
",,,,,,,,,,
LOIAQU047FS0007O,03/01/2020,Lac/Site de pêche,Lac de Marou - Association La truite lémançaise,,,,,47500,CUZORN,47077,+33 5 53 66 16 68 # +33 5 53 40 95 95,,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.92903137,44.5483682,Oui,"
",,,,,,,,,,
LOIAQU047FS0007T,03/01/2020,Lac/Site de pêche,Lac de Monbalen,,,,,47340,MONBALEN,47171,+33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.72837531,44.3036236,Oui,"
",,,,,,,,,,
LOIAQU047FS0004L,03/01/2020,Lac/Site de pêche,Lac de Monflanquin,,,,,47150,MONFLANQUIN,47175,+33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.75277268,44.5285885,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,Aire de pique-nique # Sentier de randonnée,
LOIAQU047FS0007P,03/01/2020,Lac/Site de pêche,Lac de Nautet,,,,,47370,TOURNON-D'AGENAIS,47312,+33 5 53 66 16 68,+33 6 85 32 86 29,jeanmarie.vial@yahoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,1.00576400,44.3745147,Oui,"
",,,,,,,,,,
LOIAQU047FS0007D,03/01/2020,Lac/Site de pêche,Lac de Nette,,,,,47330,CAVARC,47063,+33 5 53 36 84 69 # +33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,federation.peche.47@wanadoo.fr # http://www.cartedepeche.fr,0.62574863,44.7020024,Oui,"
",,,,,,,Visite libre,,,
LOIAQU047V502XVK,03/01/2020,Lac/Site de pêche,Lac de pêche de Cancon,,,Jeanmetge,,47290,CANCON,47048,+33 5 53 66 16 68,,,http://www.federationpeche.fr/47/,0.63954831,44.5246702,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,Aire de pique-nique,
LOIAQU040V502HNF,31/12/2018,Lac/Site de pêche,Lac de pêche de Jouandet,,,,,40310,ESCALANS,40093,,,,,0.04256098,43.9766952,Oui,"
",,,,,,,,,,
LOIAQU040V502HOR,24/08/2016,Lac/Site de pêche,Lac de pêche de l'Armanon,,,,,40310,PARLEBOSCQ,40218,,,,,0.03780000,43.9481,Oui,"
",,,,,,,,,,
LOIAQU040V502HP7,24/08/2016,Lac/Site de pêche,Lac de pêche de Tailluret,Route de Cazaubon,,,,40240,LABASTIDE-D'ARMAGNAC,40131,,,,, -0.1599780,43.9520560,Oui,"
",,,,,,,,,,
LOIAQU047FS0004R,16/01/2020,Lac/Site de pêche,Lac de pêche de Villeneuve de Mézin,,,,Villeneuve de Mézin,47170,LANNES,47134,+33 5 53 66 16 68,+33 6 79 38 31 35,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.24650573,44.0152868,Oui,"
",,,,,,Gratuit|||,Visite libre,,,
LOIAQU047FS0007S,16/01/2020,Lac/Site de pêche,Lac de pêche des 3 chênes,,,,,47600,FRANCESCAS,47102,+33 5 53 66 16 68,+33 6 79 38 31 35,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.41939020,44.0696189,Oui,"
",,,,,,Gratuit|||,Visite libre,,Aire de pique-nique,
LOIAQU033FS000DF,06/01/2020,Lac/Site de pêche,Lac de Pêche des Dagueys,,,,,33500,LIBOURNE,33243,,,,, -0.2439850,44.9129980,,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU047FS00059,03/01/2020,Lac/Site de pêche,Lac de pêche du camping Ululle,,,,,47370,TOURNON-D'AGENAIS,47312,+33 6 85 32 86 23 # +33 5 53 71 39 53 # +33 5 53 66 16 68 # +33 5 53 40 90 12,,jeanmarie.vial@yahoo.fr,http://www.tournondagenais.com # http://www.ullule.fr,0.99759936,44.4078185,Oui,"
",,,,,,,,,,
LOIAQU064FS000NH,03/01/2020,Base de loisirs # Lac/Site de pêche,Lac de pêche Harrieta,,Domaine du Lac d'Harrieta,,,64220,SAINT-JEAN-LE-VIEUX,64484,+33 5 59 37 26 10,+33 6 18 42 23 25,lacharrieta@hotmail.com,http://www.lac-harrieta.fr, -1.2022733,43.1529606,Oui,"
",,,,,,,Visite libre,,Aire de pique-nique # Bar # Restauration,
LOIAQU047FS0007H,03/01/2020,Lac/Site de pêche,Lac de Platan,,,,,47400,GRATELOUP-SAINT-GAYRAND,47112,+33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.federationpeche.com/47/ # http://www.cartedepeche.fr,0.3872290,44.4221150,,"
",,,,,,,,,,
LOIAQU024V505YMQ,03/01/2020,Base de loisirs # Jeux pour enfants # Lac/Site de pêche # Plage surveillée,Lac de Pombonne,,,Route de Podestat,,24100,BERGERAC,24037,+33 5 53 74 66 92,,maire@mairie-bergerac.fr,http://www.bergerac.fr,0.49421623,44.8704374,Oui,"
",,,,,,,,,Restauration,
LOIAQU047FS0007G,03/01/2020,Lac/Site de pêche,Lac de Pradignas,,,,,47400,VARES,47316,+33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.federationpeche.com/47/ # http://www.cartedepeche.fr,0.35754919,44.4453468,Oui,"
",,,,,,,,,,
LOIAQU047FS0007C,03/01/2020,Lac/Site de pêche,Lac de Queille,,,,,47330,SAINT-QUENTIN-DU-DROPT,47272,+33 5 53 36 84 69 # +33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.62265872,44.6793112,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU047FS0004Q,03/01/2020,Lac/Site de pêche,Lac de Riconne,,,,,47140,PENNE-D'AGENAIS,47203,+33 5 53 70 55 08 # +33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.88903427,44.3711710,Oui,"
",,,,,,,,,,
LOIAQU047FS0007M,03/01/2020,Lac/Site de pêche,Lac de Saint-Sardos,,,,,47360,SAINT-SARDOS,47276,+33 5 53 66 16 68,+33 6 07 14 55 20,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.46786307,44.3354828,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU064V505KU8,03/01/2020,Lac/Site de pêche,Lac de Séméacq-Blachon ,,,,,64350,SEMEACQ-BLACHON,64517,+33 5 59 04 59 36,,le-pesquit@wanadoo.fr,http://www.association-peche-le-pesquit.fr/ , -0.1116220,43.5000260,,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
LOIAQU033V50FBIJ,06/01/2020,Lac/Site de pêche,Lac de Sigalens,,,,,33690,SIGALENS,33512,+33 5 56 25 25 84,,,, -0.0557168,44.4538432,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,Aire de pique-nique,
LOIAQU047FS0004N,16/01/2020,Lac/Site de pêche,Lac de Talives,,,,,47510,FOULAYRONNES,47100,+33 5 53 66 94 62 # +33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.ville-foulayronnes.fr/Le-lac-de-Talives.html # http://www.peche47.com,0.63019037,44.2534067,Oui,"
",,,,,,,,,,
LOIAQU033V50CG0X,06/01/2020,Lac/Site de pêche # Parcours de santé # Ponton,Lac de Taste,,,Taste,,33840,CAPTIEUX,33095,+33 5 56 25 25 84,,bazas@tourisme-sud-gironde.com,, -0.2334847,44.2882930,,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU047FS00079,03/01/2020,Lac/Site de pêche,Lac de Terme-Gros,,,,,47800,ALLEMANS-DU-DROPT,47005,+33 5 53 20 20 04 # +33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.2889370,44.6278460,,"
",,,,,,Tarif de base|||Carte annuelle interfédérale personne majeure annuelle # Tarif de base|||Carte annuelle personne majeure annuelle # Tarif de base|||Carte annuelle personne mineure annuelle # Tarif de base|||Carte annuelle découverte enfant annuelle # Tarif de base|||Carte annuelle découverte femme annuelle # Tarif de base|||Carte hebdomadaire 7 jours # Tarif de base|||Carte journalière,,,,
LOIAQU033V507LOG,15/01/2020,Aire de pique-nique # Lac/Site de pêche # Pontons handi-pêche,Lac des 9 fontaines,,,Charlot,,33580,NEUFFONS,33304,+33 5 56 71 32 23,,neuffons@wanadoo.fr,,0.01930958,44.6367594,Oui,"
",,,,,01/01/2020|31/01/2020|||||,Gratuit|||,,,Aire de pique-nique,
LOIAQU047FS0007R,16/01/2020,Lac/Site de pêche,Lac des Marais,,,,,47130,MONTESQUIEU,47186,+33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,https://www.peche47.com # http://www.cartedepeche.fr,0.43254375,44.2259508,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||Accès gratuit,,,Aire de pique-nique,
LOIAQU064FS000FH,03/01/2020,Lac/Site de pêche # Parcours de santé # Pontons handi-pêche,Lac du Balaing,,,Chemin de Haut,,64450,NAVAILLES-ANGOS,64415,,,,, -0.3562831,43.4444444,Oui,"
",,,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,,,,,,
LOIAQU047FS0004F,03/01/2020,Lac/Site de pêche,Lac du Brayssou,,,,,47210,TOURLIAC,47311,+33 5 53 66 16 68,+33 6 76 06 40 68,bellanger.greg173@gmail.com # federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.79972743,44.6682255,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU064V505KTL,03/01/2020,Lac/Site de pêche,Lac du Gabassot,,,Chemin Bouyaguet ,,64330,GARLIN,64233,+33 5 59 04 59 36,,le-pesquit@wanadoo.fr,http://www.association-peche-le-pesquit.fr/ , -0.2716800,43.5458740,,"
",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
LOIAQU047FS0004J,03/01/2020,Lac/Site de pêche,Lac du Saut du Loup,,,,,47800,MIRAMONT-DE-GUYENNE,47168,+33 5 53 66 16 68,,federation.peche.47@wanadoo.fr,http://www.peche47.com # http://www.cartedepeche.fr,0.37284851,44.5895808,Oui,"
",,,,,,"Tarif de base|77,00|77,00|Carte personne majeure annuelle # Tarif de base|100,00|100,00|Carte interfédérale personne majeure annuelle # Tarif de base|21,00|21,00|Carte personne mineure annuelle # Tarif de base|6,00|6,00|Carte découverte enfant annuelle # Tarif de base|35,00|35,00|Carte découverte femme annuelle # Tarif de base|33,00|33,00|Carte hebdomadaire 7 jours consécutifs # Tarif de base|13,00|13,00|Carte journalière",,,Aire de pique-nique # Restauration # Salle(s) de réunion,
LOIAQU064FS000FF,03/01/2020,Aire de pique-nique # Lac/Site de pêche # Pontons handi-pêche,Lac Ducrest,,,,,64260,ARUDY,64062,+33 5 59 05 80 44,,contact@arudy.fr,, -0.4284760,43.1055430,,"
",,,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,Aire de pique-nique,
LOIAQU033FS0010W,16/01/2020,Lac/Site de pêche,Lac Targonnais,,,Allées d'Amour,,33760,TARGON,33523,+33 5 56 23 63 69,,targon@entredeuxmers.com,http://www.cartedepeche.fr, -0.2616303,44.7352035,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||Accès promeneurs,,,,
LOIAQU033V50IR45,06/01/2020,Lac/Site de pêche,Lac Vert - Delcampo,,,Avenue de la Côte d'Argent,,33380,BIGANOS,33051,+33 5 56 03 94 50,,,, -0.9575927,44.6443323,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||accès libre,,,,
LOIAQU064FS000G4,03/01/2020,Lac/Site de pêche,Lacs de pêche,,,,,64440,EAUX-BONNES,64204,+33 5 59 05 12 17,,,, -0.3247295,42.9315055,Oui,"
",,,,,01/05/2020|15/10/2020|||||,"Gratuit|0,00|0,00|",,,,
ASCAQU040FS001BM,26/09/2018,Activité sportive,Landes Pêches,Route des Lacs,,,,40170,LIT-ET-MIXE,40157,+33 5 58 42 47 60,,landes-peches@club-internet.fr ,http://www.landespeches.com , -1.2471199,44.0340792,Oui,"
",Pêche,,,,,,,,,
LOIAQU024V50CE0N,20/05/2019,Lac/Site de pêche,Le Coly,,,Coly,,24120,COLY-SAINT-AMAND,24364,,,,,1.267511,45.085408,Oui,"
",,,,,,,,,,
ASCAQU064V56K5SP,03/01/2020,Activité sportive,Le Corsaire Basque,,Port d'attache du Poyel,Fontarrabie,,64500,SAINT-JEAN-DE-LUZ,64483,,+33 6 45 07 35 53,piloulatrim@icloud.com,, -1.6650371,43.3873182,Oui,"
",Voile # Voile # Pêche en mer,,,,,Tarif de base|||Demi-journée,,,,
LOIAQU024V50CE0Q,31/12/2018,Lac/Site de pêche,Le Douime,,,Azerat,,24210,AZERAT,24019,,,,,1.122965,45.149715,Oui,"
",,,,,,,,,,
ASCAQU047V502OKZ,03/01/2020,Activité sportive,Le Goujon Tonneinquais,Centre Administratif,,3 boulevard Charles de Gaulle,,47400,TONNEINS,47310,+33 5 53 84 66 34,+33 6 43 23 66 90,,,0.30908639,44.3899876,Oui,"
",Pêche,,,,01/01/2020|31/12/2020|||||,,,,,
ASCAQU024V502HXK,02/01/2018,Activité culturelle # Activité sportive,Le Parc en famille,Maison du Parc,,,La Barde,24450,LA COQUILLE,24133,+33 5 53 55 36 00,,info@pnrpl.com,,0.9789600,45.5405919,Oui,"Faune - flore
",Pêche,,,,,,,,,
LOIAQU047FS0006W,03/01/2020,Lac/Site de pêche,Le Poisson d'Argent,,,Route de Saint Léon,,47160,VILLEFRANCHE-DU-QUEYRAN,47320,,+33 7 71 60 48 18,phlarrat@yahoo.fr,,0.20581126,44.2987478,Oui,"
",,,,,01/01/2020|31/12/2020|||||,"Tarif de base|||Formule découverte # Tarif de base|||Du mardi au jeudi, limité à 10 truites # Tarif de base|||Les week-end et jours fériés, prises illimitées",,,Aire de pique-nique,
LOIAQU033V50DSBT,22/01/2020,Jeux pour enfants # Lac/Site de pêche # Parc à thèmes,Le p'tit cro-magnon,,,1 Barrail Chevalier,,33230,SAINT-MEDARD-DE-GUIZIERES,33447,+33 5 24 08 41 97,+33 6 69 61 00 02,auptitcromagnon@yahoo.com,http://www.auptitcromagnon.wixite.com, -0.0779833,45.0151441,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU024FS0004L,03/02/2020,Lac/Site de pêche,Les Eaux de Queyssac,Les Doulets,,,,24140,QUEYSSAC,24345,,+33 6 87 67 96 37,fredodhermy@gmail.com,http://www.leseauxdequeyssac.com,0.54888725,44.9065295,Oui,"
",,,,,09/03/2020|03/04/2020|08:00|||18:00|Lundi - Mardi # 04/04/2020|03/05/2020|08:00|||18:00| # 04/05/2020|03/07/2020|08:00|||18:00|Lundi - Mardi # 04/07/2020|30/08/2020|08:00|||18:00| # 31/08/2020|30/09/2020|08:00|||18:00|Lundi - Mardi,Tarif de base|||,,,Bar # Restauration # Salle(s) de réunion,
ASCAQU047FS0006T,25/01/2020,Activité sportive,Les Tilleuls de la Voie Verte,,,Route de Thouars,Maintenant,47230,FEUGAROLLES,47097,+33 5 53 95 30 27,+33 6 35 21 18 33,frisonclaude@free.fr # contact@lestilleulsdelavoieverte.fr,http://www.lestilleulsdelavoieverte.fr,0.33868789,44.2332695,Oui,"
",Cyclotourisme # VTT # Pêche # Randonnée pédestre,,,,01/03/2020|31/10/2020|||||,"Tarif de base|8,00|8,00|La 1/2 journée # Tarif de base|12,00|12,00|La journée # Tarif de base|8,00|8,00|Remorque 2 enfants",,,,Location de vélos
ASCAQU064FS0008F,03/01/2020,Activité sportive,Les Truites du Haut-Barétous,,,Route de la Pierre St-Martin,Quartier Létonne,64570,ARETTE,64040,+33 5 59 88 91 18,+33 6 85 36 83 45,,http://www.vallee-baretous.com, -0.7402038,43.0751890,Oui,"
",Pêche,,,,,Tarif de base|||Le kilo de truites pêchées # Tarif de base|||Le kilo de truites ou truitelles,,,Bar # Restauration,
LOIAQU024V50CE1C,31/12/2018,Lac/Site de pêche,L'étang de Fossemagne,,,Fossemagne,,24210,FOSSEMAGNE,24188,,,,,0.985061,45.126594,Oui,"
",,,,,,,,,,
LOIAQU047V50A4XO,25/01/2020,Lac/Site de pêche,Maison de la Pêche et de la Nature,,,,Caillauet,47130,BRUCH,47041,+33 6 87 74 49 78,,,http://www.federationpeche.com/47/apn.php?atelier=308&referer=%3Fmode%3Dsearch%26type%3Dform,0.40934096,44.2172989,Oui,"
",,,,,01/01/2020|31/12/2020||||| # 01/07/2020|31/08/2020|||14:30|16:30|Dimanche - Jeudi matin - Lundi matin - Mardi matin - Mercredi matin - Samedi - Vendredi matin,"Tarif de base|5,00|5,00|Animations d'été # Tarif de base|100,00|100,00|Ateliers modulable pour écoles et centres de loisirs sur place # Tarif de base|120,00|120,00|Ateliers modulables (demi-journée) pour écoles et centres de loisirs déplcament",,,,
ASCAQU064FS000AU,14/01/2020,Activité sportive,Mendi Gaiak - Les accompagnateurs du Pays Basque ,,,35 route de bayonne,,64220,UHART-CIZE,64538,+33 5 59 49 17 64,+33 6 45 16 51 86,mendi-gaiak@orange.fr,http://www.mendi-gaiak.fr, -1.3009357,43.2329941,Oui,"
",Escalade # Escalade # Escalade # Canyoning # Canyoning # Canyoning # Randonnée pédestre # Randonnée pédestre # Randonnée pédestre # Raquettes # Raquettes # VTT # VTT # VTT # Orientation # Pêche # Pêche # Pêche # Pelote basque # Tyrolienne # Grimpe d'arbre # Spéléologie,,,,,,,,,
ASCAQU064FS000J9,03/01/2020,Activité sportive,Monsieur Benjamin CHARRON - Guide de pêche ,,,Legarreko bidea,,64480,LARRESSORE,64317,,+33 6 04 07 26 53,benjacharron@gmail.com,http://www.pechesport-paysbasque.com, -1.4359500,43.3721901,,"
",Pêche # Fly Fish # Pêche # Pêche # Fly Fish,,,,,"Tarif de base|||Initiation pêche, guidage pêche et stage de perfectionnement sur 1/2 journée # Tarif de base|||Initiation pêche, guidage pêche, stage de perfectionnement sur la journée # Tarif de base|||Initiation pêche, guidage pêche, stage de perfectionnement 1/2 journée 2 pers. # Tarif de base|||Initiation pêche, guidage pêche, stage de perfectionnement journée 2 pers.",,,,
ASCAQU064FS000H6,03/01/2020,Activité sportive,Monsieur Yvon ZILL - Moniteur - Guide de pêche,,Maison Biscaya,,Quartier Ondarolle,64220,ARNEGUY,64047,+33 5 59 37 34 96,+33 6 28 37 39 75,yvon.zill@basquecountry-fishing-guide.com,http://www.basquecountry-fishing-guide.com, -1.2331080,43.1664920,Oui,"
",Pêche # Pêche # Pêche # Pêche,,,,14/03/2020|14/09/2020|||||,"Tarif de base|100,00|250,00|",,,,
LOIAQU047FS0006K,25/01/2020,Lac/Site de pêche,Moulin de Campech,,,Route de Damazan,,47160,VILLEFRANCHE-DU-QUEYRAN,47320,+33 5 53 88 72 43 # +33 5 53 79 37 64,,camping@moulindecampech.co.uk # contact@moulindecampech.com,http://www.moulindecampech.com,0.19072651,44.2727074,Oui,"
",,,,,01/04/2020|30/09/2020|||||,"Tarif de base|8,00|8,00|La journée # Tarif de base|6,00|6,00|La journée, tarif campeur # Tarif de base|8,00|8,00|Le kilo de truites",,,,
LOIAQU024V50CYCG,03/01/2020,Lac/Site de pêche,Moulin du Châtain,,,,Le Châtain,24270,PAYZAC,24320,,+33 6 28 26 45 33 # +33 6 50 24 71 77,moulinduchatain@sfr.fr,http://www.moulinduchatain.com,1.24955923,45.3914388,Oui,"
",,,,,,,,,Bar # Restauration,Boutique # Espace jeux
ASCAQU040FS001JG,03/01/2020,Activité sportive,Océan.com - Pêche,,20 rue des lacs,,,40200,MIMIZAN,40184,+33 5 58 09 20 61,,ocean.com@laposte.net,, -1.2958192,44.2088449,Oui,"
",Pêche,,,,,,,,,
ASCAQU064V508WFQ,29/01/2020,Activité sportive,OTF : Obsession Tuna Fishing Pierre Pomme,Ponton n°2,Port de Larraldenia,Quai Maurice Ravel ,,64500,CIBOURE,64189,,+33 6 16 17 98 82,otf@obsessiontunafishing.com,http://www.obsessiontunafishing.com/, -1.6667587,43.3850824,Oui,"
",Pêche en mer # Pêche,,,,,,,,,
LOIAQU064FS000P8,03/01/2020,Aire de pique-nique # Lac/Site de pêche # Parcours de santé,Parcours santé de Saint-Pée,,,Chemin du pont noir,Quartier Saint Pée,64400,OLORON-SAINTE-MARIE,64422,+33 5 59 39 98 00,,oloron@pyrenees-bearnaises.com,http://www.pyrenees-bearnaises.com, -0.6478926,43.1840445,Oui,"
",,,,,,,,,Aire de pique-nique,Espace jeux
ASCAQU040V5079ZG,03/01/2020,Activité sportive,Pêche - AAPPMA l'Arribouille,,,168 Impasse Harlan,,40400,TARTAS,40313,+33 0 55 87 33 99,,tourisme.tarusate@wanadoo.fr,, -0.8108053,43.8313116,Oui,"
",Pêche,,,,,Tarif de base|||Personne Majeur # Tarif réduit|||Découverte femme # Tarif réduit|||Personne mineure # Tarif réduit|||Découverte - de 12 ans # Tarif de base|||Formule hebdomadaire # Tarif de base|||Formule journalière # Tarif de base|||Hebdomadaire membre AAPPMA # Tarif de base|||Personne majeure interfédérale,,,,
ASCAQU040V5009JA,03/01/2020,Activité sportive,Pêche à la truite,La Pave,2869 bis route de Pontenx,Route de Mimizan - D46,,40160,PARENTIS-EN-BORN,40217,,+33 6 04 03 91 55,,http://www.pechealatruite-parentis.com, -1.0811624,44.3421717,,"
",Pêche,,,,15/03/2020|31/10/2020|||||,,,,,
ASCAQU033V50POC4,03/01/2020,Activité sportive,Pêche à pied,,,Avenue du Commandant David Allègre,,33510,ANDERNOS-LES-BAINS,33005,+33 5 56 82 02 95,,juliengiraudr@gmail.com,, -1.110716,44.744096,Oui,"
",Pêche,,,,01/07/2020|28/08/2020|||||,"Tarif de base|5,50|8,50|A partir de 6 ans",,,,
ASCAQU033V50K401,03/01/2020,Activité sportive,Pêche Arcachon,,,331 route de Saint Hélène de l’Etang,,33121,CARCANS,33097,,+33 6 51 86 21 64,juliengiraudr@gmail.com,https://www.peche-arcachon.com/, -1.0678530,45.1109596,Oui,"
",Pêche en mer,,,,15/04/2020|31/12/2020|||||,"Tarif de base|130,00||Pêche au bar en bateau (par personne) # Tarif de base|130,00||Pêche sur épave en bateau # Tarif de base|160,00||Pêche au requin au large # Tarif de base|220,00||Pêche au thon au large # Tarif de base|95,00||Pêche en lac Carcans/Hourtin : 1/2 journée # Tarif de base|160,00||Pêche en lac Carcans/Hourtin : la journée",,,,
LOIAQU047V5044AU,03/01/2020,Aire de pique-nique # Base de loisirs # Boulodrome # Espace de réunions # Jeux pour enfants # Lac/Site de pêche,Pêche au Lac de Lamontjoie,,Camping Sites et Paysages Saint-Louis,,Lac de Lamontjoie,47310,LAMONTJOIE,47133,+33 5 53 99 59 38,+33 6 41 46 11 36,contact@campingagen.fr,http://www.campingagen.fr # http://www.lacdepeche.jimdo.com,0.51736399,44.0777140,Oui,"
",,,,Sourire du Lot-et-Garonne,01/01/2020|31/12/2020|||||,"Tarif de base|6,00|10,00|journée pêche/personne # Tarif de base|15,00|20,00|24h # Tarif de base|2,00|2,00|entrée promenade et pique-nique # Gratuit|||Pêche aux écrevisses",,,Aire de pique-nique # Bar # Restauration,Espace jeux # Wifi
ASCAQU024V50CZR8,03/01/2020,Activité sportive,Pêche au Moulin du Châtain,,,Le Châtain,,24270,PAYZAC,24320,,+33 6 28 26 45 33 # +33 6 50 24 71 77,moulinduchatain@sfr.fr,http://www.moulinduchatain.com,1.24954850,45.3914162,Oui,"
",Pêche # Pêche,,,,,,,,,
ASCAQU040V50HFQ7,03/01/2020,Activité sportive,Pêche au thon Christian Jouve,Halte nautique,Avenue du courant,,,40200,MIMIZAN,40184,+33 6 07 78 37 80,,christian.jouve3@wanadoo.fr,, -1.2893184,44.2081946,Oui,"
",Pêche en mer,,,,,,,,,
