Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
LOIAQU040V509SWY,03/01/2020,Bibliothèque - médiathèque,Médiathèque de Mézos,,,Avenue de la Gare,,40170,MEZOS,40182,+33 5 58 97 07 99,,mediathequemezos@orange.fr,, -1.1663348,44.0752528,Oui,"
",,,,,,Tarif de base|||pour les personnes de plus de 18 ans,,,Salle(s) de réunion,
LOIAQU047FS0002O,16/01/2020,Bibliothèque - médiathèque,Médiathèque de Nérac,Espace d'Albret,,Quai de la Baïse,BP51,47600,NERAC,47195,+33 5 53 97 40 55,,contact.mediatheque@ville-nerac.fr,http://mediatheque.nerac.fr,0.34211039,44.1349596,Oui,"
",,,,,01/01/2020|31/12/2020|||||Dimanche - Jeudi matin - Lundi - Mardi matin - Vendredi matin,"Gratuit|||Entrée libre et gratuite # Tarif de base|14,10|16,00|Abonnement annuel : adulte (+18ans) # Tarif réduit|7,00|8,00|Abonnement annuel : adulte (bénéficiaire RSA, étudiant) # Tarif de base|5,00|6,50|Abonnement annuel : adolescent (12-18 ans) # Gratuit|||Abonnement annuel : enfant (-12 ans) # Tarif de base||6,20|Abonnement annuel : classe # Tarif de base|7,00|8,00|Abonnement annuel : association, collectivité",Visite libre,Français,,Wifi
LOIAQU040FS000IW,03/01/2020,Bibliothèque - médiathèque,Médiathèque de Pey,,,Place de l'Eglise,,40300,PEY,40222,+33 5 58 57 77 33,,mediathequedepey@wanadoo.fr,, -1.2663208,43.5819152,,"
",,,,,,,,,,
LOIAQU040V5071C9,03/01/2020,Bibliothèque - médiathèque,Médiathèque des Arrigans,,,171 rue centrale,,40290,HABAS,40118,+33 5 58 49 24 60,,mediatheque.habas@orange.fr,, -0.929898,43.571405,Oui,"
",,,,,,,,,,
LOIAQU064FS000M8,03/01/2020,Bibliothèque - médiathèque,Médiathèque des Hauts de Ste Croix,,,Place des Gascons,,64100,BAYONNE,64102,+33 5 59 59 17 13,,mediatheque@bayonne.fr,, -1.4748410,43.4929490,,"
",,,,,,Gratuit|||Abonnement annuel 15 € ,,,,
LOIAQU064FS000E9,03/01/2020,Bibliothèque - médiathèque,Médiathèque d'Este,,,Rue de la Pléïade,,64140,BILLERE,64129,+33 5 59 13 06 30,,mediatheques@agglo-pau.fr,https://mediatheques.agglo-pau.fr, -0.3929330,43.3054912,,"
",,,,,02/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|Inscription gratuite sur présentation pièce d'identité + justificatif domicile",,,,Wifi
LOIAQU040V500BLN,03/01/2020,Bibliothèque - médiathèque # Jeux pour enfants,Médiathèque d'Eugénie les Bains,,,79 Route d'Aire,,40320,EUGENIE-LES-BAINS,40097,+33 5 58 46 52 37,,mediatheque@cdcaire.org,http://mediatheque.cdcaire.org/, -0.3777395,43.6950529,Oui,"
",,,,,01/01/2020|31/12/2020|||||Dimanche - Jeudi après midi - Lundi matin - Mardi - Samedi après midi - Vendredi matin,,,,,
LOIAQU047FS00065,03/01/2020,Bibliothèque - médiathèque,Médiathèque du Confluent,,,68 rue Gambetta,,47190,AIGUILLON,47004,+33 5 53 88 79 29,,,http://www.aiguillon.bibli.fr,0.3404448,44.3023846,,"
",,,,,01/01/2020|31/12/2020|||||Lundi,"Tarif de base|11,00|15,00|Adulte par an # Gratuit|||Enfant, étudiant, demandeur d'emploi",Visite libre,Français,,
LOIAQU047FS00042,03/01/2020,Bibliothèque - médiathèque,Médiathèque du Monflanquinois,,,16 rue Sainte Marie,,47150,MONFLANQUIN,47175,+33 5 53 36 54 31,,mediatheque-monflanquinois@wanadoo.fr,,0.76812028,44.5317587,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||,,,,Wifi
LOIAQU033FS0005N,03/01/2020,Bibliothèque - médiathèque,Médiathèque et espace public et numérique de Pauillac,,,13 rue Aristide Briand,,33250,PAUILLAC,33314,+33 5 56 59 02 20,,bibliotheque.pauillac@wanadoo.fr,, -0.7462120,45.1995850,,"
",,,,,,,Visite libre,,Auditorium # Salle de projection,Wifi
LOIAQU047FS0008W,03/01/2020,Bibliothèque - médiathèque,Médiathèque Fernand Pouillon,,,Place Algosheim,,47290,CANCON,47048,+33 5 53 70 41 12,,,http://ccbhap.c3rb.org,0.62454251,44.5355206,Oui,"
",,,,,01/01/2020|31/12/2020|||||,Gratuit|||,,,Salle de projection,Wifi
LOIAQU040FS000IH,02/01/2018,Bibliothèque - médiathèque,Médiathèque François Mitterrand,2 place Léo Bouyssou,,,,40110,MORCENX-LA-NOUVELLE,40197,+33 5 58 04 16 39,,,http://mediatheque.paysmorcenais.fr/, -0.9118187,44.0331710,,"
",,,,,,,,,,
LOIAQU064V5ACU1S,03/01/2020,Bibliothèque - médiathèque,Médiathèque Garazi Baigorri,,,Place de la gare,,64220,SAINT-JEAN-PIED-DE-PORT,64485,+33 5 59 37 34 76,,mediatheque.garazibaigorri@communaute-paysbasque.fr,http://www.mediateka.fr/fr, -1.2385691,43.1679015,Non,"
",,,,,,,,,,
LOIAQU033V50CUOS,03/01/2020,Bibliothèque - médiathèque,Médiathèque intercommunale du Pays Foyen,,,10 place du 8 Mai 1945,,33790,PELLEGRUE,33316,+33 5 56 61 89 51,,mediatheque-pellegrue@paysfoyen.fr,,0.07536560,44.7436625,Oui,"
",,,,,,,Visite libre,,,Wifi
LOIAQU064FS000EP,03/01/2020,Bibliothèque - médiathèque,Médiathèque Jean-Louis-Curtis,,,30 place du Foirail,,64300,ORTHEZ,64430,+33 5 59 69 36 68,,contact@mediatheque-orthez.fr,http://www.mediatheque-orthez.fr, -0.7696813,43.4896265,Oui,"
",,,,,02/01/2020|31/12/2020|||||Dimanche - Jeudi matin - Lundi - Mardi matin - Vendredi matin,"Gratuit|0,00||",Visite libre,,,Wifi
LOIAQU033FS000AN,15/01/2020,Bibliothèque - médiathèque,Médiathèque Johel Coutura,,,27 Cours de la république,,33390,BLAYE,33058,+33 5 57 42 23 58,,biblio@blaye.fr,, -0.6613167,45.1298696,Oui,"
",,,,,01/01/2020|31/12/2020||||| # ||||||Dimanche - Jeudi matin - Lundi - Mardi matin - Vendredi matin,,Visite libre,,,
LOIAQU033FS0002U,03/01/2020,Bibliothèque - médiathèque,Médiathèque Lacanau-Océan,,,Salle l'Escoure ,,33680,LACANAU,33214,+33 5 56 03 17 26,,mediatheque@mairie-lacanau.fr,http://www.mediathequelacanau.fr/, -1.1958307,45.0014511,Oui,"
",,,,,,,,,,
LOIAQU033FS0013C,03/01/2020,Bibliothèque - médiathèque,Médiathèque Lacanau-Ville,,,8 avenue de la Libération,,33680,LACANAU,33214,+33 5 57 17 08 10,,mediatheque@mairie-lacanau.fr,http://www.mediathequelacanau.fr, -1.0777866,44.9781566,Oui,"
",,,,,,,,,,
LOIAQU033V507XQM,03/01/2020,Bibliothèque - médiathèque,Médiathèque L'Ekla,,,67 rue des Pins,,33470,LE TEICH,33527,+33 5 57 15 82 18,,bibliotheque@leteich.fr,http://mediatheques.agglo-cobas.fr/leteich, -1.0274488,44.6230750,Oui,"
",,,,,,"Tarif de base|||pour les habitants de la Cobas  (1er adulte famille) # Tarif réduit|||habitants de la COBAS  # Gratuit|||moins de 18 ans, demandeurs d'emploi, bénéficiaires du rsa # Tarif réduit|||pour les vacanciers avec une caution de 50€",,,Accessible en poussette,Wifi
LOIAQU064V507LJT,03/01/2020,Bibliothèque - médiathèque,Médiathèque Les Allées,,,2 avenue des Tilleuls,,64000,PAU,64445,+33 5 47 05 30 46,,mediatheques@agglo-pau.fr,https://mediatheques.agglo-pau.fr/, -0.3511269,43.3043609,,"
",,,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,02/01/2020|31/12/2020|||||Dimanche - Jeudi matin - Lundi - Mardi matin - Mercredi matin - Vendredi matin,"Gratuit|0,00|0,00|",,,,
LOIAQU033FS0003B,03/01/2020,Bibliothèque - médiathèque,Médiathèque Maurice Druon,,,15 rue Saint Jean,,33230,COUTRAS,33138,+33 5 57 49 01 49,,mediatheque@mairie-coutras.fr,, -0.1292442,45.0414452,,"
",,,,,,,Visite libre,,,
LOIAQU04001YTAQ2,31/12/2018,Bibliothèque - médiathèque,Médiathèque Maximilien Kogoj,,,40 Rue de la Solidarité,,40660,MOLIETS-ET-MAA,40187,+33 5 58 48 54 19,,mediatheque-de-moliets@wanadoo.fr,, -1.3593273,43.8508425,Oui,"
",,,,,,,,,,
LOIAQU033FS000CD,03/01/2020,Bibliothèque - médiathèque,Médiathèque Michel Bézian,,,Allée Mozart,,33470,GUJAN-MESTRAS,33199,+33 5 57 52 54 60,,biblio@ville-gujanmestras.fr,https://mediatheques.agglo-cobas.fr/, -1.0740637,44.6182336,Oui,"
",,,,,01/01/2020|31/12/2020|||||,,,,,
LOIAQU064V5AD36J,31/01/2020,Bibliothèque - médiathèque,Médiathèque municipale,,,14 Rue des Frères Barenne,,64130,MAULEON-LICHARRE,64371,+33 5 59 28 78 88,,bibli@mauleon-soule.fr,http://mauleon-soule.sezhame.fr, -0.8898806,43.2224186,Non,"
",,,,,01/01/2020|31/12/2020|||||Dimanche - Jeudi matin - Lundi - Mardi matin - Vendredi matin,"Tarif de base|5,00||Livres + magazines # Tarif de base|8,00||Livres + magazines + CD # Tarif réduit|2,00||Livres + magazines (jusqu'à 17 ans et bénéficiaires des minima sociaux) # Tarif de base|5,00||Livres + magazines + CD (jusqu'à 17 ans et bénéficiaires des minima sociaux) # Gratuit|0,00||Collectivités # Tarif réduit|2,00|5,00|Abonnés temporaires et vacancier : tarif réduit + chèque de caution",,,Accessible en poussette,Wifi
LOIAQU033FS000A5,03/01/2020,Bibliothèque - médiathèque,Médiathèque municipale,,,8 rue Jean-Louis Faure,,33220,SAINTE-FOY-LA-GRANDE,33402,+33 5 57 46 29 70,,mediatheque@saintefoylagrande.net,http://stefoy.bibenligne.fr,0.2138997,44.8418621,,"
",,,,,,,,,,Wifi
LOIAQU047FS0008K,03/01/2020,Bibliothèque - médiathèque,Médiathèque municipale,,,9 allée du Docteur Gabourin,,47180,MEILHAN-SUR-GARONNE,47165,+33 5 53 89 00 28,,biblio.meilhan.47@orange.fr,http://www.meilhansurgaronne.fr,0.03399439,44.521466,Oui,"
",,,,,01/01/2020|31/12/2020|||14:00|18:00|Dimanche - Lundi,,Visite guidée # Visite libre,,Accessible en poussette,Wifi
LOIAQU040FS00089,31/12/2018,Bibliothèque - médiathèque,Médiathèque Municipale,,,Place de la Mairie,,40480,VIEUX-BOUCAU,40328,+33 5 58 48 62 14,,mediatheque@vieuxboucau.fr,, -1.4005024,43.7860379,,"
",,,,,,,,,,
LOIAQU04001TXHJ8,03/01/2020,Bibliothèque - médiathèque,Médiathèque municipale,,,Place Félix Poussade,,40200,MIMIZAN,40184,+33 5 58 09 42 97,,mediatheque@mimizan.com,http://catalogue.mimizan.com, -1.2245571,44.1985205,Oui,"
",,,,,,Tarif de base|||pour les personnes - 1 8ans # Gratuit|||pour les - de 18 ans,Visite libre,,,Wifi
LOIAQU064V503ANP,03/01/2020,Bibliothèque - médiathèque,Médiathèque Municipale,,,Rue du Général de Gaulle,,64440,LARUNS,64320,+33 5 59 40 57 66,,mediatheque.laruns@orange.fr,https://www.mediathequelaruns.com, -0.4282310,42.9875160,Oui,"
",,,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",,,,
LOIAQU04001KFZTS,03/01/2020,Bibliothèque - médiathèque,Médiathèque Municipale,Espace Emile Vignes,97 rue des arts,,,40260,CASTETS,40075,+33 5 58 89 47 56,,mediatheque@castets.fr,http://www.castets.fr, -1.1437523,43.8814038,Oui,"
",,,,,01/01/2020|31/12/2020|10:00|12:00|15:00|18:00|Dimanche - Lundi,Gratuit|||moins de 18 ans,,,,Wifi
LOIAQU04001PAEO5,06/03/2018,Bibliothèque - médiathèque,"Médiathèque municipale ""L'écume des jours""",,,Place Yan du Gouf,,40130,CAPBRETON,40065,+33 5 58 72 21 61,,mediatheque@capbreton.fr,, -1.4318382,43.6418907,Oui,"
",,,,,,,,,,
LOIAQU047FS0008G,03/01/2020,Bibliothèque - médiathèque,Médiathèque Municipale Albert Camus,,,23 rue de la République,,47200,MARMANDE,47157,+33 5 53 20 94 95,,mediatheque@mairie-marmande.fr,http://www.mediatheque-marmande.fr,0.1660939,44.4974974,Oui,"
",,,,,01/01/2020|31/12/2020|||||Dimanche,"Gratuit|||enfants de moins de 18 ans et étudiants # Tarif de base|16,00|24,00|Abonnement adulte # Tarif réduit|8,00|8,00|Rmistes, chômeurs",,Français,,Wifi
LOIAQU033FS000CV,03/01/2020,Bibliothèque - médiathèque,Médiathèque Municipale Condorcet,,,Place des Recollets,,33500,LIBOURNE,33243,,,,, -0.2439850,44.9129980,,"
",,,,,,,,,,
LOIAQU040FS0001N,03/01/2020,Bibliothèque - médiathèque,Médiathèque Municipale de Biscarrosse,,,165 rue Jules Ferry,,40600,BISCARROSSE,40046,+33 5 58 78 74 17,,mediatheque@ville-biscarrosse.fr ,http://mediatheque.biscarrosse.fr, -1.1648302,44.3947773,,"
",,,,,07/01/2020|19/12/2020|||||,,,,,
LOIAQU04001QBGXG,31/12/2018,Bibliothèque - médiathèque,Médiathèque municipale de Labatut,,,605 route de l'Eglise,,40300,LABATUT,40132,+33 5 58 98 12 89,,bibli.labatut@wanadoo.fr,https://www.facebook.com/mediathequelabatut40/, -0.9839857,43.5468843,,"
",,,,,,,,,,Wifi
LOIAQU040V50K1BB,03/01/2020,Bibliothèque - médiathèque,Médiathèque Municipale de Sainte-Eulalie-en-Born,,,163 rue des Bruyères,,40200,SAINTE-EULALIE-EN-BORN,40287,+33 5 58 09 73 48,,mediathequesainteul@gmail.com,, -1.181672,44.274349,Oui,"
",,,,,,,,,,
LOIAQU033V50KZGM,03/01/2020,Bibliothèque - médiathèque,Médiathèque municipale de Salles,,,21 allée Félix Arnaudin,,33770,SALLES,33498,+33 5 56 88 72 35,,,https://www.mediatheque-salles.fr/, -0.864648,44.550864,Oui,"
",,,,,,,,,,
LOIAQU040016452L,03/01/2020,Bibliothèque - médiathèque,Médiathèque Municipale de Sanguinet,,,263 avenue du Born,,40460,SANGUINET,40287,+33 5 58 78 64 97,,mediathequesanguinet@orange.fr,, -1.0732925,44.4810225,,"
",,,,,,,,,,
LOIAQU033FS000BE,03/01/2020,Bibliothèque - médiathèque,Médiathèque municipale de St André de Cubzac,,,25 bis rue Dantagnan,,33240,SAINT-ANDRE-DE-CUBZAC,33366,+33 5 57 43 67 39,,mediatheque@saintandredecubzac.fr,http://saint-andre-de-cubzac-pom.c3rb.org/, -0.4450803,44.9943272,Oui,"
",,,,,01/01/2020|31/12/2020|09:30|12:30|14:00|17:00|Dimanche - Jeudi après midi - Lundi - Mardi matin - Vendredi matin,,Visite libre,,Accessible en poussette,Wifi
LOIAQU040V50FT2X,31/12/2018,Bibliothèque - médiathèque,Médiathèque municipale d'Orist,,,40 allée du Fronton,,40300,ORIST,40211,+33 5 58 35 80 06,,bibliorist@laposte.net,, -1.1755722,43.6409332,Oui,"
",,,,,,,,,,
LOIAQU040V50K1AY,03/01/2020,Bibliothèque - médiathèque,Médiathèque Municipale d'Ychoux,,,Allée des Platanes,,40160,YCHOUX,40287,+33 5 58 09 51 44,,mediaychoux@wanadoo.fr,http://www.mairie-ychoux.com/Vie-culturelle/Presentation-de-la-mediatheque, -0.948242,44.328418,Oui,"
",,,,,,Tarif de base|||Résidents - tarif individuel # Tarif de base|||Résidents - tarif famille # Tarif de base|||Extérieurs et vacanciers - tarif individuel # Tarif de base|||Extérieurs et vacanciers - tarif famille # Gratuit|||moins de 18 ans,,,,Wifi
LOIAQU033V50KZFC,03/01/2020,Bibliothèque - médiathèque,Médiathèque municipale Le Chalet,,,32 avenue des Pyrénées,,33114,LE BARP,33029,+33 5 56 88 63 90,,mediatheque@ville-le-barp.fr,http://mediatheque.ville-le-barp.fr/, -0.769915,44.605861,Oui,"
",,,,,,,,,,
LOIAQU040FS000FW,03/01/2020,Bibliothèque - médiathèque,Médiathèque ouverte à tous,,,Avenue de l'Océan,,40660,MESSANGES,40181,+33 9 61 37 65 52,,mediatheque.messanges@orange.fr,, -1.3795995,43.8160118,Oui,"
",,,,,,,,,,Wifi
LOIAQU064V5ACX8R,24/01/2020,Bibliothèque - médiathèque,Médiathèque Saint-Pée-sur-Nivelle,Maison pour tous,Le Bourg,,,64310,SAINT-PEE-SUR-NIVELLE,64495,+33 5 59 54 50 05,,mediatheque@senpere64.fr,https://saintpeesurnivelle.fr/mediatheque/, -1.6921292,43.3474643,Oui,"
",,,,,,,,,,
LOIAQU040FS0002P,03/01/2020,Bibliothèque - médiathèque # Cybercafé / Espace numérique # Jeux pour enfants,Médiathèque Saint-Sever Chalosse Tursan,,,15 avenue de l’Océan,,40500,SAINT-SEVER,40282,+33 5 58 76 35 23,,mediatheque@chalossetursan.fr,http://www.chalossetursan.fr/, -0.5749690,43.7715585,Oui,"
",,,,,,,,Français,Salle(s) de réunion,Espace jeux
LOIAQU064FS000EE,03/01/2020,Bibliothèque - médiathèque,Médiathèque Trait d'Union,,,Rue du Parc en Ciel,,64000,PAU,64445,+33 5 59 84 74 18,,mediatheques@agglo-pau.fr,https://mediatheques.agglo-pau.fr, -0.3441253,43.3211877,Oui,"
",,,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,02/01/2020|31/12/2020|||||Dimanche - Jeudi matin - Lundi - Mardi matin - Vendredi matin,"Gratuit|0,00|-2,00|Inscription gratuite sur présentation pièce d'identité + justificatif domicile",,,,
LOIAQU064FS000EQ,03/01/2020,Bibliothèque - médiathèque,Per Noste,,Espace Roger Lapassade,34 ter place du Foirail,,64300,ORTHEZ,64430,+33 5 59 67 07 11,,pernoste@wanadoo.fr,http://www.pernoste.com, -0.7652878,43.4855905,Oui,"
",,,,,,,,,,
LOIAQU033V5065T0,03/01/2020,Bibliothèque - médiathèque,Point lecture,,,2 rue du 8 mai 1945,,33340,CIVRAC-EN-MEDOC,33128,+33 5 56 41 80 66,,,, -0.8973940,45.3378690,,"
",,,,,,,,,,
LOIAQU033V503P9G,03/01/2020,Bibliothèque - médiathèque,Point lecture,,,3 rue du 8 mai,,33340,BEGADAN,33038,+33 5 56 41 50 15,,,, -0.8926712,45.3574039,,"
",,,,,,,,,,
LOIAQU033V5065U0,03/01/2020,Bibliothèque - médiathèque,Point lecture,,,3 rue du 8 mai,,33340,SAINT-YZANS-DE-MEDOC,33493,+33 5 56 09 05 06,,,, -0.8207050,45.3221300,,"
",,,,,,,,,,
LOIAQU033V5065TY,03/01/2020,Bibliothèque - médiathèque,Point lecture,,,31 rue du Bourg,,33340,GAILLAN-EN-MEDOC,33177,+33 5 56 41 06 58,,,, -0.9571880,45.3227959,,"
",,,,,,,,,,
LOIAQU064FS000DK,03/01/2020,Bibliothèque - médiathèque # Salle à louer # Salle de spectacle,Théatre Michel-Portal (de Bayonne),Hotel de Ville,,Place de la Liberté,,64100,BAYONNE,64102,+33 5 59 59 07 27,,billetterie@scenenationale.fr,http://www.scenenationale.fr, -1.4746904,43.4927799,,"
",,,,,02/01/2020|31/12/2020|||||Dimanche - Lundi # ||||||Dimanche - Lundi,,,,Bar,
LOIAQU064FS000AN,30/01/2020,Bibliothèque - médiathèque,Toki-Toki,,,1 rue des écoles,,64210,BIDART,64125,+33 5 59 54 75 26,,bibliotheque@bidart.fr,, -1.5894906,43.4374285,Non,"
",,,,,22/02/2020|31/12/2020|||||,"Gratuit|0,00|0,00|Inscription",,,,Wifi
