Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
PCUAQU04001UVT3L,04/02/2019,Site / monument,Eglise Sainte Meille,,,,,40310,ESCALANS,40093,,,,,0.0420460,43.9789960,,"
Eglise",,,,,,,,,,
PCUAQU04001VH8I2,04/02/2019,Site / monument,Eglise Sainte Quitterie d'Argelouse,,,Quartier d'Arouille,,40240,SAINT-JUSTIN,40267,,,,, -0.1999040,43.984812,Oui,"
Eglise",,,,,,,,,,
PCUAQU040V508DR4,03/01/2020,Site / monument,Eglise Sainte Quitterie de Gastes,,,"182, Avenue de la Côte d'Argent",,40160,GASTES,40108,,,,http://saint-jacques-des-sources.fr/accueil/la-paroisse/leglise-sainte-quitterie-de-gastes/, -1.1445499,44.325254,Oui,"
Eglise",,,,,,,Visite libre,,,
PCUAQU047V50DYM4,03/01/2020,Site / monument,Eglise Sainte Raffine de Gaujac,,,,,47360,FREGIMONT,47104,+33 5 53 67 40 13,,mairie.fregimont@wanadoo.fr,https://monumentum.fr/eglise-sainte-raffine-gaujac-pa00084126.html,0.466094,44.278974,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU040V50A5D6,03/01/2020,Site / monument,Eglise Sainte Ruffine d'Aureilhan,,,Route du Bourg,,40200,AUREILHAN,40019,+33 5 58 09 00 61,,musee@mimizan.com,http://musee.mimizan.com, -1.2051412,44.2203765,,"
Eglise",,,,,,,,,,
PCUAQU033FS000FT,09/01/2020,Site / monument,Eglise Sainte-Anne du Puy,,,,,33580,LE PUY,33345,+33 5 56 61 82 73,,info@entredeuxmers.com,http://www.monsegur-tourisme.fr,0.082404,44.659179,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU040010R9RM,03/01/2020,Site / monument,Eglise Sainte-Catherine de Montaut,,,Rue Henri II,,40500,MONTAUT,40191,+33 5 58 76 05 13 # +33 5 58 76 34 64,,tourisme@chalossetursan.fr,http://www.landes-chalosse.com/, -0.6587398,43.7406078,Oui,"
Eglise",,,,,,Gratuit|||en visite libre,Visite guidée uniquement sur rendez-vous # Visite libre,Français,,
PCUAQU033FS000CK,09/01/2020,Site / monument,Eglise Sainte-Catherine ou Notre-Dame de Castelmoron d'Albret,,,,,33580,CASTELMORON-D'ALBRET,33103,+33 5 56 61 82 73,,info@entredeuxmers.com,http://www.monsegur-tourisme.fr, -0.010910,44.679766,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU033FS00086,09/01/2020,Site / monument,Eglise Sainte-Croix,,,Bourg,,33190,LOUPIAC-DE-LA-REOLE,33254,+33 5 56 61 08 16,,,, -0.011378,44.576479,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU064FS000O0,03/01/2020,Site / monument,Eglise Sainte-Croix,,,Place Abbé Menjoulet,,64400,OLORON-SAINTE-MARIE,64422,+33 5 59 39 98 00 # +33 5 59 39 99 99,,oloron@pyrenees-bearnaises.com # patrimoine@oloron-ste-marie.fr,https://www.pyrenees-bearnaises.com/, -0.6061885,43.1891865,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,"Tarif réduit|2,00|2,00|Monnayeur : lumière et commentaires # Gratuit|0,00|0,00|Visite libre de l'église",Visite guidée # Visite libre,Français,,
PCUAQU033FS0011D,09/01/2020,Site / monument,Eglise Sainte-Croix de Bayas,,,,,33230,BAYAS,33034,+33 5 57 69 19 72,,,http://www.otguitres.fr, -0.2065729,45.0612298,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS0003K,09/01/2020,Site / monument,Eglise Sainte-Croix de Sainte-Croix-du-Mont,,,,,33410,SAINTE-CROIX-DU-MONT,33392,+33 5 56 62 01 39,,,http://www.sainte-croix-du-mont.fr, -0.2809023,44.5933552,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS0006M,09/01/2020,Site / monument,Eglise Sainte-Eulalie,,,Bourg,,33360,LIGNAN-DE-BORDEAUX,33245,+33 5 56 21 23 59,,,, -0.4305267,44.7984034,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,Aire de pique-nique,
PCUAQU033FS0007R,09/01/2020,Site / monument,Eglise Sainte-Eutrope,,,Bourg,,33190,LES ESSEINTES,33158,+33 5 56 71 43 45,,,, -0.011378,44.576479,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU040V5017KB,04/02/2019,Site / monument,Eglise Sainte-Foy,,,,,40190,SAINTE-FOY,40258,,,,, -0.30545,43.893831,Oui,"
Eglise",,,,,,,Visite libre,Français,,
PCUAQU033FS000PN,09/01/2020,Site / monument,Eglise Sainte-Foy à Sainte-Foy-la-Longue,,,Bourg,,33490,SAINTE-FOY-LA-LONGUE,33403,+33 5 56 62 81 65,,,, -0.1454830,44.6100845,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU047V506WER,03/01/2020,Site / monument,Eglise Sainte-Foy-de-Jérusalem,,,Route de Bajamont,,47480,PONT-DU-CASSE,47209,+33 5 53 47 36 09 # +33 5 53 67 96 41,,,,0.69035319,44.2542265,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU033FS0010N,09/01/2020,Site / monument,Eglise Sainte-Hélène de Hourtin,,,,,33990,HOURTIN,33203,+33 5 56 03 52 36,,,http://www.hourtin-medoc.com, -1.0578793,45.1863131,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU047V50C00J,03/01/2020,Site / monument,Eglise Sainte-Jehanne de France,,,Place Sainte-Jehanne de France,,47520,LE PASSAGE,47201,,,,,0.59668810,44.1896389,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU033FS000BB,09/01/2020,Site / monument,Eglise Saint-Eloi ,,,Boulevard de la plage,,33510,ANDERNOS-LES-BAINS,33005,+33 5 56 82 02 95,,,http://www.andernoslesbains.fr, -1.1058590,44.7435807,Non,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre,,,
PCUAQU033FS0011G,09/01/2020,Site / monument,Eglise Sainte-Madeleine de Lapouyade,,,,,33620,LAPOUYADE,33230,+33 5 57 49 40 05,,,http://www.otguitres.fr, -0.2869231,45.0853963,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU033FS0003G,03/01/2020,Site / monument,Eglise Sainte-Madeleine de Pleine-Selve,,,L'Abbaye,,33820,PLEINE-SELVE,33326,+33 5 57 32 63 30 # +33 5 57 32 88 88,,mairie.pleine-selve@wanadoo.fr,http://www.ot-estuaire.fr, -0.649479,45.273465,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU047V500RNB,10/01/2020,Site / monument,Eglise Sainte-Marie,,,,,47310,AUBIAC,47016,+33 5 53 67 85 52,,commune.aubiac.47@wanadoo.fr,http://www.commune-aubiac.fr,0.56239900,44.1410570,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU04001VH8I9,04/02/2019,Site / monument,Eglise Sainte-Marie,,,Place du Soleil d'Or,,40120,ROQUEFORT,40245,+33 5 58 44 86 06,,contact@landesdarmagnac-tourisme.fr,, -0.3227767,44.0343519,Oui,"
Eglise",,,,,,,,,,
PCUAQU033FS000D9,03/01/2020,Site / monument,Eglise Sainte-Marie Madeleine d'Etauliers,,,35 rue de l'Eglise,,33820,ETAULIERS,33159,+33 5 57 64 70 27,,mairie.etauliers @gmail.com,http://www.etauliers.fr, -0.572925,45.223446,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU040FS0003J,03/01/2020,Site / monument,Eglise Sainte-Marie-Madeleine,,,,,40700,HAGETMAU,40119,,,,, -0.5940341,43.6563302,Oui,"
Eglise",,,,,,,,Français,,
PCUAQU033FS000DC,09/01/2020,Site / monument,Eglise Sainte-Maurice de Reignac,,,,,33860,REIGNAC,33351,+33 5 57 32 40 22,,mairie.de.reignac.33@wanadoo.fr,, -0.5076731,45.2342921,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033V50IVFA,09/01/2020,Site / monument,Eglise Saint-Emilion de Marcheprime,,,Rue Jacques Blieck,,33380,MARCHEPRIME,33555,+33 5 57 71 18 70,,,, -0.8531614,44.6921206,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU047FS0004T,03/01/2020,Site / monument,Eglise Sainte-Quitterie,,,,Sainte Quitterie,47140,MASSELS,47161,+33 5 53 95 40 79,+33 6 11 59 33 90,mairie.massels@wanadoo.fr,,0.862295,44.324584,Oui,"
Eglise",,,,,,,Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Français,,
PCUAQU04001OXGTR,07/01/2020,Site / monument,Eglise Sainte-Quitterie,,,Rue du Mas,,40800,AIRE-SUR-L'ADOUR,40001,+33 5 58 71 47 00,+33 6 77 02 43 44,patrimoine@aire-sur-adour.fr,http://www.aire-sur-adour.fr, -0.2688367,43.6972617,Oui,"
Eglise",,,,,01/06/2020|25/09/2020|10:00|12:00|16:00|18:00|Dimanche - Samedi # 04/05/2020|29/05/2020|||16:00|18:00|Dimanche - Samedi,,Visite guidée,Français,,
PCUAQU033FS000DP,09/01/2020,Site / monument,Eglise Sainte-Radegonde,,,,,33230,SAINT-MEDARD-DE-GUIZIERES,33447,+33 5 57 56 45 45,,,, -0.118324,45.056058,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU047FS00051,03/01/2020,Site / monument,Eglise Saint-Etienne,,,,rue Eugène Mazelié,47410,LAUZUN,47142,+33 5 53 94 10 21 # +33 5 53 20 10 07,,tourisme.lauzun@paysdelauzun.com,http://www.ville-lauzun.fr,0.45936584,44.6293899,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|10:00|||18:00|,Gratuit|||,Visite libre,Anglais # Français,Aire de pique-nique # Bar cafétéria salon de thé # Restauration,Wifi
PCUAQU024FS000NS,18/12/2017,Site / monument,Eglise Saint-Etienne,,,Le bourg,,24530,CONDAT-SUR-TRINCOU,24129,,,,,0.71033477,45.3806078,Oui,"
Eglise",,,,,,,,,,
PCUAQU024V502EUD,03/01/2020,Site / monument,Eglise Saint-Etienne,,,Le bourg,Beaussac,24340,MAREUIL EN PÉRIGORD,24253,,,,,0.49970757,45.4941819,Oui,"
Eglise",,,,,,,Visite libre,,,
PCUAQU024FS000D4,08/12/2016,Site / monument,Eglise Saint-Etienne de la Cité,,,,,24000,PERIGUEUX,24322,,,,,0.7211149,45.1840290,,"
",,,,,,,,,,
PCUAQU033V503EO2,09/01/2020,Site / monument,Eglise Saint-Etienne de Lavazan,,,Le Bourg,,33690,LAVAZAN,33235,+33 5 56 25 55 23,,mairie.lavazan@orange.fr,, -0.1103862,44.3922910,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS000E9,09/01/2020,Site / monument,Eglise Saint-Eutrope de Bellefond,,,,,33760,BELLEFOND,33044,+33 5 56 23 94 79,,,, -0.586586,45.087027,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU033FS0019U,09/01/2020,Site / monument,Eglise Saint-Eutrope de Saint-Paul de Blaye,,,Le bourg,,33390,SAINT-PAUL,33458,+33 5 57 42 08 01,,saint.paul33@wanadoo.fr,https://www.tourisme-blaye.com/activites-nature/eglise-saint-eutrope-de-saint-paul, -0.6023597,45.1486319,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,,,Espace jeux
PCUAQU024V502V0E,03/01/2020,Site / monument,Eglise Saint-Félix,,,Le bourg,,24340,SAINT-FELIX-DE-BOURDEILLES,24403,,,,,0.56828935,45.4152789,Oui,"
Eglise",,,,,,,,,,
PCUAQU033FS000O6,09/01/2020,Site / monument,Eglise Saint-Félix de Saint-Félix de Foncaude,,,,,33540,SAINT-FELIX-DE-FONCAUDE,33399,+33 5 56 71 53 45,,sauveterre@entredeuxmers.com,http://www.entredeuxmers.com, -0.110574,44.653366,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS0011L,09/01/2020,Site / monument,Eglise Saint-Félix de Savignac-de-l'Isle,,,,,33910,SAVIGNAC-DE-L'ISLE,33509,+33 5 57 84 25 90,,,http://www.otguitres.fr, -0.232905,44.9907598,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS000PA,09/01/2020,Site / monument,Eglise Saint-Ferdinand d'Arcachon,,,3 avenue de Mendivil,,33120,ARCACHON,33009,+33 5 57 52 97 97,,,http://www.arcachon.com, -1.1514896,44.6571138,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU024FS000NM,03/01/2020,Site / monument,Eglise Saint-Fiacre de La Chapelle-Pommier,,,,Champeaux-et-la-Chapelle-Pommier,24340,MAREUIL EN PÉRIGORD,24253,+33 5 53 56 56 34,,contact@champeauxlachapellepommier.com,http://www.champeauxlachapellepommier.com,0.55446332,45.4545773,Oui,"
Eglise",,,,,,,Visite guidée uniquement sur rendez-vous,Français,,
PCUAQU033FS000II,09/01/2020,Site / monument,Église Saint-Fort de Mouillac,,,,,33240,MOUILLAC,33295,+33 5 57 84 44 41 # +33 5 57 84 86 86,,tourismefronsadais@gmail.com,http://www.tourismefronsadais.com/, -0.3529590,45.0081500,,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous,,,
PCUAQU033FS0007T,09/01/2020,Site / monument,Eglise Saint-Front,,,Bourg,,33190,FONTET,33170,+33 5 56 61 08 30,,,, -0.0307128,44.5595997,,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,Aire de pique-nique,
PCUAQU033FS000NO,09/01/2020,Site / monument,Eglise Saint-Genès de Générac,,,,,33920,GENERAC,33184,+33 5 57 64 74 28,,,, -0.5482864,45.1803731,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS000IH,09/01/2020,Site / monument,Église Saint-Genès de Lugon,,,,,33141,LUGON-ET-L'ILE-DU-CARNAY,33259,+33 5 57 84 86 86,,tourismefronsadais@gmail.com,http://www.tourismefronsadais.com/, -0.3397000,44.9583000,,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS000F7,09/01/2020,Site / monument,Eglise Saint-Genès de Soulignac,,,,,33760,SOULIGNAC,33515,+33 5 56 23 92 12,,mairie.soulignac@wanadoo.fr,, -0.586586,45.087027,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS0012U,09/01/2020,Site / monument,Eglise Saint-Genès de Virsac,,,,,33240,VIRSAC,33553,+33 5 57 43 11 03,,mairievirsac@wanadoo.fr,, -0.4399359,45.0296878,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS000L5,09/01/2020,Site / monument,Eglise Saint-Georges,,,,,33640,ISLE-SAINT-GEORGES,33206,+33 5 56 78 47 72,,,http://www.tourisme-montesquieu.com, -0.472587,44.724858,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033FS000IC,09/01/2020,Site / monument,Eglise Saint-Georges de Cadillac-en-Fronsadais,,,,,33240,CADILLAC-EN-FRONSADAIS,33082,+33 5 57 84 86 86,,tourismefronsadais@gmail.com,http://www.tourismefronsadais.com/, -0.3761160,44.9672910,,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU033FS000L1,09/01/2020,Site / monument,Eglise Saint-Georges d'Isle-Saint-Georges,,,,,33640,ISLE-SAINT-GEORGES,33206,+33 5 56 78 47 72,,,http://www.tourisme-montesquieu.com, -0.4724228,44.7247609,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU047V509NX0,03/01/2020,Site / monument,Eglise Saint-Germain,,,,,47800,LA SAUVETAT-DU-DROPT,47290,+33 5 53 83 01 99,,assos.sauvetat@gmail.com,https://www.la-sauvetat-du-dropt.fr,0.33883069,44.6473347,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,Gratuit|||,Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Français,Aire de pique-nique # Bar cafétéria salon de thé # Restauration,Espace jeux # Wifi
PCUAQU033FS00106,09/01/2020,Site / monument,Eglise Saint-Germain,,,Place du 19 mars 1962,,33340,SAINT-GERMAIN-D'ESTEUIL,33412,+33 5 56 09 02 07,,mairie.st.germain.desteuil@wanadoo.fr,, -0.8658650,45.2899730,,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033FS00032,09/01/2020,Site / monument,Eglise Saint-Germain d'Arsac,,,Place St Germain,,33460,ARSAC,33012,+33 5 56 58 82 23,,mairie@arsac.fr,http://www.arsac.fr, -0.6887853,44.9972675,Non,"
Eglise",,,,,01/01/2020|31/12/2020|||||,Gratuit|||Entrée,Visite libre uniquement sur rendez-vous,,,
PCUAQU064V505L3K,03/01/2020,Site / monument,Eglise Saint-Germain d'Auxerre,,,,,64330,CONCHEZ-DE-BEARN,64192,+33 5 59 04 06 79,,comconchezdebearn@cdg-64.fr,, -0.1696520,43.5447870,,"
Eglise",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite libre,,,
PCUAQU024FS000W1,03/01/2020,Site / monument,Eglise Saint-Germain de Paris,,Place de l'Eglise,,,24580,ROUFFIGNAC-SAINT-CERNIN-DE-REILHAC,24356,,,,,0.97930133,45.0464313,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre,,,
PCUAQU033FS000PH,09/01/2020,Site / monument,Eglise Saint-Germain de Saint-Germain-de-Graves,,,Le bourg,,33490,SAINT-GERMAIN-DE-GRAVE,33411,+33 5 57 36 24 64,,contact@tourisme-sud-gironde.com,https://www.tourisme-sud-gironde.com, -0.2225053,44.6257363,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS000Q2,09/01/2020,Site / monument,Eglise Saint-Gervais de Biganos,Avenue de la Libération,,,,33380,BIGANOS,33051,+33 5 56 82 73 05,,,http://www.tourisme-coeurdubassin.com, -0.9782097,44.6438218,,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033FS000EK,09/01/2020,Site / monument,Eglise Saint-Gervais et Saint-Protais de Faleyras,,,,,33760,FALEYRAS,33163,+33 5 56 23 92 13,,,, -0.586586,45.087027,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU047V500RQB,03/01/2020,Site / monument,Eglise Saint-Gilles,,,Le bourg,,47370,CAZIDEROQUE,47064,+33 5 53 40 79 50,,mairie.cazideroque@free.fr,,0.92884800,44.3983399,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite guidée uniquement sur rendez-vous # Visite libre,,,
PCUAQU024V50C8JG,31/12/2018,Site / monument,Eglise Saint-Hilaire,,,Limeyrat,,24210,LIMEYRAT,24241,,,,,0.980042,45.159829,Oui,"
Eglise",,,,,,,,,,
PCUAQU033FS000DR,09/01/2020,Site / monument,Eglise Saint-Hilaire de Puynormand,,,,,33660,PUYNORMAND,33347,+33 5 57 49 71 25 # +33 5 57 69 36 53,,,http://www.pays-de-coutras.com,0.010684,45.019799,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS000FP,09/01/2020,Site / monument,Eglise Saint-Hilaire de Rimons,,,,,33580,RIMONS,33353,+33 5 56 61 82 73,,info@entredeuxmers.com,http://www.monsegur-tourisme.fr,0.0041212,44.6719648,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS000D3,09/01/2020,Site / monument,Eglise Saint-Hilaire de Soussac,,,,,33790,SOUSSAC,33516,+33 5 56 61 37 80 # +33 5 56 61 37 40,,,http://www.entredeuxmers.com,0.076562,44.742561,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU04001ODHHA,04/02/2019,Site / monument,Eglise Saint-Hippolyte,,,,,40190,VILLENEUVE-DE-MARSAN,40331,+33 5 58 45 80 90,,contact@landesdarmagnac-tourisme.fr,, -0.30545,43.893831,Oui,"
Eglise",,,,,,,,,,
PCUAQU040FS00011,03/01/2020,Site / monument,Eglise Saint-Jacques,,,,,40210,GAREIN,40105,+33 5 58 51 41 65,,,, -0.6491760,44.0484059,Oui,"
Eglise",,,,,,,,,,
PCUAQU024V50C6NC,31/12/2018,Site / monument,Eglise Saint-Jacques,,,Gabillou,,24210,GABILLOU,24192,,,,,1.034439,45.205835,Oui,"
Eglise",,,,,,,,,,
PCUAQU033FS000E6,09/01/2020,Site / monument,Eglise Saint-Jacques de Bellebat,,,,,33760,BELLEBAT,33043,+33 5 56 23 96 33,,,, -0.586586,45.087027,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,,,
PCUAQU04001MJQD1,03/01/2020,Site / monument,Eglise Saint-Jacques de Sensacq,,,,,40320,MIRAMONT-SENSACQ,40185,,,,, -0.3270690,43.5948670,,"
Eglise",,,,,,,,,,
PCUAQU033FS00088,09/01/2020,Site / monument,Eglise Saint-Jean,,,Bourg,,33190,MONGAUZY,33287,+33 5 56 61 70 16,,,, -0.011378,44.576479,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS00091,09/01/2020,Site / monument,Eglise Saint-Jean Baptiste de Coutras,,,Rue Saint Jean,,33230,COUTRAS,33138,+33 5 57 56 09 09,,,http://www.coutras.fr/, -0.129567,45.041093,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre,,,
PCUAQU033FS0013C,09/01/2020,Site / monument,Eglise Saint-Jean Baptiste de Sendets,,,,,33690,SENDETS,33511,+33 5 56 25 59 82,,,http://cc-captieux-grignols.fr/mairie_sendets/z/site.php?act=1_1, -0.0881947,44.4228925,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS000IB,09/01/2020,Site / monument,Église Saint-Jean d'Asques,,,,,33240,ASQUES,33016,+33 5 57 84 86 86,,tourismefronsadais@gmail.com,http://www.tourismefronsadais.com/, -0.4135140,44.9522910,,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033FS000HR,09/01/2020,Site / monument,Eglise Saint-Jean de Cudos,,,,,33430,CUDOS,33144,+33 5 56 25 41 83,,mairie-cudos@wanadoo.fr  ,, -0.2197280,44.3872710,,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU033FS000O0,09/01/2020,Site / monument,Eglise Saint-Jean de Gornac,,,,,33540,GORNAC,33189,+33 5 56 71 53 45,,sauveterre@entredeuxmers.com,http://www.entredeuxmers.com, -0.181034,44.662439,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033FS000K5,09/01/2020,Site / monument,Eglise Saint-Jean de Villagrains,,,,,33650,CABANAC-ET-VILLAGRAINS,33077,+33 5 56 78 47 72,,,http://www.tourisme-montesquieu.com, -0.593225,44.569420,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,,,,
PCUAQU033FS000LE,09/01/2020,Site / monument,Eglise Saint-Jean d'Etampes,,,,,33650,LA BREDE,33213,+33 5 56 78 47 72,,,http://www.tourisme-montesquieu.com, -0.527373,44.681385,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre uniquement sur rendez-vous,,,
PCUAQU04001MJQCI,03/01/2020,Site / monument,Eglise Saint-Jean-Baptiste,,,,,40320,GEAUNE,40110,,,,, -0.3779190,43.6408259,,"
Eglise # Tour",,,,,,,,,,
PCUAQU040V5017KG,04/02/2019,Site / monument,Eglise Saint-Jean-Baptiste,,,,,40190,ARTHEZ-D'ARMAGNAC,40013,,,,, -0.2580975,43.8949250,Oui,"
Eglise",,,,,,,,Français,,
PCUAQU064V510134,03/01/2020,Site / monument,Eglise Saint-Jean-Baptiste,,,Bourg,,64330,MASCARAAS-HARON,64366,+33 5 59 04 78 48,,mairie.mascaraas@wanadoo.fr,, -0.2258604,43.5424263,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|visite",Visite libre,,,
PCUAQU033V507O59,09/01/2020,Site / monument,Eglise Saint-Jean-Baptiste,,,Place Saint-Jean,,33500,LIBOURNE,33243,+33 5 57 51 15 04,,bienvenue@tourisme-libournais.com,http://www.tourisme-libournais.com, -0.2460150,44.9129650,Oui,"
Eglise",,,,,01/01/2020|31/12/2020|||||,,Visite libre,Français,,
PCUAQU024V50C7SJ,31/12/2018,Site / monument,Eglise Saint-Jean-Baptiste,,,Temple-Laguyon,,24390,TEMPLE-LAGUYON,24546,,,,,1.099795,45.232186,Oui,"
Eglise",,,,,,,,,,
PCUAQU040FS000BH,03/01/2020,Site / monument,Eglise Saint-Jean-Baptiste,Bourg,,,,40270,LUSSAGNET,40166,+33 5 58 45 45 98 # +33 5 58 71 95 75,,,, -0.2343402,43.7750741,Oui,"
",,,,,,,,,,
PCUAQU064FS000EV,17/01/2020,Site / monument,Église Saint-Jean-Baptiste ,,,,Bourg,64330,GARLIN,64233,+33 5 59 04 70 09,,commune-de-garlin@wanadoo.fr,http://www.villedegarlin.fr, -0.2733922,43.5591383,Oui,"
Eglise",,,,,,Gratuit|||visite,Visite libre,,,
PCUAQU064FS0000S,03/01/2020,Site / monument,Église Saint-Jean-Baptiste,,,Rue Gambetta,,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 26 08 81,,,, -1.6626530,43.3882320,Oui,"
Eglise",,,,,,,Visite guidée # Visite libre,Français,,
