Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C67,,,A6743,R921    ,Subventions fonctionnement aux SPIC départementaux,E,491158.03,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C67,,,A673,R738    ,Titres annulés,E,12000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C67,,,A673,R61     ,Titres annulés,E,20998.24,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C67,,,A673,R52     ,Titres annulés,E,-100000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C67,,,A673,R221    ,Titres annulés,E,-5000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C67,,,A673,R0202   ,Titres annulés,E,198324,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C67,,,A6718,R52     ,Autres charges exceptionnelles sur opérations de gestion,E,2908.57,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C67,,,A6718,R41     ,Autres charges exceptionnelles sur opérations de gestion,E,9800,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C67,,,A6718,R221    ,Autres charges exceptionnelles sur opérations de gestion,E,-15000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C67,,,A6718,R0202   ,Autres charges exceptionnelles sur opérations de gestion,E,2843.76,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C67,,,A6713,R738    ,Dots et prix,E,103439,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C67,,,A6711,R0202   ,Intérêts moratoires et pénalités sur marché,E,100000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C66,,,A6615,R01     ,Intérêts des comptes courants et de dépots créditeurs,E,-10000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C66,,,A66112,R01     ,Intérêts - Rattachement des ICNE,E,-199100,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65888,R30     ,Autres,E,-5000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65821,R51     ,Déficit des budgets annexes à caractère administratif,E,1204310,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65821,R33     ,Déficit des budgets annexes à caractère administratif,E,114874.02,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A6574,R928    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,123589,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A6574,R738    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,-69801.65,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A6574,R731    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,-6000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A6574,R70     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,-1000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A6574,R58     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,-251500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A6574,R53     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,-1000000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A6574,R41     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,-2300,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A6574,R311    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,6589.8,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A6574,R30     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,12721,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A6574,R20     ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,-3500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A6574,R041    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,8914.02,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A6574,R0202   ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,-10000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65738,R94     ,Subventions de fonctionnement aux organismes publics divers,E,15170,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65738,R928    ,Subventions de fonctionnement aux organismes publics divers,E,-6500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65738,R738    ,Subventions de fonctionnement aux organismes publics divers,E,-11400,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65738,R52     ,Subventions de fonctionnement aux organismes publics divers,E,-200000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65737,R41     ,Subventions de fonctionnement aux autres établissements publics locaux,E,-3053,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65737,R311    ,Subventions de fonctionnement aux autres établissements publics locaux,E,-7534.38,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65737,R28     ,Subventions de fonctionnement aux autres établissements publics locaux,E,25500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65735,R738    ,Subventions de fonctionnement aux autres groupements de collectivités et collectivités à statut particulier,E,-25836.04,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65734,R94     ,Subventions de fonctionnement aux communes et structures intercommunales,E,-6200,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65734,R738    ,Subventions de fonctionnement aux communes et structures intercommunales,E,-77782.28,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65734,R72     ,Subventions de fonctionnement aux communes et structures intercommunales,E,13791,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65734,R70     ,Subventions de fonctionnement aux communes et structures intercommunales,E,-27109,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65734,R51     ,Subventions de fonctionnement aux communes et structures intercommunales,E,-63.76,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65734,R48     ,Subventions de fonctionnement aux communes et structures intercommunales,E,-151161,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65734,R313    ,Subventions de fonctionnement aux communes et structures intercommunales,E,-784,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C65,,,A65734,R311    ,Subventions de fonctionnement aux communes et structures intercommunales,E,-5616,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
