Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6568,R731    ,Autres participations,E,-30000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6568,R72     ,Autres participations,E,-38200,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6568,R621    ,Autres participations,E,300,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6568,R61     ,Autres participations,E,280,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6568,R58     ,Autres participations,E,-32723,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6568,R56     ,Autres participations,E,-3703.02,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6568,R53     ,Autres participations,E,-241858,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6568,R52     ,Autres participations,E,-48717,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6568,R42     ,Autres participations,E,-6201.66,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6568,R41     ,Autres participations,E,1900,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6563,R51     ,Participations financières à l action des clubs et équipes de prévention,E,-32912,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6561,R928    ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,-100000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6561,R738    ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,20000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6561,R61     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,11151,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6561,R18     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,-37403,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A65562,R58     ,Fonds d aide aux jeunes (FAJ),E,220000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A65561,R72     ,Fonds Solidarité logement (FSL),E,60350,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A65512,R221    ,Dotation de fonctionnement des collèges privés,E,25000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A65511,R221    ,Dotation de fonctionnement des collèges publics,E,160200,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A654 ,R928    ,Pertes sur créances irrécouvrables,E,25977,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A654 ,R81     ,Pertes sur créances irrécouvrables,E,1757,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A654 ,R53     ,Pertes sur créances irrécouvrables,E,5983.9,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A654 ,R52     ,Pertes sur créances irrécouvrables,E,10000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A654 ,R41     ,Pertes sur créances irrécouvrables,E,683,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A654 ,R33     ,Pertes sur créances irrécouvrables,E,700,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A654 ,R221    ,Pertes sur créances irrécouvrables,E,23.82,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A654 ,R0202   ,Pertes sur créances irrécouvrables,E,-2781.51,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A654 ,R01     ,Pertes sur créances irrécouvrables,E,51491.79,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6523,R51     ,Frais d hospitalisation,E,25000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A65228,R51     ,Autres frais d hébergement,E,-100000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A65223,R51     ,Frais d hébergement en établissements scolaires,E,25000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A652224,R53     ,Etablissements pour personnes âgées,E,-548774.9,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A652223,R51     ,Maisons d enfants à caractère social,E,822000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A652222,R51     ,Foyers de l enfance et maisons maternelles,E,-110000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A652221,R52     ,Foyers occupationnels. CAT et accueil des handicapés,E,-1596600,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A65221,R53     ,Frais d hébergement en famille d accueil,E,-30000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A65221,R52     ,Frais d hébergement en famille d accueil,E,-200000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A65221,R51     ,Frais d hébergement en famille d accueil,E,30000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A65221,R0202   ,Frais d hébergement en famille d accueil,E,-30000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6518,R58     ,Autres (Primes. dots....),E,501544,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6514,R58     ,Cotisations. adhésions et autres prestations (pour le compte de tiers),E,-500000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6514,R53     ,Cotisations. adhésions et autres prestations (pour le compte de tiers),E,-318570,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6514,R52     ,Cotisations. adhésions et autres prestations (pour le compte de tiers),E,-233500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6514,R51     ,Cotisations. adhésions et autres prestations (pour le compte de tiers),E,-165000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C65,,,A6513,R81     ,Bourses,E,-72000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
