Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
"PCUAQU047FS0000S","04/05/2015","Musée","Musée de la Boîte Ancienne en Fer Blanc","","","Au Bourg","","47600","FRANCESCAS","47102","+33 5 53 65 42 78 # +33 5 53 65 40 04","+33 6 84 63 10 52","www.francescas.info","0.428549","44.063159","Oui","
Bastide # Eglise # Maison et bâtiment # Moulin","","Musée privé","","","15/06/2015|15/09/2015|||||","Gratuit|||","Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous","Français","Aire de pique-nique # Bar cafétéria salon de thé # Restauration",""
"PCUAQU064FS0008M","02/01/2015","Musée","Musée de la Chaise","","Maison la Chaumière","Route de Labastide Villefranche","","64520","CAME","64161","+33 5 59 56 05 12","","www.museedelachaise.fr"," -1.0976886","43.4725115","Oui","
","","Musée privé","","","01/01/2015|31/12/2015|10:00|12:00|14:00|18:00|Dimanche - Samedi","Gratuit|0,00|0,00|","Visite guidée uniquement sur rendez-vous # Visite libre","Béarnais # Français","",""
"PCUAQU040FS0000T","02/01/2015","Musée","Musée de la Chalosse","Domaine de Carcher
","","480 chemin de Sala","","40380","MONTFORT-EN-CHALOSSE","40194","+33 5 58 98 69 27","","www.museedelachalosse.fr"," -0.8347344","43.7146821","Oui","
","","Classé et contrôlé par la DMF","","Musée de France","03/02/2015|31/03/2015|||14:00|17:30|Dimanche - Lundi - Samedi # 01/04/2015|31/10/2015|10:00|12:00|||Lundi # 01/11/2015|13/12/2015|||14:00|17:30|Dimanche - Lundi - Samedi","Plein tarif|5,00|5,00| # Tarif réduit|4,00|4,00|étudiant et personne handicapée # Tarif enfant|2,50|2,50|de 6 à 18 ans # Gratuit|||moins de 6 ans, à partir du 2e enfant et demandeur d'emploi","Visite guidée uniquement sur rendez-vous # Visite libre","Français","Salle hors sac","Boutique # Espace jeux # Médiathèque"
"PCUAQU04001NS201","22/04/2015","Musée","Musée de la Course Landaise","764, chemin des Coursayres
","A 3 km du Bourg","","","40090","BASCONS","40025","+33 5 58 52 91 76 # +33 5 58 45 45 98","","www.cc-paysgrenadois.fr/tourisme"," -0.4150772","43.8264465","Oui","
","","","","","15/04/2015|30/06/2015|||14:30|18:30|Dimanche - Jeudi - Lundi - Mardi - Vendredi # 01/07/2015|28/08/2015|||14:30|18:30|Dimanche - Lundi - Samedi # 01/09/2015|14/10/2015|||14:30|18:30|Dimanche - Jeudi - Lundi - Mardi - Vendredi","Plein tarif|4,00|4,00|Individuel # Tarif enfant|2,00|2,00|Individuel de 6 à 12 ans # Plein tarif|3,00|3,00|Groupes Adultes # Tarif enfant|1,50|1,50|Groupe sans atelier # Tarif enfant|2,00|2,00|Groupe avec atelier","Visite guidée uniquement sur rendez-vous # Visite libre","","Salle de projection","Boutique"
"PCUAQU033FS00019","10/05/2015","Musée","Musée de la Création Franche - Bègles","58 avenue du Maréchal de Tassigny
","","","","33130","BEGLES","33039","+33 5 56 85 81 73 # +33 5 56 49 34 72","+33 6 18 01 49 52","www.musee-creationfranche.com"," -0.542808","44.806066","Oui","
","","","","","01/01/2015|28/02/2015|||14:00|18:00| # 01/03/2015|31/10/2015|||15:00|19:00| # 01/11/2015|31/12/2015|||14:00|18:00|","Gratuit|||","Visite guidée uniquement sur rendez-vous # Visite libre # Visite libre uniquement sur rendez-vous","","","Boutique"
"PCUAQU047FS0006A","02/01/2015","Musée","Musée de la Falotte","","","","Lafalotte","47160","PUCH-D'AGENAIS","47214","+33 6 08 98 11 92","","","0.286206","44.345891","Oui","
","","","","","","","Visite guidée # Visite libre","Allemand # Anglais # Espagnol # Français","Aire de pique-nique","Boutique"
"PCUAQU024FS00053","29/05/2015","Musée","Musée de la Ferblanterie - La Tour Blanche","","","","","24320","LA TOUR-BLANCHE","24554","+33 5 53 91 11 98","","","0.4463250","45.3665960","","
","","","","","","","","","",""
"PCUAQU024FS00042","05/03/2015","Musée","Musée de la Médecine","","","Place du Marquis de Hautefort","Ancien Hospice de Hautefort","24390","HAUTEFORT","24210","+33 5 53 50 40 27","+33 6 85 52 29 75","http://www.musee-hautefort.fr/","1.1430000","45.2596459","","
","","","","","01/03/2015|31/05/2015|10:00|12:00|14:00|18:00| # 01/06/2015|30/09/2015|10:00|||19:00| # 01/10/2015|11/11/2015|10:00|12:00|14:00|18:00|","Plein tarif|6,00|6,00|Adulte # Tarif enfant|4,00|4,00|Enfants de 10 à 14 ans # Gratuit|||Jusqu'à 10ans # Tarif groupe|4,50|4,50|Groupe à partir de 10 personnes","Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre","","",""
"PCUAQU033FS0005K","18/05/2015","Musée","Musée de la Mémoire Canaulaise","77 avenue de la Libération
","","","","33680","LACANAU VILLE","33214","+33 5 56 03 53 73 # +33 5 56 03 53 39","","www.medococean.com"," -1.0729694","44.9771359","Oui","
","","Musée privé","","","01/04/2015|30/09/2015|||||","Gratuit|||","Visite libre # Visite libre uniquement sur rendez-vous","","",""
"PCUAQU047FS00024","06/02/2015","Musée","Musée de la Mémoire Paysanne","Mairie
","","","","47400","VILLETON","47325","+33 5 53 79 05 59","+33 6 12 60 73 29","","0.27304887","44.3632404","Oui","
","","Musée privé","","","01/07/2015|31/08/2015|||||","Plein tarif|4,00||4 euros pour les adultes # Tarif enfant|2,00||enfant de 4 à 12 ans # Tarif groupe|3,00||pour les groupes de plus de 15 personnes","Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous","Français","Aire de pique-nique # Restauration",""
"PCUAQU064FS0000I","07/05/2015","Musée","Musée de la Mer Aquarium de Biarritz","","","Esplanade du Rocher de la Vierge","","64200","BIARRITZ","64122","+33 5 59 22 75 40","","www.museedelamer.com"," -1.5681588","43.4833564","Oui","
","","","Handicap mental # Handicap moteur","","02/01/2015|11/01/2015|09:30|||19:00|Lundi # 31/01/2015|01/02/2015|09:30|||19:00| # 03/02/2015|08/03/2015|09:30|||19:00| # 09/03/2015|31/03/2015|09:30|||19:00|Lundi # 01/04/2015|03/07/2015|09:30|||20:00| # 04/07/2015|30/08/2015|09:30|||00:00| # 31/08/2015|01/11/2015|09:30|||20:00| # 02/11/2015|31/12/2015|09:30|||19:00|Lundi","Plein tarif|14,50|14,50|Tarif adulte # Tarif réduit|10,50|10,50|Etudiant # Tarif enfant|9,80|9,80|Tarif enfant de 4 à 16 ans # Tarif famille nombreuse|50,00|50,00|Famille nombreuse # Tarif groupe|12,80|12,80|Tarif groupe adulte (20 pers. minimum) # Tarif groupe|8,80|8,80|Tarif groupe étudiant # Tarif groupe|7,20|7,20|Tarif groupe enfant (de 1 à 16 ans 20 pers.minimum). # |18,30|18,30|Combiné Biarritz Océan + musée de la Mer - Adulte # |14,00|14,00|Combiné Biarritz Océan + musée de la Mer - Etudiant. # |13,00|13,00|Combiné Biarritz Océan + musée de la Mer - Enfant. # |63,00|63,00|Combiné Biarritz Océan + musée de la Mer - Famille nombreuse # Tarif groupe|15,30|15,30|Combiné BIARRITZ OCEAN - Adultes (20 pers.minimum) # Tarif groupe|11,20|11,20|Combiné BIARRITZ OCEAN - Etudiant (20 pers.minimum) # Tarif groupe|9,20|9,20|Combiné BIARRITZ OCEAN - Enfant (20 pers.minimum) # |47,50|47,50|Abonnement BIARRITZ OCEAN Adulte - Entrée libre pendant 1 an de date à date # |35,00|35,00|Abonnement Enfant et Etudiant - Entrée libre pendant 1 an de date à date.","Visite guidée uniquement sur rendez-vous # Visite libre # Visite libre uniquement sur rendez-vous","","","Borne interactive # Boutique"
"PCUAQU040FS000BC","28/05/2015","Musée","Musée de la mine","","","4 route de la Payolle","","40300","SAINT-LON-LES-MINES","40269","+33 5 58 57 80 53","","www.saintlonlesmines.fr"," -1.1269483","43.6141496","Oui","
","","","","","01/01/2015|31/12/2015|||||","Gratuit|||","Visite guidée uniquement sur rendez-vous # Visite libre","","",""
"PCUAQU024FS0008N","23/02/2015","Musée","Musée de la Ville","","","5 rue des conférences","","24100","BERGERAC","24037","+33 5 53 57 80 92","","www.la-cab.fr/culture-loisirs/mus%C3%A9es","0.48236846","44.8507120","Oui","
","","","","","01/06/2015|30/09/2015|10:00|12:00|13:00|18:00| # 01/04/2015|31/05/2015|10:00|12:00|14:00|18:00|Lundi # 01/10/2015|31/03/2016|10:00|12:00|14:00|18:00|Dimanche - Lundi","Gratuit|||Enfants # Gratuit|||Etudiants","Visite libre uniquement sur rendez-vous","Anglais # Espagnol # Français","",""
"PCUAQU047FS00012","02/01/2015","Musée","Musée de l'Abbaye de Saint-Maurin","","","","Château Abbatial","47270","SAINT-MAURIN","47260","+33 5 53 95 31 25 # +33 5 53 47 63 06","","http://www.amisabbayesaint-maurin.fr","0.8925470","44.2074320","","
","","Musée privé","","","01/07/2015|13/09/2015|||||","Plein tarif|2,50|2,50|entrée du musée # Plein tarif|3,00|3,00|visite guidée de l'abbaye # Plein tarif|4,00|4,00|visite guidée de l'abbaye et du musée # Tarif réduit|2,00|2,00|pour les étudiants et les moins de 18 ans # Gratuit|||pour les moins de 12 ans","Visite guidée uniquement sur rendez-vous # Visite libre","Anglais # Français # Néerlandais","Aire de pique-nique # Bar cafétéria salon de thé # Restauration # Salle de projection # Salle hors sac","Boutique"
"PCUAQU047FS00013","02/01/2015","Musée","Musée de l'Abeille","","","","Jeandouillard","47230","XAINTRAILLES","47327","+33 5 53 65 90 26","","http://une-miellerie.monsite-orange.fr/","0.258645","44.205752","Oui","
","","Musée privé","","","01/07/2015|31/08/2015|||||","","Visite guidée # Visite guidée uniquement sur rendez-vous","Français","Aire de pique-nique","Boutique"
"PCUAQU047FS0006B","02/01/2015","Musée","Musée de l'école rurale d'autrefois","","","","Au Bourg","47160","SAINT-PIERRE-DE-BUZET","47267","+33 5 53 84 74 14","","","0.27379989","44.2534682","Oui","
","","Musée privé","","","","","Visite guidée uniquement sur rendez-vous","Français","",""
"PCUAQU024FS0002W","13/05/2015","Musée","Musée de l'Harmonium","","","","L'église","24210","BARS","24025","+33 5 53 05 20 60","","","1.8352650","45.4247240","","
","","","","","01/07/2015|31/08/2015|||||","Gratuit|||","Visite libre uniquement sur rendez-vous","","",""
"PCUAQU04001G8P0R","20/03/2015","Musée","Musée de l'hélicoptère","58 avenue de l'aérodrome
","","","","40100","DAX","40088","+33 5 58 74 66 19","","http://www.museehelico-alat.com"," -1.062191","43.691584","Oui","
","","","","","02/03/2015|30/06/2015|||14:00|17:45|Dimanche - Samedi # 01/07/2015|31/08/2015|||14:00|17:45|Dimanche # 01/09/2015|28/11/2015|||14:00|17:45|Dimanche - Samedi","Plein tarif|6,00|| # Tarif enfant|2,50||de 12 à 17 ans # Tarif groupe|4,50||à partir de 10 personnes # Gratuit|||- 12 ans et écoliers dacquois.","","","",""
"PCUAQU047FS000CB","02/01/2015","Musée","Musée de l'histoire du Costume","","","","La France","47410","LAUZUN","47142","+33 5 53 94 10 62","","","0.447454","44.637655","Oui","
Maison d'artiste","","Musée privé","","","","Gratuit|||libre participation","Visite guidée uniquement sur rendez-vous","Français","",""
"PCUAQU04001WV7OK","02/01/2015","Musée","Musée de l'Hydraviation","","","332 Avenue Louis Bréguet","","40600","BISCARROSSE VILLE","40046","+33 5 58 78 00 65","","http://www.hydravions-biscarrosse.com/002-musee/musee-accueil.php"," -1.180973","44.388623","Oui","
","","Classé et contrôlé par la DMF","","Musée de France","01/02/2015|31/12/2015|||||","","Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre","","","Boutique"
"PCUAQU024V500N28","10/05/2015","Musée","Musée de l'outil et de la vie au village Saint-Privat-des-Prés","","","","Le bourg","24410","SAINT-PRIVAT-DES-PRES","24490","+33 5 53 91 22 87 # +33 5 53 90 63 74","","","0.21494099","45.2256829","Oui","
","","","","","","Plein tarif|2,50|2,50| # Tarif enfant|1,00|1,00| # Tarif groupe|2,00|2,00|+ de 10 personnes","Visite libre # Visite libre uniquement sur rendez-vous","Français","",""
"PCUAQU047FS00014","02/01/2015","Musée","Musée de l'Outil Manuel","","","","Au Bourg","47120","SOUMENSAC","47303","","+33 6 81 70 45 05","","0.326784","44.6899076","Oui","
","","Musée privé","","","01/07/2014|31/08/2015|||||","Plein tarif|4,00|6,00|","Visite guidée # Visite libre","Français","","Boutique"
"PCUAQU047FS00089","02/01/2015","Musée","Musée de Puymirol","","","Rue des Arcades","","47270","PUYMIROL","47217","+33 5 53 95 32 10 # +33 5 53 95 95 19","","www.mairie-puymirol.fr # http://www.tourisme-paps.fr","0.79613327","44.1870817","Oui","
","","Musée privé","","","01/07/2015|31/08/2015|14:00|18:00||| # 01/07/2015|31/08/2015|15:00|18:00|||","Plein tarif|2,00|2,00| # Tarif enfant|1,00|1,00| # Tarif groupe|1,50|1,50|","Visite guidée uniquement sur rendez-vous # Visite libre","Français","",""
"PCUAQU047V5004O7","07/04/2015","Musée","Musée découverte de la rivière Lot","","","","Ferme du Lacaÿ","47140","PENNE D'AGENAIS","47203","+33 5 53 41 24 23","+33 6 52 97 87 41 # +33 6 84 64 03 99","www.fermedulacay.com","0.84574529","44.4206153","Oui","
","","Musée privé","","","01/04/2015|31/10/2015|10:00||||","","Visite guidée # Visite libre","Anglais # Français","Restauration","Boutique"
"PCUAQU04001MJQD3","16/03/2015","Musée","Musée départemental de la Faïence et des Arts de la table","","","2378 Route d'Hagetmau","","40320","SAMADET","40286","+33 5 58 79 13 00","","http://museesamadet.landes.org"," -0.512059","43.641458","Oui","
","","","","Musée de France","01/02/2015|31/05/2015|||14:00|18:00|Lundi # 01/06/2015|30/09/2015|10:00|12:00|14:00|18:30|Lundi # 01/10/2015|29/11/2015|||14:00|18:00|Lundi","Plein tarif|3,20|4,50| # Tarif réduit|2,20|3,50|Sous conditions # Gratuit|||Le premier week end du mois","Visite guidée # Visite libre","Anglais # Français","Salle de projection","Boutique"
"PCUAQU04001QBHRA","28/05/2015","Musée","Musée départemental d'Histoire et d'Archéologie - Abbaye d'Arthous","","","785 route de l'Abbaye","","40300","HASTINGUES","40120","+33 5 58 73 03 89","","www.arthous.landes.org"," -1.1507901","43.5333888","Oui","
Abbaye","","","","","01/04/2015|30/09/2015|||||Lundi # 01/10/2015|30/11/2015|||||Lundi","Plein tarif|3,20|4,50| # Tarif réduit|2,20|3,50|Etudiants, seniors, demandeurs emploi, Bénéf. RSA, Carte invalidité... # Gratuit|||moins de 18 ans, 1er week-end de chaque mois","Visite guidée uniquement sur rendez-vous # Visite libre","Français","","Boutique"
"PCUAQU024FS0004S","02/01/2015","Musée","Musée des Arts Culinaires","","","","","24170","SIORAC-EN-PERIGORD","24538","","+33 6 20 28 36 57 # +33 6 03 13 65 50","","0.9891690","44.8218360","","
","","","","","","","Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous","","","Boutique"
"PCUAQU033FS0000W","10/05/2015","Musée","Musée des Arts Décoratifs et du Design","39 rue Bouffard
","","","","33000","BORDEAUX","33063","+33 5 56 10 14 00","","www.bordeaux.fr/ebx/pgPresStand8.psml?_nfpb=true&_pageLabel=pgPresStand8&classofcontent=presentationStandard&id=63910"," -0.579657","44.839022","Oui","
","","","","Musée de France","01/01/2015|31/12/2015|||14:00|18:00|Mardi","Plein tarif|4,00|5,00| # Tarif réduit|2,00|2,50|","Visite guidée uniquement sur rendez-vous # Visite libre","","",""
"PCUAQU047FS00015","20/03/2015","Musée","Musée des Bastides - Centre d'Interprétation","","","Place des Arcades","","47150","MONFLANQUIN","47175","+33 5 53 36 40 19","","www.monflanquin-museedesbastides.com # www.monflanquin-tourisme.com","0.76829195","44.5327683","Oui","
","","Musée privé","","Sourire du Lot-et-Garonne","05/01/2015|30/04/2015|09:00|12:00|14:00|17:00|Dimanche - Samedi # 02/05/2015|30/06/2015|09:30|12:00|14:00|17:30|Dimanche # 01/07/2015|31/08/2015|10:00|||18:30| # 01/09/2015|30/09/2015|09:30|12:00|14:00|17:30|Dimanche # 01/10/2015|19/12/2015|09:00|12:00|14:00|17:00|Dimanche - Samedi","Gratuit|0,00|0,00|moins de 12ans # Tarif enfant|1,50|1,50|de 12 à 18 ans + étudiants + demandeurs d'emploi # Plein tarif|4,00|4,00|","Visite guidée uniquement sur rendez-vous # Visite libre","Français","Salle hors sac","Boutique"
"PCUAQU047FS0000O","09/03/2015","Musée","Musée des Beaux Arts","","","Place du Docteur Esquirol","","47916","AGEN CEDEX 9","47001","+33 5 53 69 47 23","","www.agen.fr/musee","0.61598539","44.2034507","Oui","
Maison et bâtiment","","Classé et contrôlé par la DMF","","Musée de France","01/01/2015|31/12/2015|||||","","Visite guidée uniquement sur rendez-vous # Visite libre","Français","","Boutique"
"PCUAQU033FS00168","10/05/2015","Musée","Musée des Beaux Arts","20 cours d'Albret
","","","","33000","BORDEAUX","33063","+33 5 56 10 20 56","","www.bordeaux.fr/ebx/pgPresStand8.psml?_nfpb=true&_pageLabel=pgPresStand8&classofcontent=presentationStandard&id=63911"," -0.5801178","44.8378324","","
","","Classé et contrôlé par la DMF","Handicap auditif # Handicap mental # Handicap moteur","","01/01/2015|31/12/2015|11:00|||18:00|Mardi","Plein tarif|4,00|6,50| # Tarif réduit|2,00|3,50|","Visite guidée uniquement sur rendez-vous # Visite libre","","","Boutique # Médiathèque"
"PCUAQU064FS00051","28/05/2015","Musée","Musée des Beaux-Arts","","","10 rue Mathieu Lalanne  ","","64000","PAU","64445","+33 5 59 27 33 02","","http://www.pau.fr/209-musee-des-beaux-arts.htm"," -0.3641474","43.2973780","Oui","
","","Classé et contrôlé par la DMF","","Musée de France","02/01/2015|31/12/2015|10:00|12:00|14:00|18:00|Mardi","Plein tarif|4,00|5,00|5€ lors des expositions temporaires # Tarif groupe|2,00|3,00|3€ lors des expositions temporaires # Gratuit|0,00||Pour les moins de 26 ans, les demandeurs d'emploi et le 1er dimanche du mois","Visite guidée uniquement sur rendez-vous # Visite libre","Anglais # Espagnol","",""
"PCUAQU040FS000DK","02/01/2015","Musée","Musée des chasses traditionnelles","","","","","40400","TARTAS","40313","+33 5 58 73 43 50 # +33 6 07 86 06 94","",""," -0.8093430","43.8320590","","
","","","","","","","","","",""
"PCUAQU033FS000H6","10/05/2015","Musée","Musée des Compagnons du Tour de France","112 rue Malbec
","","","","33000","BORDEAUX","33063","+33 5 56 92 05 17","","www.compagnons.org"," -0.564921","44.824130","Oui","
","","Musée privé","","","01/01/2015|31/12/2015|||||Dimanche - Lundi - Mardi","Plein tarif||5,00| # Gratuit|||moins de 12 ans","Visite guidée uniquement sur rendez-vous # Visite libre","Français","",""
"PCUAQU04001WB9RE","02/01/2015","Musée","Musée des Forges","","","39 rue Garès","","40420","BROCAS-LES-FORGES","40056","+33 5 58 51 44 56","","http://museedesforges.free.fr # www.ecotourisme-landes-de-gascogne.fr"," -0.5409511","44.0426974","Oui","
","","","","","","","","","",""
"PCUAQU040FS0002L","17/04/2015","Musée","Musée des Jacobins","","Couvent des Jacobins","Rue du Général Lamarque","","40500","SAINT-SEVER","40282","+33 5 58 76 34 64","",""," -0.5719757","43.7584177","Oui","
","","Musée privé","","","01/07/2015|30/09/2015|||14:30|18:00|","Gratuit|||en visite libre # Plein tarif|3,50|4,00|en visite guidée","Visite guidée uniquement sur rendez-vous","Français","",""
"PCUAQU064FS00052","28/05/2015","Musée","Musée des Parachutistes","","École des troupes aéroportées","Chemin d'Astra","","64140","LONS","64348","+33 5 59 40 49 19 # +33 5 59 40 49 18","","http://www.museedesparas.fr"," -0.3859376","43.3494617","Oui","
","","Musée national","","Musée de France","02/01/2015|31/12/2015|||14:00|17:00|","Gratuit|0,00|0,00|participation libre","Visite guidée uniquement sur rendez-vous # Visite libre","Allemand # Anglais # Espagnol","Aire de pique-nique # Bar cafétéria salon de thé # Salle de projection # Salle de réunion équipée","Boutique # Médiathèque"
"PCUAQU047FS0005S","02/01/2015","Musée","Musée des Poupées Folkloriques","","","Rue du Musée","","47120","SOUMENSAC","47303","","+33 6 81 70 45 05","","0.326784","44.689908","Oui","
","","Musée privé","","","01/07/2015|31/08/2015|||||","Plein tarif|4,00|6,00|Pour tous les musés et dégustation","Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous","Français","","Boutique"
"PCUAQU024FS00052","12/05/2015","Musée","Musée des Records - La Tour Blanche","","","","","24320","LA TOUR-BLANCHE","24554","+33 5 53 91 11 98","","","0.4463250","45.3665960","","
Maison et bâtiment","","Musée privé","","","","Plein tarif|1,50|| # Gratuit|||- de 12 ans","","","",""
"PCUAQU024FS0003Q","05/03/2015","Musée","Musée des Rois d'Araucanie","","","","","24640","CHOURGNAC D'ANS","24121","+33 8 75 98 26 10","","","0.9612074","45.2296983","","
","","","","","01/07/2015|31/08/2015|||||","","","","",""
"PCUAQU04001WV7OL","02/01/2015","Musée","Musée des Traditions et de l'Histoire","","","216 Avenue Louis Bréguet","","40600","BISCARROSSE VILLE","40046","+33 5 58 78 77 37","","http://museetraditions.com/"," -1.180973","44.388623","Oui","
","","Musée privé","","","01/05/2015|15/09/2015|||||","Plein tarif|5,00|5,00|Adulte # Tarif enfant|4,00|4,00|de 5 à 12 ans","Visite libre","","Salle de réunion équipée","Boutique"
"PCUAQU04001TC4JY","02/01/2015","Musée","Musée des Traditions et des Vieux Outils","","","Avenue du Général de Gaulle","Château de la Pandelle","40140","SOUSTONS","40310","+33 5 58 41 50 11 # +33 5 58 41 39 09","",""," -1.3233","43.7510867","Oui","
","","","","","","Plein tarif|4,00|| # Gratuit|||jusqu'à 12 ans # Tarif groupe|3,00||Groupe 20 personnes","Visite guidée # Visite libre","","",""
"PCUAQU024FS0005A","02/01/2015","Musée","Musée des Traditions Périgourdines ","","","","","24550","VILLEFRANCHE-DU-PERIGORD","24585","+33 5 53 29 98 37","","","1.07689463","44.6305533","Oui","
","","Musée privé","","","","","Visite libre","Français","",""
"PCUAQU064FS000CR","18/02/2015","Musée","Musée des Vieux Outils Gérard Hourugou - ARASCLET","","","Route de Portet","","64330","GARLIN","64233","+33 5 59 04 76 41","+33 6 88 06 88 78","http://arasclet.blogspot.com"," -0.2666169","43.5672934","Oui","
","","Musée privé","","","01/01/2015|31/12/2015|||||","Gratuit|0,00|0,00|","Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous","Allemand # Français","Aire de pique-nique",""
"PCUAQU04001NQNRV","05/01/2015","Musée","Musée Despiau Wlérick","6 place Marguerite de Navarre
","","","","40000","MONT-DE-MARSAN","40192","+33 5 58 75 00 45","",""," -0.4987406","43.8925423","Oui","
","","","","Musée de France","01/10/2014|14/04/2015|10:00|12:00|14:00|18:00|Mardi # 15/04/2015|30/09/2015|10:00|12:00|14:00|18:00| # 01/10/2015|14/04/2016|10:00|12:00|14:00|18:00|Mardi","Gratuit|||","","Français","",""
"PCUAQU033FS001BW","10/05/2015","Musée","Musée d'Ethnographie de l'Université Bordeaux Segalen","Rue Elie Gintrac
","","","","33000","BORDEAUX","33063","+33 5 57 57 31 64","","www.meb.u-bordeaux2.fr"," -0.5708376","44.8308981","","
","","","","","02/01/2015|31/12/2015|||14:00|18:00|","Gratuit|||","Visite libre","Français","",""
"PCUAQU033FS00073","23/03/2015","Musée","Musée d'histoire de la citadelle de Blaye","Rue de la Manutention
","Rue du 144ème RI","La citadelle","","33390","BLAYE","33058","","+33 6 82 34 72 66","www.tourisme-blaye.com"," -0.6656169","45.1287734","Oui","
Maison et bâtiment","","Musée privé","","","02/01/2015|06/02/2015|||13:30|17:30|Dimanche - Jeudi - Lundi - Mardi - Mercredi - Samedi - Vendredi # 07/02/2015|08/03/2015|10:30|12:30|13:30|17:30|Dimanche - Jeudi - Lundi - Mardi - Mercredi - Samedi - Vendredi # 09/03/2015|10/04/2015|||13:30|17:30|Dimanche - Jeudi - Lundi - Mardi - Mercredi - Samedi - Vendredi # 18/04/2015|10/05/2015|10:30|12:30|13:30|17:30|Dimanche - Jeudi - Lundi - Mardi - Mercredi - Samedi - Vendredi # 11/05/2015|03/07/2015|10:30|12:30|13:30|18:00|Dimanche - Jeudi - Lundi - Mardi - Mercredi - Samedi - Vendredi # 04/07/2015|30/08/2015|10:30|12:30|13:30|19:00|Dimanche - Jeudi - Lundi - Mardi - Mercredi - Samedi - Vendredi # 07/09/2015|16/10/2015|||13:30|18:00|Dimanche - Jeudi - Lundi - Mardi - Mercredi - Samedi - Vendredi # 17/10/2015|01/11/2015|10:30|12:30|13:30|17:30|Dimanche - Jeudi - Lundi - Mardi - Mercredi - Samedi - Vendredi # 02/11/2015|18/12/2015|||13:30|17:30|Dimanche - Jeudi - Lundi - Mardi - Mercredi - Samedi - Vendredi # 19/12/2015|03/01/2016|10:30|12:30|13:30|17:30|Dimanche - Jeudi - Lundi - Mardi - Mercredi - Samedi - Vendredi","Plein tarif|4,50|4,50| # Tarif réduit|3,50|3,50| # Tarif groupe|4,00|4,00|à partir de 10 personnes # Tarif groupe|3,00|3,00|","Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous","Français","Salle de projection # Salle de réunion équipée","Boutique"
"PCUAQU047V5001XR","26/02/2015","Musée","Musée d'Histoire et figurines","","","Le bourg - Bonaguil","","47500","SAINT-FRONT-SUR-LEMANCE","47242","+33 5 53 75 31 69","","www.museehistoireetfigurines.com","1.01370700","44.53756","Oui","
","","Musée privé","","","01/04/2015|30/06/2015|10:00|18:00||| # 01/07/2015|31/08/2015|10:00|18:00||| # 01/09/2015|03/11/2015|10:00|||18:00|","Plein tarif|5,00|5,00|adulte et enfant + 10 ans # Tarif enfant|2,00|2,00|Enfant de 6 à 10 ans # Gratuit|||Enfants moins de 6 ans","Visite guidée # Visite libre","Anglais # Français # Néerlandais","Aire de pique-nique","Boutique"
"PCUAQU024FS0012V","09/03/2015","Musée","Musée d'histoire locale d'arts et de traditions populaires","Place de la Liberté
","","","","24610","VILLEFRANCHE-DE-LONCHAT","24584","+33 5 53 80 77 25","","","0.05785157","44.9480691","Oui","
","","","","","01/01/2015|31/12/2015|||||Dimanche après midi - Mardi matin - Samedi après midi","Gratuit||| # Plein tarif|20,00|20,00|tarif groupe de 5 à 10 personnes # Plein tarif|30,00|30,00|tarif groupe: 10 personnes et +","Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous","Français","",""
"PCUAQU040FS00021","05/01/2015","Musée","Musée du 34ème Régiment d'Infanterie","Caserne Bosquet - Pavillon Solférino
","495 avenue du Maréchal Foch","","","40000","MONT-DE-MARSAN","40192","+33 5 58 75 80 07","","www.amicaledu34ri.fr "," -0.4921960","43.8960214","Oui","
","","","","","01/09/2014|30/06/2015|||14:00|17:00| # 01/07/2015|31/08/2015|||15:00|18:00| # 01/09/2015|30/06/2016|||14:00|17:00|","Gratuit|||","Visite guidée # Visite libre","Français","","Boutique"
