Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,LABELS_CLASSEMENT,LABELS_THEMES,CLASSEMENT,CHAINES,LOGIS_CLASSEMENT,LOGIS_THEMES,CAPACITE_NBRE_PERS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
HOTAQU04001WBDWC,21/01/2020,Hôtel - Restaurant,Hôtel Le Grandgousier,,,RN 10 Sortie 18,,40410,SAUGNACQ-ET-MURET,40295,+33 5 58 09 62 17,,contact@legrandgousier-hotel.com,http://www.legrandgousier-hotel.com, -0.8253317,44.4069830,Oui,Accès Internet # Câble / satellite # Sèche-cheveux # Télévision # Wifi,,Qualité Tourisme,,,2 étoiles,Logis,2 cheminées # 3 cocottes2 cheminées # 3 cocottes,,52,06/01/2020|31/12/2020|||||,"Chambre double|70,00|80,00| # |65,00|70,00| # Chambre single|65,00|70,00| # Chambre familiale|90,00|110,00| # Petit-déjeuner|5,00|10,00|",Bar # Jardin # Local matériel fermé # Parking privé # Piscine # Restauration # Terrasse,Matériel bébé # Wifi
HOTAQU024FS0001F,06/01/2020,Hôtel - Restaurant,Hôtel Le Lascaux,,,109 avenue Jean Jaurès,,24290,MONTIGNAC,24291,+33 5 53 51 82 81,,hotel.lelascaux@gmail.com,http://www.hotel-lascaux-24.fr,1.17390632,45.0645490,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Coffre # Mini-bar # Sèche-cheveux # Télévision # Wifi,,,,,3 étoiles,Logis,2 cocottes # 3 cheminées2 cocottes # 3 cheminées,Etape affaires # Famille enfants,17,,|||par personne,Jardin # Jeux pour enfants # Local matériel fermé # Parc # Parking privé # Restauration # Terrasse,Location de vélos # Matériel bébé # Paniers pique-nique # Service en chambre # Transport de bagages # Wifi
HOTAQU024FS00021,03/01/2020,Hôtel,Hôtel Le Madrigal,,,50 avenue de Selves,,24200,SARLAT-LA-CANEDA,24520,+33 5 53 59 21 98 # +33 5 53 59 08 53,+33 6 79 54 74 99,info@hotel-madrigal-sarlat.com,http://www.hotel-madrigal-sarlat.com,1.214238,44.895377,Oui,Accès Internet # Climatisation / air conditionné # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,,,,13,01/04/2020|15/11/2020|||||,"Chambre double|75,00|110,00| # Chambre single|75,00|110,00| # Chambre familiale|110,00|145,00| # Petit-déjeuner|12,00|12,00|",Bar # Jardin # Parking privé # Salle de sport # Salle(s) de réunion,Matériel bébé # Service en chambre # Wifi
HOTAQU024FS0001W,03/01/2020,Hôtel,Hôtel Le Mas de Castel,,,,Route du Sudalissant,24200,SARLAT-LA-CANEDA,24520,+33 5 53 59 02 59,+33 6 81 19 06 78,info@hotel-lemasdecastel.com,http://www.hotel-lemasdecastel.com,1.227317,44.861632,Oui,Accès Internet # Coffre # Sèche-cheveux # Télévision # Wifi,,,,,3 étoiles,,,,46,03/04/2020|01/11/2020|||||,"Chambre double|75,00|155,00| # Chambre single|75,00|155,00| # Chambre familiale|100,00|155,00| # Petit-déjeuner|11,00|11,00|",Bar # Jardin # Parc # Parking privé # Piscine # Terrasse,
HOTAQU024FS00024,03/01/2020,Hôtel,Hôtel Le Mas del Pechs,,,10 route des Pechs,,24200,SARLAT-LA-CANEDA,24520,+33 5 53 31 12 11,,info@sarlat-hotel.com,http://www.sarlat-hotel.com,1.22966943,44.8854959,Oui,Accès Internet # Câble / satellite # Climatisation / air conditionné # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,3 étoiles,,,,36,01/01/2020|31/12/2020|||||,"Chambre double|60,00|120,00| # Petit-déjeuner|12,00||",Jardin # Parc # Parking privé # Piscine # Terrasse,Matériel bébé # Wifi
HOTAQU040FS0001P,03/01/2020,Hôtel,Hôtel Le Mercedes,,,63 avenue du Tour du Lac,,40150,SOORTS-HOSSEGOR,40304,+33 5 58 41 98 00 # +33 3 35 58 41 98,,contact@hotel-mercedes.com,http://www.hotel-mercedes-hossegor.com, -1.4328386,43.6614026,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Coffre # Sèche-cheveux # Télévision # Wifi,,,,,3 étoiles,,,,120,03/04/2020|08/11/2020|||||,"Chambre double|112,00|186,00| # Petit-déjeuner|7,00|12,00|",Ascenseur # Bar # Jeux pour enfants # Local matériel fermé # Parking privé # Piscine # Salle(s) de réunion # Terrasse,Matériel bébé # Matériel enfant # Réservation de prestations annexes # Wifi
HOTAQU024FS00010,03/01/2020,Hôtel - Restaurant,Hôtel Le Moulin de la Beune,,,2 rue du Moulin Bas,,24620,LES EYZIES,24172,+33 5 53 06 94 33,,contact@moulindelabeune.com ,http://www.moulindelabeune.com ,1.01504980,44.9348583,Oui,Accès Internet # Climatisation / air conditionné # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,3 étoiles,,,,44,10/04/2020|18/10/2020|08:00|||21:00|,"Chambre double|76,00|96,00| # Petit-déjeuner|10,00|12,00| # |123,00|190,00|",Bar # Jardin # Parc # Parking privé # Restauration # Terrasse,Matériel bébé # Service en chambre # Wifi
HOTAQU024FS0002P,08/01/2020,Hôtel - Restaurant,Hôtel Le Moulin Rouge ,,,,ZA Le Moulin Rouge,24120,TERRASSON-LAVILLEDIEU,24547,+33 5 53 50 25 00,,contact@hotel-dordogne-perigord.com,http://www.hotel-dordogne-perigord.com,1.32333755,45.1272442,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Coffre # Sèche-cheveux # Télévision # Wifi,,Qualité Tourisme,,,3 étoiles,,,,80,01/01/2020|31/12/2020|||||,"Chambre double|68,00|105,00|",Bar # Garage privé # Jardin # Parc # Parking privé # Piscine # Restauration # Salle(s) de réunion # Terrasse,Matériel bébé # Service en chambre # Wifi
HOTAQU03301V3E6Z,07/01/2020,Hôtel,Hôtel Le Nautic,,,20 boulevard de la Plage,,33120,ARCACHON,33009,+33 5 56 83 01 48,,contact@lenautic.fr,http://www.lenautic.fr, -1.148723,44.657328,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Sèche-cheveux # Télévision # Wifi,,Qualité Tourisme,,,3 étoiles,Inter Hôtels,,,97,27/01/2020|31/12/2020|||||,,Ascenseur # Bar # Garage privé # Local matériel fermé # Parking privé,Matériel bébé # Service en chambre # Wifi
HOTAQU040FS0001V,03/01/2020,Hôtel,Hôtel Le Pavillon Bleu,,,1053 avenue du Touring Club,,40150,SOORTS-HOSSEGOR,40304,+33 5 58 41 99 50,,pavillon.bleu@wanadoo.fr,http://www.pavillonbleu.fr, -1.4273559,43.6636668,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Coffre # Mini-bar # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,3 étoiles,Tables et Auberges de France,,,45,,"Chambre double|89,00|250,00|sur demande # Petit-déjeuner|13,00||",Ascenseur # Bar # Parking privé # Restauration # Terrasse,Location de vélos # Matériel bébé # Service en chambre # Wifi
HOTAQU03301V3FA4,03/01/2020,Hôtel - Restaurant,Hôtel Le Pavillon Bleu,,,75 avenue de l'Océan,Cap Ferret,33970,LEGE-CAP-FERRET,33236,+33 5 56 60 65 48,,hotel.pavillonbleu@wanadoo.fr,https://www.lepavillonbleu.fr, -1.2523770,44.6552527,Oui,Coffre # Sèche-cheveux # Télévision # Wifi,,,,,3 étoiles,,,,39,01/02/2020|30/11/2020|||||,"Petit-déjeuner|13,00|13,00| # Chambre double|136,00|136,00|Juillet et août # Chambre double|88,00|110,00|Le reste de l'année",Bar # Restauration,Wifi
HOTAQU024FS00034,03/01/2020,Hôtel - Restaurant,Hôtel Le Pech de Malet,,,763 Chemin de Pech de Malet ,,24200,VITRAC,24587,+33 5 53 28 14 82,,pechdemalet@wanadoo.fr,http://pechdemalet.free.fr/,1.25125852,44.8283269,Oui,Accès Internet # Wifi,,,,,1 étoile,,,,35,08/04/2020|21/10/2020|||||,"Chambre double|40,90|48,90| # Petit-déjeuner|7,60|7,60| # |39,90|48,90|",Jardin # Parking privé # Restauration # Terrasse,Wifi
HOTAQU064010791D,27/01/2020,Hôtel - Restaurant,Hôtel Le Permayou,,,Route Nationale 134,,64490,ACCOUS,64006,+33 5 59 34 72 15,,permayou@wanadoo.fr,http://permayou.haut-bearn.fr/, -0.6051063,42.9772742,Oui,Accès Internet # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,,,,20,01/01/2020|30/06/2020|07:30|||22:30|Dimanche soir # 01/07/2020|31/08/2020|07:30|||22:30| # 01/09/2020|31/12/2020|07:30|||22:30|Dimanche soir,"Chambre double|52,00|60,00|",Bar # Local matériel fermé # Parking privé # Restauration # Terrasse,Matériel bébé # Wifi
HOTAQU06401U8X08,03/01/2020,Hôtel,Hôtel Le Petit Trianon,,,56 boulevard Victor Hugo,,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 26 11 90,,lepetittrianon@orange.fr,http://www.hotel-lepetittrianon.com, -1.6574871,43.3896978,Oui,Climatisation / air conditionné # Télévision # Terrasse privative # Wifi,,,,,2 étoiles,,,,34,14/02/2020|11/11/2020|||||,"Chambre double|59,00|125,00| # Chambre familiale|90,00|185,00|",Bar # Garage privé # Jardin # Jeux pour enfants # Terrasse,Location de vélos # Wifi
HOTAQU064FS00047,03/02/2020,Hôtel,Hôtel le Port Neuf,,,44 rue port neuf,,64100,BAYONNE,64102,+33 5 59 45 54 42,,hotelportneuf64@gmail.com,, -1.4764872,43.4917425,Oui,Accès Internet # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,,,,12,01/01/2020|31/12/2020|||||,"Chambre double|45,00|95,00|",Bar # Terrasse,Wifi
HOTAQU06401G9YEV,03/01/2020,Hôtel,Hôtel Le Postillon,,,10 cours Camou,,64000,PAU,64445,+33 5 59 72 83 00,,hotel.lepostillon@wanadoo.fr,https://www.hotel-le-postillon.com/, -0.3760027,43.3003724,Oui,Accès Internet # Câble / satellite # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,2 étoiles,,,,56,01/01/2020|31/12/2020|||||,"Chambre double|65,00|75,00|15 euros lit suppl. # Chambre single|65,00|75,00|15 euros petit chien # Petit-déjeuner|9,00|9,00|tarifs variables selon saison",Bar # Jardin # Jeux pour enfants # Local matériel fermé,Matériel bébé # Service en chambre # Wifi
HOTAQU06401T21YK,03/01/2020,Hôtel - Restaurant,Hôtel Le Reflet des Torches,,,Route de la gare,Quartier Bourguet,64170,LACQ,64300,+33 5 59 60 22 88,,agnes.spaggiari@wanadoo.fr,, -0.6265570,43.4147450,,Accès Internet # Câble / satellite # Canal + # Télévision # Wifi,,,,,2 étoiles,,,,41,02/01/2020|28/07/2020|||||Dimanche - Samedi - Vendredi soir # 17/08/2020|24/12/2020|||||,"Chambre double|43,00|| # Chambre single|36,00|| # Petit-déjeuner|5,50|| # |51,00||Professionnel (pension complète) # Autre tarif|46,00||Professionnel (1/2 pension) # Soirée étape affaires|48,00||",Bar # Local matériel fermé # Parking privé # Restauration # Terrasse,Matériel bébé # Wifi
HOTAQU04001WBDWI,03/01/2020,Hôtel,Hôtel Le Relais,,,216 avenue du Maréchal Lyautey,,40600,BISCARROSSE,40046,+33 5 58 78 10 46,,hotellerelais@wanadoo.fr,http://www.hotel-le-relais.com, -1.1647653,44.3927022,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Sèche-cheveux # Télévision # Wifi,,Accueil Vélo # Qualité Tourisme # Vélodyssée,,,2 étoiles,Logis,2 cheminées2 cheminées,,50,05/01/2020|31/12/2020|||||,"Chambre double|55,00|114,00|base 2 pers # Petit-déjeuner|9,00|9,00|par pers # |107,50|196,00|base 2 pers",Ascenseur # Bar # Local matériel fermé # Parking privé # Terrasse,Matériel bébé # Réservation de prestations annexes # Service en chambre # Wifi
HOTAQU04001G8UGD,30/01/2020,Hôtel - Restaurant,Hôtel Le Relais,,,30 rue de la croix blanche ,,40100,DAX,40088,+33 5 58 89 62 01,,contact@hotel-relais-dax.com,http://www.hotel-relais-dax.com, -1.0471084,43.7090427,Oui,Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,2 étoiles,,,,34,03/02/2020|23/12/2020|||||,"Chambre single|43,00|65,00|Tarif nuitée # Chambre double|55,00|85,00|Tarif nuitée # |960,00||Chambre Single avec petit-déjeuner # |1100,00||Chambre Double avec petit-déjeuner # Petit-déjeuner|7,50||",Parking privé,Matériel bébé # Wifi
HOTAQU06401ZEQCC,09/01/2020,Hôtel - Restaurant,Hôtel le Relais,,,Rue de Strasbourg - Mail de l'hippodrome,,64140,LONS,64348,+33 5 59 72 74 00,,lerelais@pau-lons.com,http://www.hotel-lerelais-pau.com, -0.3846502,43.3284244,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Sèche-cheveux # Télévision # Wifi,,,,,3 étoiles,Logis,1 cocotte # 2 cheminées1 cocotte # 2 cheminées,,136,01/01/2020|31/12/2020|00:00|||00:00|,"Chambre double|55,00|79,00|9 euros par personne supplémentaire # Chambre single|55,00|79,00| # Autre tarif|84,00|94,00|en chambre individuelle # |109,00|116,00|en chambre individuelle # Petit-déjeuner|4,50|11,00|",Ascenseur # Bar # Parking privé # Restauration # Terrasse,Service en chambre # Wifi
HOTAQU04001WBDWL,03/01/2020,Hôtel - Restaurant,Hôtel Le Relais de la Poste,,,24 avenue de Maremne,,40140,MAGESCQ,40168,+33 5 58 47 70 25,,poste@relaischateaux.com,http://www.relaisposte.com, -1.2178033,43.7784572,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Coffre # Mini-bar # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,4 étoiles,Relais et Châteaux,,,32,18/01/2020|11/11/2020|||||,"Chambre single|200,00|520,00| # Chambre double|200,00|520,00| # Petit-déjeuner|15,00|25,00| # Chambre familiale|280,00|550,00| # |30,00||",Bar # Garage privé # Hammam # Jardin # Jeux pour enfants # Parc # Parking privé # Piscine # Restauration # Salle de sport # Sauna # Spa / Jacuzzi # Tennis # Terrasse,Matériel bébé # Paniers pique-nique # Réservation de prestations annexes # Service en chambre # Voiturier # Wifi
HOTAQU04001WBDWQ,03/01/2020,Hôtel - Restaurant,Hôtel Le Relais du Lac,,,1675 avenue du Touring Club ,,40150,SOORTS-HOSSEGOR,40304,+33 5 58 43 69 03,,resa@relaisdulac.com,http://www.relaisdulac.com, -1.4272176,43.6690245,,Climatisation / air conditionné # Télévision # Terrasse privative # Wifi,,,,,3 étoiles,,,,63,,Petit-déjeuner|||Buffet,Hammam # Parking privé # Restauration # Sauna # Terrasse,Matériel bébé # Service en chambre
HOTAQU064FS0003M,03/02/2020,Hôtel,Hôtel Le Relais Saint-Jacques,,,13 avenue de Verdun,,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 26 02 55,,hotelstjacques@gmail.com # contact@hotelsjacques-stjeandeluz.com,http://www.hotelstjacques-stjeandeluz.com, -1.6615635,43.3862750,Non,Canal + # Climatisation / air conditionné # Coffre # Mini-bar # Sèche-cheveux # Télévision # Wifi,Handicap auditif # Handicap mental # Handicap moteur,,,,3 étoiles,,,,16,01/01/2020|13/12/2020|||||,"Chambre double|69,00|169,00| # Petit-déjeuner|9,90|9,90|",Ascenseur,Matériel bébé # Wifi
HOTAQU024FS0005A,03/01/2020,Hôtel - Restaurant,Hôtel Le Relax,,,44 route de Lyon,Boulazac,24750,BOULAZAC ISLE MANOIRE,24053,+33 5 53 09 31 28,,contact@hotelrestaurant-lerelax.com,http://www.hotelrestaurant-lerelax.com,0.73381339,45.1779534,Oui,Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,,,,57,01/01/2020|31/12/2020|||||,"Chambre single|38,00|75,00| # Chambre double|42,00|75,00| # Chambre familiale|60,00|95,00| # Petit-déjeuner|7,00|10,00| # |5,00|| # Autre tarif|5,00||Parking privé # Soirée étape affaires|79,00|83,00|",Bar # Parking privé # Piscine # Restauration # Terrasse,Matériel bébé # Wifi
HOTAQU04001WBE09,27/01/2020,Hôtel - Restaurant,Hôtel Le Renaissance,,,225 avenue de Villeneuve,,40000,MONT-DE-MARSAN,40192,+33 5 58 51 51 51,,conatct@le-renaissance.com,http://www.le-renaissance.com, -0.4797962,43.8915797,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Coffre # Mini-bar # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,Accueil Vélo # Scandibérique,,,3 étoiles,,,Etape affaires,70,01/01/2020|31/12/2020|||||,"Chambre double|89,00|103,00| # Chambre single|81,50|96,00| # Petit-déjeuner|11,50|11,50|Continental",Bar # Parc # Parking privé # Piscine # Restauration # Terrasse,Service en chambre # Wifi
HOTAQU04001G8UFN,10/01/2020,Hôtel - Restaurant,Hôtel Le Richelieu,,,13 avenue Victor Hugo,,40100,DAX,40088,+33 5 58 90 49 49,,hotellerichelieu@outlook.fr,http://www.hotel-richelieu-dax.com, -1.0525426,43.7069495,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Mini-bar # Sèche-cheveux # Télévision # Wifi,,,,,3 étoiles,,,,44,,|||Chambre double - PC # |||Chambre single - PC # |||Chambre double - DP # |||Chambre single - DP # |||Studio,Ascenseur # Bar # Parking privé # Restauration # Terrasse,Matériel bébé # Service en chambre # Wifi
HOTAQU04001WBDXF,03/01/2020,Hôtel - Restaurant,Hôtel Le Richelieu,,,3 rue Robert Wlérick,B.P.224,40000,MONT-DE-MARSAN,40192,+33 5 58 06 10 20,,le.richelieu@wanadoo.fr,http://www.hotel-richelieu-montdemarsan.com/, -0.5012511,43.8925257,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Coffre # Mini-bar # Sèche-cheveux # Télévision # Wifi,,,,,3 étoiles,Citotel,,,40,01/01/2020|31/12/2020|||||,"Chambre single|62,00|62,00|A partir de # Chambre double|72,00|72,00|A partir de # Petit-déjeuner|10,50|10,50|",Ascenseur # Bar # Garage privé # Jeux pour enfants # Local matériel fermé # Parking privé # Restauration # Terrasse,Matériel bébé # Paniers pique-nique # Service en chambre # Wifi
HOTAQU06401ZX9KW,12/01/2020,Hôtel - Restaurant,Hôtel Le Richelieu,,,35 rue Louis Barthou,,64440,EAUX-BONNES,64204,+33 5 59 62 01 98,+33 6 19 39 76 42,viviane@hotel-richelieu.fr,http://www.hotel-richelieu.fr, -0.3909105,42.9721444,Oui,Télévision # Wifi,Handicap auditif # Handicap mental,,,,2 étoiles,,,,72,01/01/2020|13/04/2020|||||,"Autre tarif|120,00|120,00|1/2 pension # Autre tarif|3,00|3,00|animaux ",Ascenseur # Bar # Local matériel fermé # Restauration # Terrasse,Wifi
HOTAQU024FS0000F,14/01/2020,Hôtel - Restaurant,Hôtel Le Royal Vézère,,,Place de l'Hôtel de Ville,,24260,LE BUGUE,24067,+33 5 53 07 20 01,,reservation@hotel-royal-vezere.com ,http://www.hotel-royal-vezere.com ,0.92691779,44.9180481,Oui,Mini-bar # Sèche-cheveux # Télévision # Wifi,,,,,3 étoiles,,,,116,22/04/2020|12/10/2020|||||,"Chambre double|64,00|140,00| # Petit-déjeuner|9,90|| # |93,00|169,00| # Autre tarif|17,00|28,00|Menu # Chambre familiale|98,00|114,00|4 personnes  # Chambre single|64,00|130,00| # Soirée étape affaires|87,00|115,00| # |9,00||",Ascenseur # Bar # Garage privé # Piscine # Restauration # Terrasse,Service en chambre # Wifi
HOTAQU06401DW857,30/01/2020,Hôtel,Hôtel le Saint Charles,,,47 avenue Reine Victoria,,64200,BIARRITZ,64122,+33 5 59 24 10 54,+33 6 19 57 36 79,saintcharlesbiarritz@gmail.com,https://www.hotelstcharles.com/, -1.5490316,43.4855206,Non,Accès Internet # Câble / satellite # Coffre # Sèche-cheveux # Télévision # Terrasse privative # Wifi,,,,,3 étoiles,,,,28,01/01/2020|31/12/2020|||||,"Petit-déjeuner|||assiette fromage 7,00",Bar # Garage privé # Jardin # Local matériel fermé # Parking privé # Restauration # Salle(s) de réunion # Terrasse,Réservation de prestations annexes # Service en chambre # Vente de produits touristiques # Wifi
HOTAQU06401DW93K,06/01/2020,Hôtel,Hôtel Le Saphir,,,3 rue Gaston Larre,,64200,BIARRITZ,64122,+33 5 59 24 12 23,,contact@hotel-lesaphir.com,http://www.hotel-lesaphir.com, -1.5654529,43.4815895,,Accès Internet # Câble / satellite # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,,,,29,01/01/2020|31/12/2020|||||,"Chambre single|59,00|85,00| # Chambre double|62,00|108,00| # Petit-déjeuner|7,00|7,00|",Ascenseur # Local matériel fermé # Terrasse,Matériel bébé # Wifi
HOTAQU024FS00052,03/01/2020,Hôtel - Restaurant,Hôtel Le Sully,,,,Le Bourg,24470,SAINT-SAUD-LACOUSSIERE,24498,+33 5 53 56 97 70,,lesully24@orange.fr,http://www.le-sully-en-perigord.com,0.81888948,45.5435718,Oui,Télévision # Wifi,,,,,2 étoiles,,,,26,01/01/2020|31/12/2020|||||,,Bar # Jardin # Local matériel fermé # Parking privé # Restauration # Terrasse,Wifi
HOTAQU06401ZX9IO,12/01/2020,Hôtel - Restaurant,Hôtel Le Tremplin,,,Place Sarrière,,64440,EAUX-BONNES,64204,+33 5 59 05 11 36,,tremplingourette@orange.fr,http://www.hotel-tremplin-gourette.com, -0.3334307,42.9576317,Oui,Télévision # Wifi,,Accueil Vélo,,,1 étoile,,,,17,01/01/2020|13/04/2020|||||,"Chambre double|68,00|70,00|En 1/2 pension sur la base de 2 pers./chambre # Petit-déjeuner|9,00|9,00|",Bar # Restauration,Wifi
HOTAQU06401TNHON,28/01/2020,Hôtel - Restaurant,Hôtel Le Trinquet,,,Le bourg,,64250,LOUHOSSOA,64350,+33 5 59 93 32 54,,bidart.louhossoa@wanadoo.fr,http://www.hotel-trinquet-louhossoa.com, -1.3510748,43.3158407,Oui,Accès Internet # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,,,,33,01/01/2020|31/01/2020||||| # 15/03/2020|31/12/2020|||||,"Chambre double|50,00|63,00| # Chambre single|53,00|63,00| # Petit-déjeuner|9,00|9,00| # Soirée étape affaires|75,00|85,00|",Bar # Jardin # Jeux pour enfants # Local matériel fermé # Parking privé # Restauration # Salle de sport # Terrasse,Matériel bébé
HOTAQU06401TNHER,03/01/2020,Hôtel,Hôtel Le Trinquet,,,Rue du Trinquet,,64250,CAMBO-LES-BAINS,64160,+33 5 59 29 73 38,,sarl.du.trinquet@wanadoo.fr,http://www.hotel-trinquet-cambo.net, -1.3999728,43.3615563,Oui,Accès Internet # Climatisation / air conditionné # Coffre # Sèche-cheveux # Télévision # Terrasse privative # Wifi,Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel,,,,3 étoiles,,,,28,08/01/2020|23/11/2020|||||,"Chambre double|63,00|105,00|forfait curistes # Chambre single|62,00|100,00|forfait curistes # Petit-déjeuner|8,50|8,50| # Chambre familiale|140,00|155,00|",Ascenseur # Salle de sport # Terrasse,Matériel bébé # Service en chambre # Wifi
HOTAQU04001G8UFR,21/01/2020,Hôtel,Hôtel Le Vascon,,,15 place fontaine chaude ,,40100,DAX,40088,+33 5 58 56 64 60,+33 5 58 74 10 35,hotel-levascon@wanadoo.fr,http://www.hotel-levascon-dax.fr/, -1.0524467,43.7110876,Oui,Climatisation / air conditionné # Coffre # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,,,,43,08/03/2020|05/12/2020|||||,"Chambre single|40,00|46,00|Tarif nuitée # Chambre double|59,00|62,00|Tarif nuitée # |770,00|770,00|Tarif Studio nuitée # |940,00|940,00|Tarif T2 nuitée # |800,00|900,00|Chambre Single # |1100,00|1270,00|Demi-pension (chambre Single) # |1240,00|1430,00|Pension complète (chambre Single) # |1880,00|2080,00|Demi-pension (chambre Double) # |2160,00|2300,00|Pension complète (chambre Double) # Petit-déjeuner|6,00|| # |60,00||Forfait 3 semaines # |770,00|770,00|Studio # |940,00|940,00|Location T2",Ascenseur # Local matériel fermé # Restauration,Matériel bébé # Service en chambre # Transport de bagages # Wifi
HOTAQU06401FOIQD,29/01/2020,Hôtel - Restaurant,Hôtel Le Vieux Logis,,,Route des Grottes,,64800,LESTELLE-BETHARRAM,64339,+33 5 59 71 94 87,,contact@hotel-levieuxlogis.com,http://www.hotel-levieuxlogis.com, -0.1974632,43.1133015,Oui,Accès Internet # Câble / satellite # Coffre # Mini-bar # Sèche-cheveux # Télévision # Terrasse privative # Wifi,Handicap auditif # Handicap mental,Hébergement pêche,,,3 étoiles,Logis,3 cheminées # 3 cocottes3 cheminées # 3 cocottes,Etape affaires # Insolite by Logis # Nature silence # Pédestre # Vélo,76,06/01/2020|01/02/2020|||||Dimanche - Lundi # 01/03/2020|28/10/2020|||||Lundi # 04/11/2020|22/12/2020|||||Dimanche - Lundi,"Chambre double|68,00|95,00| # Petit-déjeuner|10,00|10,00| # Chambre familiale|83,00|103,00| # Chambre single|68,00|68,00| # Soirée étape affaires|87,00|87,00| # Autre tarif|140,00|167,00|Demi-pension pour 2 personne # Autre tarif|||Chambres communicantes # Petit-déjeuner|5,00|5,00|Pour les enfants de moins de 12 ans",Ascenseur # Bar # Jardin # Jeux pour enfants # Local matériel fermé # Parc # Parking privé # Piscine # Restauration # Salle(s) de réunion # Terrasse,Location de vélos # Matériel bébé # Matériel enfant # Paniers pique-nique # Service en chambre # Wifi
HOTAQU06401ZEQCE,03/01/2020,Hôtel,Hôtel l'Eco Relais,,,Mail de l'Hippodrome - Rue de Strasbourg,,64140,LONS,64348,+33 5 59 13 83 84,,ecorelais@pau-lons.com,http://www.hotel-ecorelais-pau.com, -0.3846073,43.3285180,Oui,Accès Internet # Câble / satellite # Canal + # Climatisation / air conditionné # Télévision # Wifi,,,,,1 étoile,Logis,1 cheminée1 cheminée,,144,01/01/2020|31/12/2020|00:00|||00:00|,"Chambre double|36,00|36,00| # Chambre single|36,00|36,00| # Petit-déjeuner|4,90|4,90|",Parking privé # Restauration # Terrasse,Matériel bébé # Wifi
HOTAQU03301V3E4E,03/01/2020,Hôtel,Hôtel L'Ecume des Jours,,,4 rue Périer de Larsan,,33780,SOULAC-SUR-MER,33514,+33 5 56 09 81 34,,hotellecumedesjours@gmail.com,http://www.hotelecumedesjours.fr/, -1.1213135,45.5126325,Oui,Accès Internet # Sèche-cheveux # Télévision # Wifi,,,,,2 étoiles,,,,22,09/03/2020|30/11/2020|||||,"Chambre double|75,00|85,00| # Chambre single|65,00|75,00| # Chambre familiale|90,00|100,00| # Petit-déjeuner|9,00||",Bar # Jardin # Jeux pour enfants # Terrasse,Location de vélos # Matériel bébé # Wifi
HOTAQU06401DW82K,17/01/2020,Hôtel,Hôtel Les Alizés,,,13 rue du Port Vieux,,64200,BIARRITZ,64122,+33 5 59 24 11 74,,lesalizes-biarritz@orange.fr,http://www.hotel-lesalizes-biarritz.com/, -1.5662672,43.4820309,,Accès Internet # Câble / satellite # Climatisation / air conditionné # Coffre # Sèche-cheveux # Télévision # Wifi,,Qualité Tourisme,,,2 étoiles,Citotel,,,37,01/01/2020|31/12/2020|||||,"Chambre single|50,00|90,00|Tarifs fournis selon la demande",Ascenseur # Local matériel fermé,Matériel bébé # Wifi
