Département;Budget;Type nomenclature;Exercice;Type fichier;Date vote;Dépense/Recette;Investissement/Fonctionnement;Réel/Ordre id/Ordre diff;Chapitre;Sous-chapitre;Opération;Article;Rubrique fonctionnelle;Libellé;Code devise;Montant; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7588;R23;Autres produits divers de gestion courante;E;602,64; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7588;R221;Autres produits divers de gestion courante;E;19520,9; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7588;R20;Autres produits divers de gestion courante;E;264460,5; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7588;R11;Autres produits divers de gestion courante;E;4473,36; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7588;R0202;Autres produits divers de gestion courante;E;104515,12; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7588;R0201;Autres produits divers de gestion courante;E;61863,31; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A752;R0202;Revenus des immeubles;E;755351,52; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7518;R53;Recouvrements sur autres redevables;E;2400; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7518;R52;Recouvrements sur autres redevables;E;1136,06; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7518;R51;Recouvrements sur autres redevables;E;15933,74; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7513;R53;Recouvrements sur bénéficiaires. tiers-payants et successions;E;8355976,73; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7513;R52;Recouvrements sur bénéficiaires. tiers-payants et successions;E;1582206,74; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7513;R51;Recouvrements sur bénéficiaires. tiers-payants et successions;E;21552,72; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7513;R42;Recouvrements sur bénéficiaires. tiers-payants et successions;E;4790,39; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7512;R52;Recouvrements sur Sécurité Sociale et organismes mutualistes;E;11748; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7512;R51;Recouvrements sur Sécurité Sociale et organismes mutualistes;E;263205,11; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7512;R41;Recouvrements sur Sécurité Sociale et organismes mutualistes;E;117864,05; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7511;R52;Recouvrements sur départements et autres collectivités publiques;E;47342,6; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C75;;;A7511;R51;Recouvrements sur départements et autres collectivités publiques;E;281938,42; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74888;R81;Autres;E;435280,42; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74881;R221;Participation des familles au titres de la restauration et de l hébergement scolaire;E;1153200,1; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74834;R01;Etat - compensation au titre des éxonérations des taxes foncières;E;5114711; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74832;R01;D.C.R.T.P_Compensation de la Réforme de la TP;E;6417499; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7482;R01;Compensation pour perte de taxe additionnelle aux droits d enregistrement ou la taxe de publicité foncière;E;29764; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74788;R58;Autres participations des autres organismes;E;19778,75; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74788;R51;Autres participations des autres organismes;E;117768,03; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A747813;R52;Dotation versée au titre de la MDPH;E;394388; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A747812;R52;Dotation versée au titre de la PCH;E;2559953,48; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7476;R91;Participations de la sécurité sociale et des organismes mutualistes;E;5000; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7476;R50;Participations de la sécurité sociale et des organismes mutualistes;E;1500; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7475;R81;Participations des structures intercommunales et autres groupements de collectivités;E;13090; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7475;R738;Participations des structures intercommunales et autres groupements de collectivités;E;16350; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7474;R91;Participations des communes;E;27000; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7474;R81;Participations des communes;E;683477,08; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7474;R50;Participations des communes;E;21734; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7474;R0201;Participations des communes;E;120000; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7473;R81;Participations des départements;E;61459,09; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7473;R221;Participations des départements;E;42679; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74718;R91;Autres participations de l Etat;E;11643; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74718;R72;Autres participations de l Etat;E;15000; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74718;R53;Autres participations de l Etat;E;62134; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74718;R50;Autres participations de l Etat;E;19153; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74718;R315;Autres participations de l Etat;E;2138; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74718;R313;Autres participations de l Etat;E;8000; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74718;R0202;Autres participations de l Etat;E;8375,27; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7461;R01;DGD;E;2313368; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74123;R01;Dotation de compensation;E;7948528; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A74121;R01;Dotation de fonctionnement minimale;E;9883046; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C74;;;A7411;R01;Dotation forfaitaire;E;47917083,07; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C731;;;A7318;R01;Autres impôts locaux ou assimilés;E;123727; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C731;;;A73121;R01;FNGIR;E;4938170; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C731;;;A7311;R01;Contributions directes;E;90868040; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C73;;;A7352;R01;Taxe Intérieure sur les Produits Pétroliers;E;23854387,84; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C73;;;A7351;R01;Taxe sur l électricité;E;3669059,56; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C73;;;A7342;R01;Taxe sur les conventions d assurance;E;33024744,81; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C73;;;A7326;R01;Fonds de péréquation des D.M.T.O.;E;4704474; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C73;;;A7324;R71;Taxe destinée au financement des dépenses des conseils d architecture. d urbanisme et d environnement;E;596475; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C73;;;A7323;R01;Taxe départementale sur les espaces naturel sensibles;E;1083955; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C73;;;A7322;R01;Taxe départementale additionnelle à certains droits d enregistrement;E;469688,41; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C73;;;A7321;R01;Taxe départementale de publicité foncière et droit départemental d enregistrement;E;30931464,28; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C70;;;A70878;R60;Remboursements des frais par des tiers;E;3238,95; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C70;;;A70878;R51;Remboursements des frais par des tiers;E;100; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C70;;;A70878;R313;Remboursements des frais par des tiers;E;833,65; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C70;;;A70878;R28;Remboursements des frais par des tiers;E;489,99; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C70;;;A70878;R221;Remboursements des frais par des tiers;E;2006,89; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C70;;;A70878;R0202;Remboursements des frais par des tiers;E;226329,55; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C70;;;A7068;R315;Autres redevances et droits;E;5366,03; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C70;;;A70632;R33;Redevances et droits des services à caractère de loisirs;E;1478935,08; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C70;;;A70323;R95;Redevance d occupation du domaine public départemental;E;23410,2; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C70;;;A70323;R60;Redevance d occupation du domaine public départemental;E;390484,09; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C70;;;A70323;R0202;Redevance d occupation du domaine public départemental;E;28333,33; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C017;;;A773;R568;Mandats annulés (sur exercices antérieurs) ou atteints par la déchéance quadriénale;E;297,56; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C017;;;A7718;R567;Autres produits exceptionnels sur opérations de gestion;E;5193,79; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C017;;;A75343;R568;Recouvrements indus RSA -alloc forfaitaires majorées;E;33171,96; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C017;;;A75342;R568;Recouvrements indus RSA - alloc forfaitaires;E;218778,08; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C017;;;A74788;R568;Autres participations des autres organismes;E;76413,85; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C017;;;A74783;R567;Fonds de mobilisation départemental pour l insertion;E;2230000; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C017;;;A74718;R568;Autres participations de l Etat;E;5496,92; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C016;;;A7533;R552;Recouvrement des indus d APA;E;34795,18; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C016;;;A7533;R551;Recouvrement des indus d APA;E;662863,66; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C016;;;A7478218;R551;Autres organismes publics;E;150000; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C016;;;A747811;R550;Dotation versée au titre de l APA;E;11865638,79; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C015;;;A75341;R548;Recouvrements indus RSA expérimental;E;15720,76; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C015;;;A7532;R5472;Recouvrement des indus - RMA;E;173,35; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C015;;;A7531;R548;Recouvrement des indus - RMI;E;77904,25; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C015;;;A74788;R548;Autres participations des autres organismes;E;244,29; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C015;;;A74771;R548;Fonds social européen;E;40000; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C015;;;A74718;R548;Autres participations de l Etat;E;2394,41; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6459;R60;Remboursements sur charges de Sécurité Sociale et de prévoyance;E;2958,27; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6459;R50;Remboursements sur charges de Sécurité Sociale et de prévoyance;E;13556,78; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6459;R30;Remboursements sur charges de Sécurité Sociale et de prévoyance;E;8652,79; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6459;R20;Remboursements sur charges de Sécurité Sociale et de prévoyance;E;30382,67; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6459;R0201;Remboursements sur charges de Sécurité Sociale et de prévoyance;E;33612,25; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6419;R90;Remboursements sur rémunérations du personnel;E;994,98; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6419;R80;Remboursements sur rémunérations du personnel;E;1189,88; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6419;R70;Remboursements sur rémunérations du personnel;E;38,86; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6419;R60;Remboursements sur rémunérations du personnel;E;32936,52; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6419;R51;Remboursements sur rémunérations du personnel;E;2788,56; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6419;R50;Remboursements sur rémunérations du personnel;E;894867,86; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6419;R30;Remboursements sur rémunérations du personnel;E;583,65; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6419;R20;Remboursements sur rémunérations du personnel;E;49164,78; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OR;C013;;;A6419;R0201;Remboursements sur rémunérations du personnel;E;226063,27; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OE;C042;;;A777;R01;Quote-part des subventions d investissement transférées au résultat de l exercice;E;2000028,2; 
C410;B00;M52;2011;CA;28/06/2012;R;F;OE;C042;;;A7761;R01;Différences sur réalisations (négative) reprises au compte de résultat;E;440686,47; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C454211;;;A454211;R01;Dépenses pour remembrements effectuées d office pour le compte de tiers;E;208474,72; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C27;;;A2748;R01;Autres prêts;E;3415; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C27;;;A2743;R01;Prêts au personnel;E;12850; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C27;;;A2741;R01;Prêts aux collectivités et aux groupements;E;15000; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C26;;;A261;R91;Titres de participation;E;1500000; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A238;R91;Avances et acomptes versés sur commandes d immobilisations corporelles;E;404211,85; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A238;R221;Avances et acomptes versés sur commandes d immobilisations corporelles;E;10592658; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A2317312;R221;Bâtiments scolaires en cours reçus au titre d une mise à disposition;E;621728,15; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A2316;R221;Restauration de collections et d oeuvres d art;E;10020; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A23153;R91;Réseaux divers en cours;E;251468,39; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A23152;R621;Installations de voirie en cours;E;31220,62; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A23151;R738;Réseaux de voirie en cours;E;4058,81; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A23151;R621;Réseaux de voirie en cours;E;17494383,27; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231351;R60;Installations générales. agencements. aménagements des bâtiments publics en cours;E;106596,27; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231351;R58;Installations générales. agencements. aménagements des bâtiments publics en cours;E;388008,52; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231328;R32;Constructions autres bâtiments privés en cours;E;6447,54; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231321;R11;Constructions immeubles de rapport en cours;E;4743,15; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231321;R0202;Constructions immeubles de rapport en cours;E;316590; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231318;R0202;Constructions autres bâtiments publics en cours;E;5446,97; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231314;R315;Constructions bâtiments culturels et sportifs en cours;E;8681,87; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231314;R313;Constructions bâtiments culturels et sportifs en cours;E;4869,45; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231314;R30;Constructions bâtiments culturels et sportifs en cours;E;24262,49; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231313;R58;Constructions bâtiments sociaux et médico-sociaux en cours;E;14127,28; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231313;R51;Constructions bâtiments sociaux et médico-sociaux en cours;E;7556,61; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231313;R50;Constructions bâtiments sociaux et médico-sociaux en cours;E;278849,21; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231312;R221;Constructions bâtiments scolaires en cours;E;1530236,11; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C23;;;A231311;R0202;Constructions bâtiments administratifs en cours;E;655120,68; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2188;R58;Autres;E;1649,04; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2188;R50;Autres;E;679,27; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2188;R41;Autres;E;6425,32; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2188;R33;Autres;E;13646,41; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2188;R315;Autres;E;1381,98; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2188;R313;Autres;E;53686,33; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2188;R311;Autres;E;9990,29; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2188;R0202;Autres;E;33997,38; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2185;R221;Matériel de téléphonie;E;14999,12; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2185;R0202;Matériel de téléphonie;E;49935,38; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A21848;R50;Autres matériels de bureau et mobiliers;E;64615,16; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A21848;R33;Autres matériels de bureau et mobiliers;E;3853,13; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A21848;R315;Autres matériels de bureau et mobiliers;E;15966,86; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A21848;R313;Autres matériels de bureau et mobiliers;E;7606,05; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A21848;R28;Autres matériels de bureau et mobiliers;E;1623,27; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A21848;R0202;Autres matériels de bureau et mobiliers;E;49202,32; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A21841;R221;Matériel de bureau et mobilier scolaires;E;420784,6; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A21838;R33;Matériel informatique autre que scolaire;E;3519,56; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A21838;R28;Matériel informatique autre que scolaire;E;4329,41; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A21838;R0202;Matériel informatique autre que scolaire;E;600344,21; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A21831;R221;Matériel informatique scolaire;E;415100,56; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2182;R50;Matériel de transports;E;31185,6; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2182;R33;Matériel de transports;E;110753,91; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2182;R313;Matériel de transports;E;10395,2; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2182;R221;Matériel de transports;E;22531,35; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2182;R0202;Matériel de transports;E;102567,79; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A216;R315;Collections et oeuvres d art;E;12626,76; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A216;R313;Collections et oeuvres d art;E;9983,6; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2157;R621;Matériel et outillage technique;E;36236,42; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2157;R60;Matériel et outillage technique;E;16247,65; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2157;R33;Matériel et outillage technique;E;2442,39; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2157;R221;Matériel et outillage technique;E;587,29; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2157;R0202;Matériel et outillage technique;E;2268,55; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2152;R821;Installations de voirie;E;150916,12; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2151;R621;Réseaux de voirie;E;404920,2; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A21321;R90;Immeubles de rapport;E;361312; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2111;R91;Terrains nus;E;12308,5; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C21;;;A2111;R621;Terrains nus;E;228140,77; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R94;Subventions d équipement versées aux personnes de droit privé;E;192523; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R93;Subventions d équipement versées aux personnes de droit privé;E;967263; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R928;Subventions d équipement versées aux personnes de droit privé;E;231654; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R91;Subventions d équipement versées aux personnes de droit privé;E;49972,95; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R738;Subventions d équipement versées aux personnes de droit privé;E;117215; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R72;Subventions d équipement versées aux personnes de droit privé;E;213575; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R71;Subventions d équipement versées aux personnes de droit privé;E;965045; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R621;Subventions d équipement versées aux personnes de droit privé;E;9989,43; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R58;Subventions d équipement versées aux personnes de droit privé;E;156295; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R53;Subventions d équipement versées aux personnes de droit privé;E;11000; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R52;Subventions d équipement versées aux personnes de droit privé;E;12500; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R50;Subventions d équipement versées aux personnes de droit privé;E;21624; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R312;Subventions d équipement versées aux personnes de droit privé;E;143853; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R311;Subventions d équipement versées aux personnes de droit privé;E;7797; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R221;Subventions d équipement versées aux personnes de droit privé;E;434250,51; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A2042;R11;Subventions d équipement versées aux personnes de droit privé;E;892385,6; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20418;R95;Subventions d équipement versées à des organismes publics divers;E;50302,8; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20418;R72;Subventions d équipement versées à des organismes publics divers;E;102159; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20418;R71;Subventions d équipement versées à des organismes publics divers;E;167032; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A204178;R53;Subventions aux autres établissements publics locaux;E;2198665; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A204178;R221;Subventions aux autres établissements publics locaux;E;19997,12; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A204178;R12;Subventions aux autres établissements publics locaux;E;500000; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20415;R74;Subventions d équipement versées aux structures intercommunales;E;4876; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R94;Subventions d équipement versées aux communes et structures intercommunales;E;24600; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R93;Subventions d équipement versées aux communes et structures intercommunales;E;896730; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R91;Subventions d équipement versées aux communes et structures intercommunales;E;5407; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R821;Subventions d équipement versées aux communes et structures intercommunales;E;100398; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R74;Subventions d équipement versées aux communes et structures intercommunales;E;2017227; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R738;Subventions d équipement versées aux communes et structures intercommunales;E;316803; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R72;Subventions d équipement versées aux communes et structures intercommunales;E;3217; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R71;Subventions d équipement versées aux communes et structures intercommunales;E;984095,4; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R628;Subventions d équipement versées aux communes et structures intercommunales;E;2681530,65; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R61;Subventions d équipement versées aux communes et structures intercommunales;E;686669; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R32;Subventions d équipement versées aux communes et structures intercommunales;E;2545247; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R313;Subventions d équipement versées aux communes et structures intercommunales;E;114588; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R312;Subventions d équipement versées aux communes et structures intercommunales;E;878285; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R311;Subventions d équipement versées aux communes et structures intercommunales;E;20916; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R21;Subventions d équipement versées aux communes et structures intercommunales;E;578729; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20414;R11;Subventions d équipement versées aux communes et structures intercommunales;E;457000; 
C410;B00;M52;2011;CA;28/06/2012;D;I;OR;C204;;;A20411;R822;Subventions d équipement versées à l état;E;30000; 
