Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65737,R41     ,Subventions de fonctionnement aux autres établissements publics locaux,E,-4800,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65737,R28     ,Subventions de fonctionnement aux autres établissements publics locaux,E,-9650,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65735,R94     ,Subventions de fonctionnement aux autres groupements de collectivités,E,-462,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65735,R61     ,Subventions de fonctionnement aux autres groupements de collectivités,E,-35369.72,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65735,R0202   ,Subventions de fonctionnement aux autres groupements de collectivités,E,-30000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65734,R928    ,Subventions de fonctionnement aux communes et structures intercommunales,E,-80356.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65734,R61     ,Subventions de fonctionnement aux communes et structures intercommunales,E,-7318.8,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65734,R51     ,Subventions de fonctionnement aux communes et structures intercommunales,E,-2000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65734,R313    ,Subventions de fonctionnement aux communes et structures intercommunales,E,-9,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65734,R28     ,Subventions de fonctionnement aux communes et structures intercommunales,E,-4477,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6568,R821    ,Autres participations,E,-160000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6568,R81     ,Autres participations,E,1189000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6568,R738    ,Autres participations,E,-5132,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6568,R61     ,Autres participations,E,-300,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6568,R53     ,Autres participations,E,-137148,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6568,R42     ,Autres participations,E,-154,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6561,R94     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,-866,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6561,R738    ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,-177535,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6561,R61     ,Participations aux organismes de regroupement (syndicats mixtes et ententes),E,-56409.93,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6556 ,R58     ,Contributions à des fonds,E,-51000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6553,R12     ,Service d incendie,E,1000000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65511,R221    ,Dotation de fonctionnement des collèges publics,E,-160000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6541,R0202   ,Créances admises en non-valeur,E,-15000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65243,R53     ,Frais de séjour en établissements pour personnes âgées,E,-1025011,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A652418,R51     ,Autres,E,1380000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A652416,R51     ,Services d aide éducative en milieu ouvert à domicile,E,331670,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A652412,R51     ,Maisons d enfants à caractère social,E,2400000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A652411,R51     ,Foyers de l enfance. centres et hôtels maternels,E,140000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6522,R52     ,Accueil familial,E,-100000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6514,R58     ,Cotisations. adhésions et autres prestations (pour le compte de tiers),E,-16000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6514,R51     ,Cotisations. adhésions et autres prestations (pour le compte de tiers),E,-20000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6513,R81     ,Bourses,E,-50490,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6513,R28     ,Bourses,E,-38710,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6513,R221    ,Bourses,E,-52500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6512,R28     ,Secours d urgence,E,-5699,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6512,R0202   ,Secours d urgence,E,-6560,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A651122,R52     ,Allocation compensatrice tierce personne,E,-122000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6511212,R52     ,Prestation de compensation du handicap moins de 20 ans,E,573474,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A6511211,R52     ,Prestation de compensation du handicap plus de 20 ans,E,2631761,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C65,,,A65111,R51     ,Allocations à la famille et l enfance,E,-55000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C017,,,A6747,R567    ,Remises gracieuses,E,-33772,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C017,,,A673,R567    ,Titres annulés,E,33793.81,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C017,,,A6574,R564    ,Subventions de fonctionnement aux personnes. aux associations et autres organismes de droit privé,E,-214568.92,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C017,,,A6541,R567    ,Créances admises en non-valeur,E,-21.81,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C017,,,A65171,R567    ,RSA - Versement pour allocations forfaitaires,E,800000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
