Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,LABELS_CLASSEMENT,LABELS_THEMES,CLASSEMENT,CHAINES,LOGIS_CLASSEMENT,LOGIS_THEMES,CAPACITE_NBRE_PERS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
"HLOAQU047FS003LV","02/01/2015","MeublésMeublés","Gîte La Bergerie","","","","Le Noble","47270","SAINT-PIERRE-DE-CLAIRAC","47269","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.775353","44.177833","Oui","Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Télévision # Wifi","","Gîtes de France","2 épis2 épis","","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|350,00|400,00|BS:350€-vacances de Noël:400€ # Semaine moyenne saison|620,00|620,00| # Semaine haute saison|760,00|760,00| # Semaine très haute saison|820,00|820,00| # Semaine (meublé)|350,00|820,00|BS:350/400€-MS:620€-HS:760€-THS:820€ # Week-end (meublé)|190,00|230,00|1nuit:190€-2nuits:230€-3nuits:260€","Piscine partagée","Wifi"
"HLOAQU047FS0000W","02/01/2015","MeublésMeublés","Gîte la Bruyerette","","","","Côtes des Oliviers","47140","AURADOU","47017","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.8131054","44.3341608","Oui","Cheminée # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France # Sourire du Lot-et-Garonne","3 épis3 épis","","Non classé","","","","6","01/07/2015|31/08/2015|||||","Semaine moyenne saison|670,00|670,00| # Semaine haute saison|1080,00|1080,00| # Semaine très haute saison|1180,00|1180,00| # Semaine (meublé)|670,00|1180,00|MS:670€-HS:1080€-THS:1180€","Piscine privative","Nettoyage / ménage"
"HLOAQU047V502IQT","02/01/2015","MeublésMeublés","Gîte La Cascade","","","","Moulin de Gibel","47150","MONFLANQUIN","47175","+33 5 53 47 80 87","","","0.76771699","44.532748","Oui","Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","2","01/01/2015|31/12/2015|||||","Semaine basse saison|300,00|350,00|BS:300€-Vacances de Noël:350€ # Semaine moyenne saison|350,00|350,00| # Semaine haute saison|450,00|450,00| # Semaine très haute saison|500,00|500,00| # Semaine (meublé)|300,00|500,00|BS:300€-MS:350€-HS:450€-THS:500€ # Week-end (meublé)|150,00|180,00|WE2:150€-WE3:180€","",""
"HLOAQU047FS002GF","11/02/2015","MeublésMeublés","Gîte La Chaudiere","","","","La Chaudière","47110","LE TEMPLE-SUR-LOT","47306","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.5253289","44.3789692","Oui","Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","Gîtes de pêche","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|300,00|300,00| # Semaine moyenne saison|450,00|450,00| # Semaine haute saison|570,00|570,00| # Semaine très haute saison|610,00|610,00| # Semaine (meublé)|300,00|610,00|BS:300€-MS:450€-HS:570€-THS:610€ # Week-end (meublé)|90,00|205,00|1nuit:90€-2nuits:165€-3nuits:205€","","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS0007B","02/01/2015","MeublésMeublés","Gîte La Chaumière","","","","","47150","SAINT-AUBIN","47230","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.81856727","44.4868313","Oui","Cheminée # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","En cours de labellisationEn cours de labellisation","","Non classé","","","","5","04/07/2015|29/08/2015|||||","Semaine moyenne saison|520,00|520,00| # Semaine haute saison|840,00|840,00| # Semaine très haute saison|900,00|900,00| # Semaine (meublé)|520,00|900,00|MS:520€-HS:840€-THS:900€","Jeux pour enfants # Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS000L9","08/04/2015","MeublésMeublés","Gîte La Chênaie","","","","Pech d'Arnaud","47150","LACAPELLE-BIRON","47123","+33 5 53 66 11 82 # +33 5 53 66 08 65","","www.reservation-lotetgaronne.com","0.90166","44.60994","Oui","Chauffage # Congélateur # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Réfrigérateur # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","4","","Semaine basse saison|320,00|320,00| # Semaine moyenne saison|415,00|415,00| # Semaine haute saison|625,00|625,00| # Semaine très haute saison|725,00|725,00| # Week-end (meublé)|215,00|240,00|2015-2nuits:215€ 3 nuits:240€ # Semaine (meublé)|320,00|725,00|2015-BS:320€-MS:415€-HS:625€-THS:725€","Jeux pour enfants # Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047V500OAJ","27/01/2015","MeublésMeublés","Gîte La Clef des Champs","","","","Le Sangla","47170","LANNES","47134","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.31127700","44.026592","Oui","Accès Internet # Cheminée # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","2 épis2 épis","","Non classé","","","","4","01/06/2015|30/09/2015|||||","Semaine moyenne saison|300,00|300,00| # Semaine haute saison|450,00|450,00| # Semaine très haute saison|450,00|450,00| # Semaine (meublé)|300,00|450,00|MS:300€-HS:450€-THS:450€ # Week-end (meublé)|140,00|140,00|2ou3nuits :140€","Piscine partagée",""
"HLOAQU047FS000KK","23/01/2015","MeublésMeublés","Gîte La Closerie du Figuier","","","","Le bourg","47360","LACEPEDE","47125","+33 5 53 66 11 82 # +33 5 53 66 08 65 # +33 5 53 95 98 32","+33 6 07 28 81 28","www.reservation-lotetgaronne.com # http://gite-la-closerie.com","0.4618280","44.3233640","","Accès Internet # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Sèche linge privatif # Télévision","","Clévacances # Gîtes de France","3 clés # 3 épis3 clés # 3 épis","","4 étoiles","","","","6","","Semaine basse saison|340,00|340,00| # Semaine moyenne saison|425,00|425,00| # Semaine haute saison|580,00|580,00| # Semaine très haute saison|750,00|750,00| # Semaine (meublé)|340,00|750,00|2015-BS:340€-MS:425€-HS:580€-THS:750€","Tennis","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS003NL","07/01/2015","MeublésMeublés","Gîte la Dame Blanche","","","","Le Hameau Rageade","47360","SEMBAS","47297","+33 5 53 96 53 79 # +33 5 53 47 80 87","+33 6 38 84 34 55","","0.63437","44.32755","Oui","Accès Internet # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Réfrigérateur # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|420,00|420,00|BS:420€-Vacances de Noël:420€ # Semaine moyenne saison|630,00|630,00| # Semaine haute saison|960,00|960,00| # Semaine très haute saison|1200,00|1200,00| # Semaine (meublé)|420,00|1200,00|BS:420€-MS:630€-HS:960€-THS:1200€ # Week-end (meublé)|200,00|300,00|Nuitée:200€-WE2:250€-WE3:300€","Piscine partagée","Location de draps et/ou de linge"
"HLOAQU047V502QM3","26/02/2015","MeublésMeublés","Gîte la Fromagerie","","","","Gaillardou","47360","PRAYSSAS","47213","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.54386499","44.307406","Oui","Accès Internet # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","7","01/01/2015|31/12/2015|||||","Semaine basse saison|500,00|700,00|BS:500€-Vacances de Noël:700€ # Semaine moyenne saison|900,00|900,00| # Semaine haute saison|1400,00|1400,00| # Semaine très haute saison|1500,00|1500,00| # Semaine (meublé)|500,00|1500,00|BS:500€-MS:900€-HS:1400€-THS:1500€ # Week-end (meublé)|250,00|300,00|2nuits:250€-3nuits:300€","Piscine partagée","Draps et/ou linge compris # Nettoyage / ménage"
"HLOAQU047FS003EO","02/01/2015","MeublésMeublés","Gîte La Gerbière","","","Le Bourg","","47310","AUBIAC","47016","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.557821","44.17373","Oui","Accès Internet # Cheminée # Four à micro ondes # Lave linge privatif # Lave vaisselle # Réfrigérateur # Télévision","","Gîtes de France","3 épis3 épis","","4 étoiles","","","","14","01/01/2015|31/12/2015|||||","Semaine basse saison|2500,00|3000,00|BS:2500€-Vacances de Noël:3000€ # Semaine moyenne saison|2700,00|2700,00| # Semaine haute saison|3000,00|3000,00| # Semaine très haute saison|3300,00|3300,00| # Semaine (meublé)|2500,00|3300,00|BS:2500/3000€-MS:2700€-HS:3000€-THS:3300€ # Week-end (meublé)|2000,00|2000,00|2 nuits : 2000 €","Piscine privative","Nettoyage / ménage"
"HLOAQU047FS003DV","02/01/2015","MeublésMeublés","Gîte La Grange","","","","Lascostes","47340","MONBALEN","47171","+33 5 53 48 18 07 # +33 5 53 47 80 87","+33 6 43 24 97 70","www.gites-lascostes.com","0.730295","44.303917","Oui","Chaîne Hifi # Chauffage # Cheminée # Combiné congélation # Four # Four à micro ondes # Lave linge collectif # Lave vaisselle # Lit bébé # Matériel enfant # Réfrigérateur # Sèche linge collectif # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|500,00|550,00|BS:500€-vacances de Noël:550€ # Semaine moyenne saison|750,00|750,00| # Semaine haute saison|1100,00|1100,00| # Semaine très haute saison|1150,00|1150,00| # Semaine (meublé)|500,00|1150,00|BS:500/550€-MS:750€-HS:1100-THS:1150€ # Week-end (meublé)|250,00|290,00|2nuits:250€-3nuits:290€","Jeux pour enfants # Piscine partagée","Location de draps et/ou de linge"
"HLOAQU047V501950","02/01/2015","MeublésMeublés","Gîte la Maison des Hirondelles","","","14 place Villeneuve Bargemont","","47170","SOS","47302","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.13960799","44.042997","Oui","Accès Internet # Lave linge privatif # Lave vaisselle # Réfrigérateur # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","5","01/01/2015|31/12/2015|||||","Semaine basse saison|300,00|400,00|BS:300€-Vacances de Noël:400€ # Semaine moyenne saison|400,00|400,00| # Semaine haute saison|520,00|520,00| # Semaine très haute saison|580,00|580,00| # Semaine (meublé)|300,00|580,00|BS:300/400€-MS:400€-HS:520€-THS:580€ # Week-end (meublé)|140,00|200,00|1nuit:140€-2nuits:170€-3nuits:200€","",""
"HLOAQU047V500PY9","02/01/2015","MeublésMeublés","Gîte La Malon","","","","La Malon","47250","ROMESTAING","47224","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.03246999","44.4224279","Oui","Accès Internet # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","4 épis4 épis","","Non classé","","","","5","01/01/2015|31/12/2015|||||","Semaine basse saison|400,00|400,00| # Semaine moyenne saison|500,00|500,00| # Semaine haute saison|750,00|750,00| # Semaine très haute saison|800,00|800,00| # Semaine (meublé)|400,00|800,00|BS:400€-MS:500€-HS:750€-THS:800€ # Week-end (meublé)|200,00|300,00|1nuit:200€-2nuits:250€-3nuits:300€","","Draps et/ou linge compris"
"HLOAQU047FS0011O","02/01/2015","MeublésMeublés","Gîte La Métairie","","","","Pentinet","47170","ANDIRAN","47009","+33 5 53 97 00 11","","http://pentinet.free.fr","0.2772091","44.0978502","Oui","Cheminée # Combiné congélation # Four à micro ondes # Lave linge privatif # Télévision","","Gîtes de France","2 épis2 épis","","Non classé","","","","4","01/01/2015|31/12/2015|||||","Semaine basse saison|190,00|190,00| # Semaine moyenne saison|240,00|240,00| # Semaine haute saison|340,00|340,00| # Semaine très haute saison|420,00|420,00| # Semaine (meublé)|190,00|420,00|BS:190€-MS:240€-HS:340€-THS:420€ # Week-end (meublé)|80,00|135,00|1nuit: 80€-2nuits:90€-3nuits:135€","Jeux pour enfants","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS0032D","09/03/2015","MeublésMeublés","Gite La métairie du Bourdieu ","","","","Le Bourdieu","47170","SOS","47302","","+33 6 61 79 46 34","","0.10905","44.08166","Oui","Accès Internet # Chauffage # Cheminée # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Réfrigérateur # Sèche linge privatif # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","14","15/06/2015|30/09/2015|||||","Semaine moyenne saison|2300,00|2300,00| # Semaine haute saison|2500,00|2500,00| # Semaine très haute saison|2700,00|2700,00|","Piscine privative","Location de draps et/ou de linge"
"HLOAQU047FS0033U","02/01/2015","MeublésMeublés","Gîte La Paillade","","","1093 avenue Soussial","","47800","MIRAMONT-DE-GUYENNE","47168","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.36735534","44.5914451","Oui","Accès Internet # Cheminée # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","9","01/01/2015|31/12/2015|||||","Semaine basse saison|800,00|1150,00|BS:800-Vacances de Noël:1150 # Semaine moyenne saison|1150,00|1150,00| # Semaine haute saison|1400,00|1400,00| # Semaine très haute saison|1550,00|1550,00| # Semaine (meublé)|500,00|600,00|2014:BS:800/1150€-MS:1150-HS:1400€-THS:1550€ # Week-end (meublé)|500,00|600,00|2nuits:500€-3nuits:600€","Piscine privative","Location de draps et/ou de linge # Wifi"
"HLOAQU047FS002GI","02/01/2015","MeublésMeublés","Gîte La Palmeraie","","","","La Palmeraie","47800","MIRAMONT-DE-GUYENNE","47168","+33 5 53 93 24 24","+33 6 88 59 53 53","","0.3642825","44.6021612","Oui","Combiné congélation # Four à micro ondes # Lave linge privatif # Lave vaisselle # Sèche linge privatif # Télévision","","Gîtes de France","2 épis2 épis","","Non classé","","","","6","01/06/2015|30/09/2015|||||","Semaine basse saison|650,00|650,00| # Semaine moyenne saison|700,00|700,00| # Semaine haute saison|750,00|750,00| # Semaine très haute saison|800,00|800,00| # Semaine (meublé)|650,00|800,00|BS:650€-MS:700€-HS:750€-THS:800€","Piscine privative","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS000L7","08/04/2015","MeublésMeublés","Gîte La Pinède","","","","","47150","LACAPELLE-BIRON","47123","+33 5 53 66 11 82 # +33 5 53 66 08 65","","www.reservation-lotetgaronne.com","0.90166","44.60994","Oui","Chauffage # Cheminée # Congélateur # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Réfrigérateur # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","6","","Semaine basse saison|375,00|375,00| # Semaine moyenne saison|500,00|500,00| # Semaine haute saison|790,00|790,00| # Semaine très haute saison|905,00|905,00| # Week-end (meublé)|205,00|265,00|2015-2nuits:205€-3nuits:265€ # Semaine (meublé)|375,00|905,00|2015-BS:375€-MS:500€-HS:790€-THS:905€","Jeux pour enfants # Piscine partagée # Tennis","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS0021C","02/01/2015","MeublésMeublés","Gîte La Planquette","","","","Planquette","47500","BLANQUEFORT-SUR-BRIOLANCE","47029","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.9696390","44.6006950","","Cheminée # Lave linge privatif # Télévision","","","","","Non classé","","","","6","","","",""
"HLOAQU047FS003KC","02/01/2015","MeublésMeublés","Gîte La Plante","","","","La Plante","47360","MONTPEZAT","47190","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.528049","44.334274","Oui","Cheminée # Four # Four à micro ondes # Réfrigérateur","","Gîtes de France","2 épis2 épis","","Non classé","","","","6","01/06/2015|30/09/2015|||||","Semaine moyenne saison|500,00|500,00| # Semaine haute saison|600,00|600,00| # Semaine très haute saison|650,00|650,00| # Semaine (meublé)|500,00|650,00|MS:500€-HS:600€-THS:650€","",""
"HLOAQU047FS0001Q","18/02/2015","MeublésMeublés","Gîte La Prune","","","","Lamaurine","47290","CANCON","47048","+33 5 53 66 11 82 # +33 5 53 66 08 65","","www.reservation-lotetgaronne.com","0.6267610","44.5363110","","Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France # Sourire du Lot-et-Garonne","3 épis3 épis","","Non classé","","","","6","","Semaine basse saison|430,00|430,00| # Semaine moyenne saison|590,00|590,00| # Semaine haute saison|860,00|860,00| # Semaine très haute saison|920,00|920,00| # Week-end (meublé)|205,00|230,00|2015-2 nuits:205€-3nuits:230€ # Semaine (meublé)|430,00|920,00|2015-BS:430€-MS:590€-HS:860€-THS:920€","","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS00312","27/02/2015","MeublésMeublés","Gîte La Ridelle","","","","Ménuse","47300","VILLENEUVE-SUR-LOT","47323","+33 5 53 41 93 45","+33 6 06 49 61 40","http://menuse.e-monsite.com/","0.69763183","44.4612305","Oui","Lave linge privatif # Lave vaisselle","","Gîtes de France","3 épis3 épis","","3 étoiles","","","","4","01/01/2015|31/08/2015|||||","Semaine basse saison|280,00|280,00| # Semaine moyenne saison|350,00|350,00| # Semaine haute saison|420,00|420,00| # Semaine très haute saison|495,00|495,00| # Semaine (meublé)|280,00|495,00|BS:280€-MS:350€-HS:420€-THS:495€ # Week-end (meublé)|130,00|180,00|1nuit:130€ 2nuits:160€-3nuits:180€","",""
"HLOAQU047FS0030R","02/01/2015","MeublésMeublés","Gîte La Rivière","","","","La Rivière","47120","DURAS","47086","+33 5 53 83 71 37","","monsite.orange.fr/gitelariviere","0.1822461","44.6711448","Oui","Four # Four à micro ondes # Réfrigérateur","","Gîtes de France","2 épis2 épis","","Non classé","","","","6","06/06/2015|05/09/2015|||||","Semaine moyenne saison|500,00|500,00| # Semaine haute saison|585,00|585,00| # Semaine très haute saison|625,00|625,00| # Semaine (meublé)|500,00|625,00|MS:500€-HS:585€-THS:625€","Piscine partagée","Nettoyage / ménage"
"HLOAQU047FS002D5","02/01/2015","MeublésMeublés","Gîte la Rivière","","","","Le Plat Bassin","47120","DURAS","47086","+33 5 53 83 71 37","","","0.1792100","44.6764850","","Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Télévision","","Clévacances","2 clés2 clés","","Non classé","","","","6","20/06/2015|05/09/2015|||||","Semaine moyenne saison|680,00|680,00| # Semaine haute saison|750,00|750,00| # Semaine très haute saison|795,00|795,00| # Semaine (meublé)|680,00|795,00|MS:680€-HS:750€-THS:795€","Jeux pour enfants # Piscine privative","Nettoyage / ménage"
"HLOAQU047FS00319","02/01/2015","MeublésMeublés","Gîte La Romance","","","","Marsac","47320","CLAIRAC","47065","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.3766934","44.3604902","Oui","Four # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France # Sourire du Lot-et-Garonne","2 épis2 épis","","2 étoiles","","","","4","01/01/2015|31/12/2015|||||","Semaine basse saison|250,00|300,00|BS:250€-Vacances de Noël:300€ # Semaine moyenne saison|350,00|350,00| # Semaine haute saison|450,00|450,00| # Semaine très haute saison|500,00|500,00| # Semaine (meublé)|250,00|500,00|BS:250/300€-MS:350€-HS:450€-THS:500€ # Week-end (meublé)|150,00|200,00|1nuit:150€-2nuits:180€-3nuits:200€","","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS002IF","02/01/2015","MeublésMeublés","Gîte La Roue","","","","Menuse","47300","VILLENEUVE-SUR-LOT","47323","+33 5 53 41 93 55","+33 6 06 49 61 40","http://menuse.e-monsite.com/","0.7231878","44.4573512","Oui","Lave linge privatif # Télévision","","Gîtes de France","2 épis2 épis","","Non classé","","","","4","","Semaine basse saison|250,00|270,00|2015-BS:250€-Vacances de Noël:270€ # Semaine moyenne saison|290,00|290,00| # Semaine haute saison|350,00|350,00| # Semaine très haute saison|440,00|440,00| # Semaine (meublé)|250,00|440,00|BS:250/270€-MS:290€-HS:350€-THS:440€ # Week-end (meublé)|100,00|170,00|1nuit:100€-2nuits:150€-3nuits:170€","","Location de draps et/ou de linge"
"HLOAQU047FS00077","02/01/2015","MeublésMeublés","Gîte La Sextayrades","","","","La Sextayrades","47210","RIVES","47223","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.7298521","44.6753757","Oui","Cheminée # Four # Four à micro ondes # Lave linge privatif # Télévision","","Gîtes de France","2 épis2 épis","","Non classé","","","","5","04/07/2015|29/08/2015|||||","Semaine haute saison|360,00|360,00| # Semaine très haute saison|380,00|380,00| # Semaine (meublé)|360,00|380,00|HS:360€-THS:380 €","Jeux pour enfants","Location de draps et/ou de linge"
"HLOAQU047FS0003N","12/03/2015","MeublésMeublés","Gîte La Truffière","","","","Al Biou","47150","LA SAUVETAT-SUR-LEDE","47291","+33 5 53 41 91 37 # +33 5 53 47 80 87","","www.albiou.fr # www.gites-de-france-47.com","0.7306325","44.469686","Oui","Accès Internet # Cheminée # Lave linge collectif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","5","01/01/2015|31/12/2015|||||","Semaine basse saison|230,00|230,00| # Semaine moyenne saison|350,00|350,00| # Semaine haute saison|520,00|520,00| # Semaine très haute saison|600,00|600,00| # Semaine (meublé)|230,00|600,00|BS:230€-MS:350€-HS:520€-THS:600€ # Week-end (meublé)|110,00|140,00|2nuits:110€-3nuits:140€","Jeux pour enfants # Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage # Prêt de vélos"
"HLOAQU047FS003MC","08/04/2015","MeublésMeublés","Gîte La Vigneraie","","","Route de Cap de Bosc","","47160","DAMAZAN","47078","+33 5 53 47 80 87 # +33 5 53 83 22 58","+33 6 74 15 64 49","www.gites-de-france-47.com # gites-annie-tilleuls-47.com","0.2812949","44.2903747","Oui","Accès Internet # Four à micro ondes # Réfrigérateur # Télévision","","Accueil Vélo # Gîtes de France # Sourire du Lot-et-Garonne","2 épis2 épis","","Non classé","","","","2","01/01/2015|31/12/2015|||||","Semaine basse saison|300,00|350,00|BS:300€-Vacances de Noël:350€ # Semaine moyenne saison|350,00|350,00| # Semaine haute saison|350,00|350,00| # Semaine très haute saison|400,00|400,00| # Semaine (meublé)|300,00|400,00|BS:300/350€-MS:350€-HS:350€-THS:400€ # Week-end (meublé)|70,00|180,00|1nuit:70€-2nuits:120€-3nuits:180€","",""
"HLOAQU047FS002IH","02/01/2015","MeublésMeublés","Gite Lafaurie","","","","Lafaurie - Montaut","47210","VILLEREAL","47324","","+33 6 88 10 37 26","","0.69408","44.60364","Oui","Câble / satellite # Chauffage # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Sèche linge privatif # Télévision # Wifi","","Clévacances","3 clés3 clés","","Non classé","","","","6","13/06/2015|12/09/2015|||||","Semaine (meublé)|800,00|1400,00|2015-MS:800€-HS:1200€-THS:1400€ # Semaine haute saison|1200,00|1200,00| # Semaine très haute saison|1400,00|1400,00| # Semaine moyenne saison|800,00|800,00|","Matériel de sport # Piscine privative","Wifi"
"HLOAQU047FS003JM","02/01/2015","MeublésMeublés","Gîte l'Amandier","","","","Gigan","47260","COULX","47071","+33 5 53 47 80 87 # +33 5 53 84 29 77","","www.gites-de-france-47.com","0.476319","44.4751509","Oui","Accès Internet # Télévision # Wifi","","","","","Non classé","","","","","","","Piscine partagée","Wifi"
"HLOAQU047FS002RA","02/01/2015","MeublésMeublés","Gîte Lambert","","","","Lambert","47250","ROMESTAING","47224","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.0176818","44.4233726","Oui","Chauffage # Cheminée # Combiné congélation # Four à micro ondes # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","10","01/01/2015|31/12/2015|||||","Semaine basse saison|580,00|730,00| # Semaine moyenne saison|780,00|780,00| # Semaine haute saison|1280,00|1280,00| # Semaine très haute saison|1480,00|1480,00| # Semaine (meublé)|580,00|1480,00|BS:580/730€-MS:780€-HS:1280€-THS:1480€ # Week-end (meublé)|300,00|550,00|1nuit:300€-2nuit:450€-3nuits:550€","Piscine privative","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS002HC","02/01/2015","MeublésMeublés","Gîte Lamouroux","","","","Lamouroux Bis","47270","PUYMIROL","47217","","+33 6 71 93 52 89","domaine-lamouroux.com","0.7895898","44.1909086","Oui","Accès Internet # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","2 épis2 épis","","Non classé","","","","6","04/07/2015|29/08/2015|||||","Semaine haute saison|450,00|450,00| # Semaine très haute saison|500,00|500,00| # Semaine (meublé)|450,00|500,00|HS:450€-THS:500€","","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS002IG","28/01/2015","MeublésMeublés","Gîte Laplagne","","","","Laplagne","47210","VILLEREAL","47324","+33 5 53 47 80 87","","","0.7512303","44.6380358","Oui","Cheminée # Lave linge privatif # Télévision","","Gîtes de France","2 épis2 épis","","Non classé","","","","4","01/01/2015|31/12/2015|||||","Semaine basse saison|200,00|250,00|BS:200€-Vacances de Noël:250€ # Semaine moyenne saison|300,00|300,00| # Semaine haute saison|400,00|400,00| # Semaine très haute saison|440,00|440,00| # Semaine (meublé)|200,00|440,00|BS:200/250€-MS:300€-HS:400€-THS:440€","",""
"HLOAQU047FS0030U","02/01/2015","MeublésMeublés","Gîte L'Avance","","","","Le Château","47250","SAMAZAN","47285","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.09338378","44.4352507","Oui","Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Réfrigérateur","","Gîtes de France","3 épis3 épis","","3 étoiles","","","","8","01/01/2015|31/12/2015|||||","Semaine basse saison|600,00|650,00|BS:650€-Vacances de Noël:600€ # Semaine moyenne saison|850,00|850,00| # Semaine haute saison|1050,00|1050,00| # Semaine très haute saison|1200,00|1200,00| # Semaine (meublé)|650,00|1200,00|BS:600/650€-MS:850€-HS:1050€-THS:1200€ # Week-end (meublé)|300,00|400,00|2nuits:300€-3nuits:400€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS00018","02/01/2015","MeublésMeublés","Gîte Le Belvédère","","","","La Molinara","47130","BAZENS","47022","+33 5 53 47 80 87 # +33 5 53 66 62 92","+33 6 44 10 33 57","www.gites-de-france-47.com","0.4322450","44.2618250","","Accès Internet # Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France # Sourire du Lot-et-Garonne","3 épis3 épis","","Non classé","","","","2","01/01/2015|31/12/2015|||||","Semaine basse saison|240,00|390,00|BS:240€-Vacances de Noël:390€ # Semaine moyenne saison|390,00|390,00| # Semaine haute saison|580,00|580,00| # Semaine très haute saison|690,00|690,00| # Semaine (meublé)|240,00|690,00|BS:240/390€-MS:390€-HS:580€-THS:690€ # Week-end (meublé)|120,00|200,00|1nuit:120€-2nuits:160€-3nuits:200€","Piscine partagée",""
"HLOAQU047FS002G9","02/01/2015","MeublésMeublés","Gîte Le Bourg","","","","Le Bourg","47600","FRECHOU","47103","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.320545","44.085191","Oui","Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","4","01/03/2015|31/10/2015|||||","Semaine basse saison|250,00|250,00| # Semaine moyenne saison|330,00|330,00| # Semaine haute saison|420,00|420,00| # Semaine très haute saison|470,00|470,00| # Semaine (meublé)|250,00|470,00|BS:250€-MS:330€-HS:420€-THS:470€","","Location de draps et/ou de linge # Nettoyage / ménage"
