Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
DEGAQU047V5031MY,25/01/2020,Producteur,Ferme Au Rythme des Saisons,,,,Laverny,47600,MONCRABEAU,47174,,+33 6 84 35 18 89,paul.bosshardt@gmail.com,https://amapdelabaise.wixsite.com/amap,0.37024311,44.0686384,Oui,"
Fruits / légumes",,,,,01/01/2020|31/12/2020|||||,,,,,
DEGAQU024FS0002P,26/04/2016,Producteur,Ferme Auberge des Cent Ecus,,,,Le Roc Manobre,24370,SAINTE-MONDANE,24470,+33 5 53 28 94 55,,contact@auberge-cent-ecus.com,http://www.auberge-cent-ecus.com ,1.3551636,44.8158425,Oui,"
Foie gras",,,,,,,,,,
DEGAQU0240006951,03/01/2020,Producteur,Ferme Auberge du Cantou ,,,,Aux Champs,24370,SAINTE-MONDANE,24470,+33 5 53 29 64 36,+33 6 23 81 43 91,aubergeducantou@orange.fr,http://www.fermeaubergedordogne.com,1.35625362,44.8394690,Oui,"
Conserverie # Foie gras # Volailles",,,,Bienvenue à la Ferme,,,,,,
DEGAQU0240003029,03/01/2020,Producteur,Ferme Auberge du Roc ,,,,Le Roc,24170,SAINT-POMPONT,24488,+33 5 53 28 45 25,,ferme.auberge.du.roc@wanadoo.fr,http://www.fermeaubergeduroc.com,1.12515449,44.7057541,Oui,"
Conserverie # Noix # Volailles",,,,Bienvenue à la Ferme,,,,,,
DEGAQU024FS0003P,27/01/2020,Producteur,Ferme Auberge Les Tilleuls,,,,Les Tilleuls,24220,MARNAC,24254,+33 5 53 30 30 26,+33 6 77 78 34 37,auberge-tilleuls@orange.fr,http://www.fermelestilleuls.com,1.0249020,44.8349880,,"
Conserverie # Foie gras",,,,Bienvenue à la Ferme,,,Visite guidée uniquement sur rendez-vous,,,
DEGAQU064FS000D9,22/01/2020,Producteur,Ferme Auzkia,,Maison Auzkia,,,64430,ALDUDES,64016,+33 5 59 37 55 65,+33 6 85 49 38 23,earl.bateginik@orange.fr,http://www.ferme-auzkia.com/, -1.4287859,43.0916013,Oui,"
Confitures # Conserverie # Jus de fruits # Salaisons # Viandes",,,,Bienvenue à la Ferme,,Gratuit|||Individuels : visiste gratuite avec dégustation # Tarif de groupe|||Visite avec dégustation,Visite guidée uniquement sur rendez-vous,Anglais # Basque # Espagnol # Français,,
DEGAQU024V504C3N,03/01/2020,Producteur,Ferme avicole des grands champs,,,,Les grands champs,24490,LA ROCHE-CHALAIS,24354,+33 5 53 91 30 26,,,,0.02492329,45.1689727,Oui,"
Volailles",,,,,,,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU064FS000DR,29/01/2020,Producteur,Ferme Bachoc,,Maison Etchemendigaraia,,,64780,SUHESCUN,64528,+33 5 59 37 60 83,,bruno.bachoc@wanadoo.fr,http://www.chez.com/mendi, -1.2005866,43.2394081,Oui,"
Conserverie # Fromage",,,,Accueil Paysan,01/04/2020|01/11/2020|||||,"Gratuit|0,00|0,00|",Visite guidée,Basque # Français,,
DEGAQU064V502IK5,03/01/2020,Producteur,Ferme Bacquet,,,Quartier les Barthes,,64120,OREGUE,64425,,+33 6 10 04 38 43,fermebacquet@yahoo.fr,http://www.ossau-iraty.fr/etape/ferme-bacquet, -1.135871,43.393423,Oui,"
Fromage # Viandes # Volailles",,,,,,Gratuit|||Visite gratuite,Visite guidée,Basque # Français,,
DEGAQU064FS0007W,03/01/2020,Producteur,Ferme Barraquet,,,,Quartier Marquesouquères,64360,LUCQ-DE-BEARN,64359,+33 5 59 34 37 38,,contact@la-ferme-barraquet.com,, -0.6396478,43.3183245,Oui,"
Conserverie # Foie gras # Produits de canards gras",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00||",Visite guidée uniquement sur rendez-vous,,,
DEGAQU040V507O2Z,03/01/2020,Producteur,Ferme Bastebieille,,,60 Chemin de Bastes,,40350,MIMBASTE,40183,+33 5 58 55 30 05,+33 6 71 43 03 20,fermebastebieille@orange.fr,http://www.fermebastebieille.com, -0.9398780,43.6474617,Non,"
Foie gras # Produits céréaliers # Produits de canards gras",,,,Bienvenue à la Ferme,,,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU040FS0008W,09/01/2020,Producteur,Ferme Batis,,,Batis,,40300,PEY,40222,+33 5 58 57 70 93,,contact@conservesfermebatis.com,https://www.conservesfermebatis.com/, -1.2086677,43.6241471,Oui,"
Conserverie # Foie gras # Volailles",,,,Bienvenue à la Ferme,,,,Français,,
DEGAQU064V50E4L0,03/01/2020,Producteur,Ferme Bergeras,,,1090 Route du pont du Gouat ,Quartier Saint-Pée,64400,OLORON-SAINTE-MARIE,64422,,+33 6 88 08 57 90,fermebergeras@gmail.com,, -0.6428461,43.1883096,Oui,"
Conserverie # Salaisons # Viandes",,,,,01/01/2020|31/12/2020|||||Dimanche - Jeudi matin - Lundi - Mardi après midi - Mercredi matin - Vendredi matin,"Gratuit|0,00|0,00|",Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU064FS000CH,03/01/2020,Producteur,Ferme Bien Aimée,,,97 impasse Poublan,,64300,LOUBIENG,64349,+33 5 59 67 60 69,+33 6 71 82 28 68,contact@bio-en-bearn.fr # earlbienaimee@outlook.fr,http://www.bio-en-bearn.fr, -0.72628,43.412276,Oui,"
Blonde d'Aquitaine # Viandes # Volailles",,,,,,,Visite guidée # Visite libre uniquement sur rendez-vous,Français,,
DEGAQU047FS0008Q,03/01/2020,Producteur,Ferme bio de Nicoy Sud,,,,Nicoy Sud,47300,PUJOLS,47215,+33 5 53 70 01 09,+33 6 87 43 44 32,earl.nicoy@orange.fr,ferme-bio-de-nicoy.fr,0.68692445,44.3772140,Oui,"
Conserverie # Huile # Produits céréaliers # Volailles",,,,,01/01/2020|31/12/2020|||17:00|19:00|Dimanche - Jeudi - Lundi - Mercredi - Samedi,,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU024V504R6N,03/01/2020,Producteur,Ferme Bio du Duellas,Dominique LECONTE,Les Duellas,,,24700,SAINT-MARTIAL-D'ARTENSET,24449,,+33 6 83 24 41 35,domleconte@gmail.com,http://www.fermebioduellas.fr,0.22181057,45.0272475,Oui,"
Huile",,,,,01/01/2020|31/12/2020|||||,,Visite guidée # Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU047FS0005T,03/01/2020,Producteur # Récoltant éleveur,Ferme biologique de Crozefond,,,D222,Crozefond,47150,SAINT-AUBIN,47230,+33 5 53 36 42 41,+33 6 95 86 47 71,fermebiodecrozefond@yahoo.fr,,0.838247,44.491746,Oui,"
Blonde d'Aquitaine # Confitures # Conserverie # Fromage # Glaces # Pain # Pâtisserie # Produits laitiers # Salaisons # Viandes",,,,Bienvenue à la Ferme,01/01/2020|24/12/2020|||15:00|19:00|Dimanche - Jeudi - Lundi - Samedi - Vendredi,Gratuit|||Visite libre,Visite libre,,,
DEGAQU047FS0003V,03/01/2020,Producteur,Ferme biologique de Roche,,,,Roche,47110,LE TEMPLE-SUR-LOT,47306,+33 5 53 01 21 28,,milhacph@orange.fr,,0.533276,44.375852,Oui,"
Fraise # Fruits / légumes # Jus de fruits # Melons # Pain # Pâtisserie # Pommes # Pruneaux",,,,,01/01/2020|31/12/2020|||||,Gratuit|||,Visite guidée uniquement sur rendez-vous,Espagnol # Français,,
DEGAQU047V505N9D,25/01/2020,Producteur,Ferme Bisetto,,Domaine de Baïse,,,47230,FEUGAROLLES,47097,+33 9 75 56 91 04,,patricia.bisetto@wanadoo.fr,,0.33276871,44.2351206,Oui,"
Confitures # Fruits / légumes # Jus de fruits",,,,Bienvenue à la Ferme,01/01/2020|30/04/2020|09:00|12:00|14:00|18:00|Dimanche # 01/05/2020|31/10/2020|08:00|12:00|14:00|19:00|Dimanche # 01/11/2020|31/12/2020|09:00|12:00|14:00|18:00|Dimanche,,Visite libre,,,
DEGAQU024FS0009C,03/01/2020,Producteur,Ferme Bonnamy,"Lieu-dit ""Mayac""",,,,24110,GRIGNOLS,24205,+33 5 53 54 24 22,+33 6 77 93 16 41,patrice.bonnamy123@orange.fr,http://www.ferme-bonnamy.fr/,0.51873605,45.0600278,Oui,"
Fromage",,,,,01/01/2020|31/12/2020|||||,"Gratuit||0,00|visite",,Français,,
DEGAQU040FS00007,17/01/2020,Producteur,Ferme Brougnon,,,210 chemin de Brougnon,,40250,CAUPENNE,40078,,+33 6 82 26 65 52,contact@fermedebrougnon.com,http://www.fermedebrougnon.com, -0.7615640,43.695327,Oui,"
Foie gras # Produits de canards gras",,,,Bienvenue à la Ferme,,"Gratuit|0,00|0,00|Visite de la ferme et dégustation",Visite guidée,,,
DEGAQU040FS0005R,03/01/2020,Producteur,Ferme Ceres,,,40 route Larroque,,40250,LOURQUEN,40160,+33 5 58 97 72 39,+33 6 46 54 29 29,contact@foiegrasceres.com,http://www.foiegrasceres.com, -0.7831800,43.7311536,Oui,"
Conserverie # Foie gras # Produits de canards gras # Viandes",,,,Bienvenue à la Ferme,,Gratuit|||visite de la ferme,,Français,,
DEGAQU040FS0000T,03/01/2020,Producteur,Ferme Couhin,,,,,40250,TOULOUZETTE,40318,+33 5 58 97 72 29,,earl.couhin@orange.fr,http://www.guide-des-landes.com/fr/ferme-de-couhin/accueil.html, -0.6550235,43.7604681,Oui,"
Foie gras # Produits de canards gras",,,,,,,,,,
DEGAQU040FS0005Q,13/01/2020,Producteur,Ferme Coumet,,COUMET,328 chemin de Chourron ,,40465,PRECHACQ-LES-BAINS,40237,+33 5 58 57 95 95,+33 6 87 44 43 26,fermecoumet@gmail.com,, -0.9032583,43.7553294,Oui,"
Confitures # Conserverie # Foie gras # Fromage # Fruits / légumes # Jus de fruits # Pain # Plantes médicinales # Pommes # Produits de canards gras # Produits laitiers # Vins",,,,Bienvenue à la Ferme,,Gratuit|||visite de la ferme,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU040V50BADC,27/01/2020,Producteur,Ferme D Ca'Briolait,,,406 route de Sainte Colombe,,40700,SERRES-GASTON,40298,,+33 6 79 92 83 28 # +33 6 32 34 41 94,fermedcabriolait@laposte.net,http://fermedcabriolait.wixsite.com/ferme-d-ca-briolait, -0.5198680,43.6600343,Oui,"
Fromage",,,,Bienvenue à la Ferme,,,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU040V508RDT,03/01/2020,Producteur,Ferme Danhil,,,260 chemin de Berdoyes,,40180,SORT-EN-CHALOSSE,40308,+33 5 58 89 54 85,,,, -0.9061309,43.7001346,Oui,"
Fruits / légumes",,,,Bienvenue à la Ferme,,,,,,
DEGAQU024FS00085,03/01/2020,Producteur,Ferme Dartenset,"Lieu-dit ""Lafarge""",,,,24110,MANZAC-SUR-VERN,24251,+33 5 53 54 24 06,,,,0.60147110,45.0828386,Oui,"
Foie gras",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00||visite de l'élevage",Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU024V50CZPH,31/12/2018,Producteur,Ferme de AGES EARL,,,Les ages,,24800,THIVIERS,24551,,,,,0.89881900,45.4154492,Oui,"
Viandes",,,,,,,,,,
DEGAQU04001ODHCK,09/01/2020,Producteur,Ferme de Bacoge,,,410 route Bacoge,,40190,HONTANX,40127,,,,, -0.2725709,43.824354,Oui,"
Foie gras # Produits de canards gras # Spiritueux",,,,,,,,,,
DEGAQU040FS0008V,27/01/2020,Producteur,Ferme de Beleslou,,,56 route de Lesablère,,40300,CAGNOTTE,40059,+33 5 58 73 18 92,+33 6 09 23 33 54,info@ferme-beleslou.com ,http://www.ferme-beleslou.com , -1.0824555,43.6050914,Oui,"
Conserverie # Foie gras # Volailles",,,,,,,,Espagnol # Français,,
DEGAQU040FS0009O,09/05/2019,Producteur,Ferme de Bernadotte,Bernadot,,,,40310,PARLEBOSCQ,40218,,+33 6 69 57 59 11,,,0.03780000,43.9481,Oui,"
Confitures # Fromage # Produits laitiers",,,,Bienvenue à la Ferme,,,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU024FS0006T,02/02/2020,Producteur,Ferme de Biorne,lieu dit Biorne,,,,24130,LUNAS,24246,+33 5 53 57 67 26,,martine@ferme-biorne.com,http://www.ferme-biorne.com ,0.41266858,44.9217137,Oui,"
Foie gras",,,,Bienvenue à la Ferme,01/01/2020|31/12/2020|09:00|12:00|14:00|18:00|Dimanche,,Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Français,Parc,Accueil de camping-caristes # Boutique # Wifi
DEGAQU040V50LT6L,20/01/2020,Producteur,Ferme de Biroc,,,1180 Route du Sarthe,,40700,DOAZIT,40089,,0672142834,brocquet40@orange.fr,, -0.618346,43.705299,Oui,"
Volailles",,,,,02/01/2020|31/12/2020|||||,,,,,
DEGAQU040V50MGKA,03/01/2020,Producteur,Ferme de Brougnon,,,Place du marché,,40480,VIEUX-BOUCAU,40328,,+33 6 82 26 65 52,contact@fermedebrougnon.com,http://www.fermedebrougnon.com, -1.4019750,43.7857057,Non,"
Foie gras",,,,,15/06/2020|15/09/2020|||||,,,,,
DEGAQU047FS00093,03/01/2020,Producteur,Ferme de Capellet - Les délices de Mathilde,,,,Capellet,47140,TRENTELS,47315,+33 5 53 01 78 67,+33 6 68 41 70 72,fermebio@lesdelicesdemathilde.fr,,0.86105346,44.4451783,Oui,"
Confitures # Glaces # Pruneaux",,,,,07/07/2020|11/08/2020|||||,"Tarif de base|3,50|3,50|",Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,Anglais # Français,,
DEGAQU047FS000B8,03/01/2020,Producteur,Ferme de Cauffour,,,,Cauffour,47260,FONGRAVE,47099,+33 5 53 71 20 83,+33 6 06 72 92 33,carl.naibo@orange.fr,,0.51704406,44.4160648,Non,"
Foie gras # Produits de canards gras",,,,Bienvenue à la Ferme,01/01/2020|30/06/2020||||| # 01/07/2020|31/08/2020|||14:00|16:30|Dimanche # 01/09/2020|31/12/2020|||||,,,,,
DEGAQU040FS0004B,03/01/2020,Producteur,Ferme de Chay,,Chay,925 chemin Chay,,40320,LAURET,40148,+33 5 58 79 90 39,+33 6 88 02 18 26,fermedechay@wanadoo.fr,, -0.3435480,43.5621400,Oui,"
Conserverie # Foie gras",,,,Bienvenue à la Ferme,,,,,,
DEGAQU047FS000AV,03/01/2020,Producteur,Ferme de Coustète,,,,Coustète,47370,THEZAC,47307,+33 5 53 01 07 86,+33 6 74 59 45 35,,,1.004015,44.450928,Oui,"
Fromage # Produits laitiers",,,,,,Gratuit|||Visite gratuite,Visite libre,,,
DEGAQU024FS0004B,03/01/2020,Producteur,Ferme de Faye,,,,Faye,24310,BRANTOME EN PERIGORD,24064,+33 5 53 05 85 84,+33 6 31 94 88 59,claudeetmarie.dubuisson@wanadoo.fr,http://www.ferme-auberge-de-faye.fr,0.64853662,45.3477376,Oui,"
Conserverie # Foie gras # Produits de canards gras",,,,Bienvenue à la Ferme,,,,Français # Occitan,,
DEGAQU047V506KYU,25/01/2020,Récoltant éleveur,Ferme de Fresquet,,,,Fresquet,47170,REAUP-LISSE,47221,+33 5 53 65 73 49,+33 6 08 83 66 98,fermedefresquet@orange.fr,,0.24208105,44.0635805,Oui,"
Blonde d'Aquitaine # Viandes",,,,,01/01/2020|31/12/2020|||||,,,Français,,
DEGAQU047FS0006L,03/01/2020,Récoltant éleveur,Ferme de Garrigues,,,,Garrigues,47200,MARMANDE,47157,+33 5 53 20 80 26,+33 6 81 51 46 96,earl-maurinmichel@orange.fr,,0.1598690,44.5004840,,"
Blonde d'Aquitaine # Viandes",,,,Bienvenue à la Ferme,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,Français,,
DEGAQU040V50H5IG,31/12/2018,Producteur # Récoltant éleveur,Ferme de Gibelle - EARL DUSSAU,,,1200 route de Puyol,,40320,PIMBO,40226,+33 5 58 44 49 04,+33 6 83 04 29 05,mpdussau@wanadoo.fr,, -0.4201006,43.5917001,Oui,"
Viandes",,,,,,,,,,
DEGAQU040FS00020,27/01/2020,Producteur,Ferme de Grit,,,4062 route de Magescq,,40550,LEON,40150,+33 5 58 48 73 03,,fermedegrit40@orange.fr,, -1.276632,43.8396159,Oui,"
Conserverie # Foie gras",,,,Bienvenue à la Ferme,01/01/2020|31/12/2020|||||,,Visite guidée,,,
DEGAQU040FS0000C,03/01/2020,Producteur,Ferme de Guilhem,,Guilhem,1141 route de Guilhem,,40250,HAURIET,40121,+33 5 58 97 77 68,+33 6 81 07 28 37,lafermedeguilhem@wanadoo.fr,http://www.lafermedeguilhem.com/, -0.6794785,43.7295979,Oui,"
Foie gras # Produits de canards gras",,,,Bienvenue à la Ferme,,,Visite guidée uniquement sur rendez-vous,,,
DEGAQU040FS0005L,03/01/2020,Producteur,Ferme de Guimont,,,1020 avenue Abbé Bordes,,40380,MONTFORT-EN-CHALOSSE,40194,+33 5 58 98 58 10,+33 6 78 28 45 72,leguit.montfort@wanadoo.fr,https://ferme-guimont.fr, -0.8471237,43.7181339,Oui,"
Conserverie # Foie gras # Volailles",,,,,,Gratuit|||visite sur rendez vous,Visite guidée,Espagnol # Français,,
DEGAQU047V505N9F,03/01/2020,Producteur,Ferme de Jean Marouty,,,,Jean Marouty,47290,CANCON,47048,,+33 6 78 71 83 37,earldemarouty@outlook.fr,,0.61901899,44.568708,Oui,"
Pruneaux # Salaisons # Viandes",,,,Bienvenue à la Ferme,,,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU040FS00014,27/01/2020,Producteur,Ferme de Jouandéou,744 route du saraillot,,,,40360,DONZACQ,40090,+33 5 58 89 82 84,+33 6 83 83 39 80,ferme.de.jouandeou@wanadoo.fr,http://www.fermedejouandeou.fr, -0.8038210,43.6569490,,"
Conserverie # Foie gras # Produits de canards gras",,,,Bienvenue à la Ferme,,,Visite guidée,Français,,
DEGAQU024FS00020,03/02/2020,Producteur,Ferme de la Bélonie,La Bélonie,,,,24800,SAINT-PIERRE-DE-COLE,24485,+33 5 53 62 32 19,+33 6 16 09 53 15,,,0.7927569,45.3706010,Oui,"
Foie gras",,,,,,,,,,
DEGAQU0240002984,03/01/2020,Producteur,Ferme de la Cambaudie ,,,,La Cambaudie,24590,PAULIN,24317,+33 5 53 28 84 81,,,,1.3467785,45.0023285,,"
Foie gras # Tabac # Truffe",,,,,,,Visite guidée,,,
DEGAQU024V502AAN,26/04/2016,Producteur,Ferme de la Dénarie,La Dénarie,,,,24420,COULAURES,24137,+33 5 53 05 44 74,+33 6 32 20 05 63,fermedeladenarie@gmail.com,http://www.fermedeladenarie.e-monsite.com,0.95886999,45.2991819,Oui,"
Foie gras # Produits de canards gras",,,,,,,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,Français,,
DEGAQU024V50288V,03/01/2020,Producteur,Ferme de la Garenne,,,,La Garenne,24390,CHERVEIX-CUBAS,24120,+33 5 53 50 44 34,,,,1.11008444,45.3037026,Oui,"
Foie gras # Produits de canards gras # Viandes",,,,Bienvenue à la Ferme,,,Visite guidée # Visite libre,Anglais # Français,,
DEGAQU064FS000AI,01/02/2020,Producteur,Ferme de la montagne verte - Bergère,,Aas,,,64440,EAUX-BONNES,64204,+33 5 59 05 39 16,+33 6 71 04 69 06,christine.arripe@orange.fr,, -0.3894230,42.9747200,,"
Fromage # Viandes",,,,,01/01/2020|31/12/2020|||||,"Gratuit|0,00|0,00|",Visite guidée,Espagnol # Français,,
DEGAQU040FS0004A,19/11/2018,Négociant éleveur,Ferme de La Nordland,,La Nordland,,,40320,PIMBO,40226,+33 5 58 44 49 80,,earl.nordland@orange.fr,http://www.ferme-de-nordland.com, -0.3753990,43.5751170,,"
Conserverie # Foie gras",,,,Bienvenue à la Ferme,,,Visite guidée,Français,,
DEGAQU024V50D2VT,03/01/2020,Producteur,Ferme de la Pomelie,,,,La Pomelie,24270,SARLANDE,24519,+33 5 53 52 65 04,+33 6 76 02 20 84,noelcoste@orange.fr,https://www.bienvenue-a-la-ferme.com/nouvelle-aquitaine/dordogne/sarlande/ferme/ferme-de-la-pomelie/430131,1.13492161,45.4649044,Oui,"
Viandes # Volailles",,,,Bienvenue à la Ferme,,,,,,
DEGAQU064FS000B5,30/01/2020,Producteur,Ferme de la Porte d'Aspe,Pierre et Christine Foueillassar,GAEC du Pas d'Aspe,Route d'Agnos,,64400,GURMENCON,64252,+33 5 59 39 10 43,+33 6 33 58 34 10,chris.foueillassar64@orange.fr,http://www.fermedelaportedaspe.sitew.com, -0.6009144,43.1544075,Oui,"
Fromage # Produits laitiers",,,,Bienvenue à la Ferme,01/01/2020|31/12/2020|||18:30|20:15|,"Gratuit|0,00|0,00|",Visite guidée uniquement sur rendez-vous # Visite libre,Anglais # Espagnol # Français,,
DEGAQU024V50D2W4,03/01/2020,Producteur,Ferme de la Rebière,,,La Rebiere,La Rebiere,24270,PAYZAC,24320,+33 5 53 52 72 28,,,,1.19489581,45.4291210,Oui,"
Châtaigne # Pommes",,,,,,,,,,
DEGAQU024FS0005F,03/01/2020,Producteur,Ferme de la Rivière,,Madame et Monsieur ARCHER,,La Rivière,24520,SAINT-AGNE,24361,+33 5 53 23 22 26,,archer.marietherese@orange.fr,http://www.lafermedelariviere.com,0.6149480,44.8365290,,"
Foie gras",,,,,,,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU047FS00041,03/01/2020,Producteur,Ferme de la Thoumaze,,,,,47150,PAULHIAC,47202,,+33 6 68 09 87 08,christine.daulan@yahoo.fr,http://www.lathoumaze.fr,0.8247,44.5801,,"
Conserverie # Foie gras # Produits de canards gras # Produits d'oies grasses",,,,,01/01/2020|31/12/2020|||||,Gratuit|||visite,Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous,Allemand # Anglais # Français,,Boutique
DEGAQU024FS0001R,03/01/2020,Producteur,Ferme de Lafayas,,,,Las Fayas,24600,CELLES,24090,+33 5 53 91 98 56,,fermedelafayas@aol.com,http://www.fermelafayas.com,0.41157,45.28950,Oui,"
Conserverie # Foie gras # Volailles",,,,Bienvenue à la Ferme,,,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU047FS0003J,25/01/2020,Producteur,Ferme de Lafitte,,,,Lafitte,47230,MONGAILLARD,47176,+33 5 53 97 20 04,+33 6 29 36 68 96,jp.caillau@gmail.com # emilie@fermedelafitte.com,http://www.fermedelafitte.com,0.28838574,44.2023509,Oui,"
Conserverie # Foie gras # Produits de canards gras # Vins",,,,,01/01/2020|31/12/2020|09:00|12:00|14:00|18:00|Dimanche - Samedi après midi,"Visite-dégustation|||Pendant les horaires d'ouverture de la boutique # Tarif de base|3,50|3,50|Visite commentée d'une palombière - 1h30 # Gratuit|||Démonstration gratuite de découpe de canard - 20 personnes minimum # Tarif de base|||Journée randonnées (sur réservation) : nous consulter # Tarif de base|21,00|46,50|Journées à thème sur réservation",Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre # Visite libre uniquement sur rendez-vous,Français,,
DEGAQU040017PCG6,03/01/2020,,Ferme de Lagraulet,,,275 chemin Lagraulet,,40380,GAMARDE-LES-BAINS,40104,+33 5 58 98 50 77,,fermedelagraulet@wanadoo.fr,, -0.856296,43.73793,Oui,"
Conserverie # Foie gras # Volailles",,,,Bienvenue à la Ferme,,,,,,
DEGAQU047FS00012,03/01/2020,Producteur,Ferme de Lagrèze,EARL NOVOTNY,,,La Grèze,47370,SAINT-GEORGES,47328,+33 5 53 40 80 18,,novotnyr@orange.fr,http://www.fermedelagreze.fr,0.92410683,44.4382077,Oui,"
Conserverie # Foie gras # Produits de canards gras",,,,,01/01/2020|31/12/2020|||||Dimanche,"Gratuit|0,00|0,00|Visite gratuite",,,,
DEGAQU040FS000BP,03/01/2020,Producteur,Ferme de Lanès,,,137 chemin de Lanès,,40170,SAINT-JULIEN-EN-BORN,40266,+33 5 58 42 77 81,+33 6 74 64 20 90,earl-larrieu@wanadoo.fr ,http://www.ferme-de-lanes.com , -1.2292214,44.0862603,Oui,"
Confitures # Conserverie # Fruits / légumes # Volailles",,,,Bienvenue à la Ferme,01/01/2020|31/12/2020|||||,,,,,
DEGAQU040V50C0T4,10/01/2020,Producteur,Ferme de Lanneplan,Claude et Jean-Marc Lamothe ,,1132 chemin de Larquier,,40500,MONTSOUE,40196,+33 5 58 03 51 59,,mart.lamothe@wanadoo.fr # cllamothe@wanadoo.fr,http://ferme.lanneplan.pagesperso-orange.fr, -0.5106842,43.7340890,Oui,"
Foie gras",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous,,,
DEGAQU040FS0004J,03/01/2020,Producteur,Ferme de Laouga,,Ferme de Laouga,117 route des collines,,40320,MIRAMONT-SENSACQ,40185,+33 5 58 79 90 95,+33 6 87 27 21 66,,, -0.3270690,43.5948670,Oui,"
Conserverie # Foie gras # Volailles",,,,Bienvenue à la Ferme,,,Visite guidée uniquement sur rendez-vous # Visite libre,Français,,
DEGAQU064V584M6A,03/01/2020,Producteur,Ferme de l'Arrigau,,,Route du Col de Lie,,64570,ARETTE,64040,+33 5 59 34 53 20,+33 6 74 95 53 93,,, -0.7138509,43.0880424,Oui,"
Fromage # Viandes",,,,Bienvenue à la Ferme,,,,,,
DEGAQU047FS00082,03/01/2020,Producteur,Ferme de Lascrambelles,,,,Lascrambelles,47140,PENNE-D'AGENAIS,47203,+33 5 53 41 11 78,+33 6 81 03 26 71,jcarnejac@orange.fr,,0.8365633,44.3551483,Oui,"
Confitures # Eau-de-vie de prune # Jus de fruits # Pruneaux # Spécialités à base de pruneaux # Spiritueux",,,,,01/01/2020|31/12/2020|||14:00|19:00|Dimanche,"Gratuit|0,00|0,00|",Visite guidée uniquement sur rendez-vous # Visite libre,Français,,
DEGAQU040FS000BI,03/01/2020,Producteur,Ferme de Lataste,EARL de Lataste,1807 route de Mugron,,,40250,SAINT-AUBIN,40249,+33 5 58 97 95 15,+33 6 71 94 08 35,fermedelataste@orange.fr,http://www.fermedelataste.fr/, -0.7053136,43.7211953,Oui,"
Conserverie # Foie gras # Produits de canards gras # Tabac",,,,Bienvenue à la Ferme,,,,Français,,
DEGAQU04001MTQ7O,03/01/2020,Producteur,Ferme de Lestrade,,,1797 route de Serroun,,40110,VILLENAVE,40330,+33 5 58 51 80 53,,fermedelestrade@orange.fr,, -0.8370856,43.9675945,,"
Conserverie",,,,,,,,,,
DEGAQU024V506ZC5,18/01/2020,Producteur,Ferme de Leytherie,,,,Leytherie,24560,MONMARVES,24279,+33 5 53 58 70 33,+33 6 75 63 43 02,armel.barthe@orange.fr,,0.60998355,44.7043589,Oui,"
Foie gras",,,,,01/01/2020|31/12/2020|||||,,Visite guidée uniquement sur rendez-vous,Français,,
DEGAQU040FS0007K,03/01/2020,Producteur,Ferme de l'Hecso,304 route du Bos,,,,40240,BETBEZER-D'ARMAGNAC,40039,+33 5 58 44 66 42,,fermedelhecso@sfr.fr,http://fermedelhecso.wixsite.com/frisons-enlandes, -0.1723478,43.9742482,Oui,"
Fromage",,,,,15/03/2020|15/11/2020|||||,Tarif de base|||Visite de la ferme + dégustation de fromage,Visite guidée,Allemand # Anglais # Français,,
